id	survey	record_id_square	record_id_circle	type_observed	type_analysis	criterium	indicator	belang	voorwaarde	plot_type	waarde	waarde_numeric	referentiewaarde	status_voorwaarde	theoretischmaximum	verschilscore
1249582_2018-06-13	N2000meetnet_Grasland_BHM	IV2018121815460288	IV2018121815134218	6230_ha	6230_ha	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	15.476176	15.4762	10	1	100	0.0608
1249582_2018-06-13	N2000meetnet_Grasland_BHM	IV2018121815460288	IV2018121815134218	6230_ha	6230_ha	Verstoring	strooisellaag	b	bedekking strooisellaag	square	0	0	10	1	100	1
1249582_2018-06-13	N2000meetnet_Grasland_BHM	IV2018121815460288	IV2018121815134218	6230_ha	6230_ha	Verstoring	verbossing	b	bedekking verbossing	circle	100	100	10	0	100	-1
1249582_2018-06-13	N2000meetnet_Grasland_BHM	IV2018121815460288	IV2018121815134218	6230_ha	6230_ha	Verstoring	verbraming	b	bedekking verbraming	square	0	0	10	1	100	1
1249582_2018-06-13	N2000meetnet_Grasland_BHM	IV2018121815460288	IV2018121815134218	6230_ha	6230_ha	Verstoring	vergrassing inclusief vervilting	zb	bedekking vergrassing	square	16.3648	16.3648	50	1	100	0.6727
1249582_2018-06-13	N2000meetnet_Grasland_BHM	IV2018121815460288	IV2018121815134218	6230_ha	6230_ha	Verstoring	vermossing	zb	bedekking vermossing	square	0	0	30	1	100	1
1249582_2018-06-13	N2000meetnet_Grasland_BHM	IV2018121815460288	IV2018121815134218	6230_ha	6230_ha	Verstoring	verruiging inclusief ruderalisering	zb	bedekking verruiging	square	1	1	10	1	100	0.9
1254486_2018-06-27	N2000meetnet_Grasland_BHM	IV2019022012591316	IV2019022012091414	6230_hmo	6230_hmo	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten	square	3	3	4	0	12	-0.25
1254486_2018-06-27	N2000meetnet_Grasland_BHM	IV2019022012591316	IV2019022012091414	6230_hmo	6230_hmo	Verstoring	eutrofiëring	zb	bedekking eutrofiëring	square	0	0	10	1	100	1
1254486_2018-06-27	N2000meetnet_Grasland_BHM	IV2019022012591316	IV2019022012091414	6230_hmo	6230_hmo	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	41.194	41.194	10	1	100	0.3466
1254486_2018-06-27	N2000meetnet_Grasland_BHM	IV2019022012591316	IV2019022012091414	6230_hmo	6230_hmo	Verstoring	strooisellaag	b	bedekking strooisellaag	square	2	2	10	1	100	0.998
1254486_2018-06-27	N2000meetnet_Grasland_BHM	IV2019022012591316	IV2019022012091414	6230_hmo	6230_hmo	Verstoring	verbossing	b	bedekking verbossing	circle	0	0	10	1	100	1
1254486_2018-06-27	N2000meetnet_Grasland_BHM	IV2019022012591316	IV2019022012091414	6230_hmo	6230_hmo	Verstoring	verbraming	b	bedekking verbraming	square	0	0	10	1	100	1
1254486_2018-06-27	N2000meetnet_Grasland_BHM	IV2019022012591316	IV2019022012091414	6230_hmo	6230_hmo	Verstoring	verdroging	zb	bedekking verdroging	square	1	1	30	1	100	0.9667
1254486_2018-06-27	N2000meetnet_Grasland_BHM	IV2019022012591316	IV2019022012091414	6230_hmo	6230_hmo	Verstoring	vergrassing inclusief vervilting	zb	bedekking vergrassing	square	2.97010000000001	2.9701	50	1	100	0.9406
1254486_2018-06-27	N2000meetnet_Grasland_BHM	IV2019022012591316	IV2019022012091414	6230_hmo	6230_hmo	Verstoring	vermossing	zb	bedekking vermossing	square	1	1	30	1	100	0.9667
1254486_2018-06-27	N2000meetnet_Grasland_BHM	IV2019022012591316	IV2019022012091414	6230_hmo	6230_hmo	Verstoring	vernatting	zb	bedekking vernatting	square	1.99	1.99	30	1	100	0.9337
1254486_2018-06-27	N2000meetnet_Grasland_BHM	IV2019022012591316	IV2019022012091414	6230_hmo	6230_hmo	Verstoring	verruiging inclusief ruderalisering	zb	bedekking verruiging	square	1	1	10	1	100	0.9
1255122_2018-06-19	N2000meetnet_Grasland_BHM	IV2019020808585406	IV2019020716030884	6230_ha	6230_ha	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten	square	4	4	4	1	12	0
1255122_2018-06-19	N2000meetnet_Grasland_BHM	IV2019020808585406	IV2019020716030884	6230_ha	6230_ha	Verstoring	eutrofiëring	zb	bedekking eutrofiëring	square	8.85070000000001	8.8507	10	1	100	0.1149
1255122_2018-06-19	N2000meetnet_Grasland_BHM	IV2019020808585406	IV2019020716030884	6230_ha	6230_ha	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	9.76219300000001	9.7622	10	0	100	-0.0238
1255122_2018-06-19	N2000meetnet_Grasland_BHM	IV2019020808585406	IV2019020716030884	6230_ha	6230_ha	Verstoring	strooisellaag	b	bedekking strooisellaag	square	1	1	10	1	100	0.999
1255122_2018-06-19	N2000meetnet_Grasland_BHM	IV2019020808585406	IV2019020716030884	6230_ha	6230_ha	Verstoring	verbossing	b	bedekking verbossing	circle	5	5	10	1	100	0.5
1255122_2018-06-19	N2000meetnet_Grasland_BHM	IV2019020808585406	IV2019020716030884	6230_ha	6230_ha	Verstoring	verbraming	b	bedekking verbraming	square	12	12	10	0	100	-0.0222
1255122_2018-06-19	N2000meetnet_Grasland_BHM	IV2019020808585406	IV2019020716030884	6230_ha	6230_ha	Verstoring	vergrassing inclusief vervilting	zb	bedekking vergrassing	square	15.231151	15.2312	50	1	100	0.6954
1255122_2018-06-19	N2000meetnet_Grasland_BHM	IV2019020808585406	IV2019020716030884	6230_ha	6230_ha	Verstoring	vermossing	zb	bedekking vermossing	square	1	1	30	1	100	0.9667
1255122_2018-06-19	N2000meetnet_Grasland_BHM	IV2019020808585406	IV2019020716030884	6230_ha	6230_ha	Verstoring	verruiging inclusief ruderalisering	zb	bedekking verruiging	square	1.99	1.99	10	1	100	0.801
1258422_2018-07-10	N2000meetnet_Moeras_BHM	IV2019020120260519	IV2019020120070464	7140_meso	7140_meso	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten	square	3	3	4	0	12	-0.25
1258422_2018-07-10	N2000meetnet_Moeras_BHM	IV2019020120260519	IV2019020120070464	7140_meso	7140_meso	Verstoring	eutrofiëring	zb	bedekking eutrofiëring	square	1	1	10	1	100	0.9
1258422_2018-07-10	N2000meetnet_Moeras_BHM	IV2019020120260519	IV2019020120070464	7140_meso	7140_meso	Verstoring	invasieve exoten	zb	bedekking invasieve exoten	square	0	0	0	1	100	1
1258422_2018-07-10	N2000meetnet_Moeras_BHM	IV2019020120260519	IV2019020120070464	7140_meso	7140_meso	Structuur	(korst)moslaag	b	bedekking moslaag	square	60.4	60.4	10	1	100	0.56
1258422_2018-07-10	N2000meetnet_Moeras_BHM	IV2019020120260519	IV2019020120070464	7140_meso	7140_meso	Vegetatie	bedekking sleutel- en overige soorten	b	bedekking sleutelsoorten	square	2.9701	2.9701	30	0	100	-0.901
1258422_2018-07-10	N2000meetnet_Moeras_BHM	IV2019020120260519	IV2019020120070464	7140_meso	7140_meso	Verstoring	strooisellaag	b	bedekking strooisellaag	square	0	0	30	1	100	1
1258422_2018-07-10	N2000meetnet_Moeras_BHM	IV2019020120260519	IV2019020120070464	7140_meso	7140_meso	Verstoring	structuurschade	b	bedekking structuurschade	circle	1	1	10	1	100	0.999
1258422_2018-07-10	N2000meetnet_Moeras_BHM	IV2019020120260519	IV2019020120070464	7140_meso	7140_meso	Verstoring	verbossing	zb	bedekking verbossing	circle	0	0	10	1	100	1
1258422_2018-07-10	N2000meetnet_Moeras_BHM	IV2019020120260519	IV2019020120070464	7140_meso	7140_meso	Verstoring	vergrassing	zb	bedekking vergrassing	square	1	1	30	1	100	0.9667
1258422_2018-07-10	N2000meetnet_Moeras_BHM	IV2019020120260519	IV2019020120070464	7140_meso	7140_meso	Verstoring	vermossing	zb	bedekking vermossing	square	0	0	30	1	100	1
1258422_2018-07-10	N2000meetnet_Moeras_BHM	IV2019020120260519	IV2019020120070464	7140_meso	7140_meso	Verstoring	verruiging	zb	bedekking verruiging	square	1.99	1.99	30	1	100	0.9337
1258422_2018-07-10	N2000meetnet_Moeras_BHM	IV2019020120260519	IV2019020120070464	7140_meso	7140_meso	Structuur	dominantie van één soort	b	dominantie van een soort	square	50	50	70	1	100	0.2857
1260481_2018-06-08	anb	1260481_2018-06-08	1260481_2018-06-08	6510_hu	6510_hu	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten	square	2	2	7	0	21	-0.7143
1260481_2018-06-08	anb	1260481_2018-06-08	1260481_2018-06-08	6510_hu	6510_hu	Verstoring	eutrofiëring	zb	bedekking eutrofiëring	square	32.772	32.772	30	0	100	-0.0396
1260481_2018-06-08	anb	1260481_2018-06-08	1260481_2018-06-08	6510_hu	6510_hu	Structuur	verticale structuur	b	bedekking hoge grassen	square	27.9808	27.9808	70	1	100	0.6003
1260481_2018-06-08	anb	1260481_2018-06-08	1260481_2018-06-08	6510_hu	6510_hu	Structuur	verticale structuur	b	bedekking middelhoge grassen	square	39.632	39.632	5	1	100	0.3645
1260481_2018-06-08	anb	1260481_2018-06-08	1260481_2018-06-08	6510_hu	6510_hu	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	2.98	2.98	30	0	100	-0.9007
1260481_2018-06-08	anb	1260481_2018-06-08	1260481_2018-06-08	6510_hu	6510_hu	Verstoring	strooisellaag	b	bedekking strooisellaag	square	5	5	10	1	100	0.995
1260481_2018-06-08	anb	1260481_2018-06-08	1260481_2018-06-08	6510_hu	6510_hu	Verstoring	verbossing	b	bedekking verbossing	circle	0	0	10	1	100	1
1260481_2018-06-08	anb	1260481_2018-06-08	1260481_2018-06-08	6510_hu	6510_hu	Verstoring	verbraming	b	bedekking verbraming	square	0	0	10	1	100	1
1260481_2018-06-08	anb	1260481_2018-06-08	1260481_2018-06-08	6510_hu	6510_hu	Verstoring	vergrassing inclusief vervilting	zb	bedekking vergrassing	square	29.421184	29.4212	50	1	100	0.4116
1260481_2018-06-08	anb	1260481_2018-06-08	1260481_2018-06-08	6510_hu	6510_hu	Verstoring	verruiging inclusief ruderalisering	zb	bedekking verruiging	square	3.9502	3.9502	30	1	100	0.8683
1260481_2018-06-08	anb	1260481_2018-06-08	1260481_2018-06-08	6510_hu	6510_hu	Structuur	dominantie van één soort	b	dominantie van een soort excl. sleutelsoorten	square	50	50	50	1	100	0
1266738_2018-06-11	anb	1266738_2018-06-11	1266738_2018-06-11	6510_hu	6510_hu	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten	square	1	1	7	0	21	-0.8571
1266738_2018-06-11	anb	1266738_2018-06-11	1266738_2018-06-11	6510_hu	6510_hu	Verstoring	eutrofiëring	zb	bedekking eutrofiëring	square	70.89103	70.891	30	0	100	-0.5842
1266738_2018-06-11	anb	1266738_2018-06-11	1266738_2018-06-11	6510_hu	6510_hu	Structuur	verticale structuur	b	bedekking hoge grassen	square	4.910698	4.9107	70	1	100	0.9298
1266738_2018-06-11	anb	1266738_2018-06-11	1266738_2018-06-11	6510_hu	6510_hu	Structuur	verticale structuur	b	bedekking middelhoge grassen	square	84.16	84.16	5	1	100	0.8333
1266738_2018-06-11	anb	1266738_2018-06-11	1266738_2018-06-11	6510_hu	6510_hu	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	1	1	30	0	100	-0.9667
1266738_2018-06-11	anb	1266738_2018-06-11	1266738_2018-06-11	6510_hu	6510_hu	Verstoring	strooisellaag	b	bedekking strooisellaag	square	30	30	10	1	100	0.97
1266738_2018-06-11	anb	1266738_2018-06-11	1266738_2018-06-11	6510_hu	6510_hu	Verstoring	verbossing	b	bedekking verbossing	circle	1	1	10	1	100	0.9
1266738_2018-06-11	anb	1266738_2018-06-11	1266738_2018-06-11	6510_hu	6510_hu	Verstoring	verbraming	b	bedekking verbraming	square	1	1	10	1	100	0.9
1266738_2018-06-11	anb	1266738_2018-06-11	1266738_2018-06-11	6510_hu	6510_hu	Verstoring	vergrassing inclusief vervilting	zb	bedekking vergrassing	square	4.910698	4.9107	50	1	100	0.9018
1266738_2018-06-11	anb	1266738_2018-06-11	1266738_2018-06-11	6510_hu	6510_hu	Verstoring	verruiging inclusief ruderalisering	zb	bedekking verruiging	square	1.99	1.99	30	1	100	0.9337
1266738_2018-06-11	anb	1266738_2018-06-11	1266738_2018-06-11	6510_hu	6510_hu	Structuur	dominantie van één soort	b	dominantie van een soort excl. sleutelsoorten	square	70	70	50	0	100	-0.4
1269030_2016-06-21	anb	1269030_2016-06-21	1269030_2016-06-21	6510_huk	6510_huk	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten	square	0	0	5	0	15	-1
1269030_2016-06-21	anb	1269030_2016-06-21	1269030_2016-06-21	6510_huk	6510_huk	Verstoring	eutrofiëring	zb	bedekking eutrofiëring	square	66.208	66.208	30	0	100	-0.5173
1269030_2016-06-21	anb	1269030_2016-06-21	1269030_2016-06-21	6510_huk	6510_huk	Structuur	levensvormen	b	bedekking rozetplanten	square	0	0	10	0	100	-1
1269030_2016-06-21	anb	1269030_2016-06-21	1269030_2016-06-21	6510_huk	6510_huk	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	0	0	30	0	100	-1
1269030_2016-06-21	anb	1269030_2016-06-21	1269030_2016-06-21	6510_huk	6510_huk	Verstoring	strooisellaag	b	bedekking strooisellaag	square	0	0	10	1	100	1
1269030_2016-06-21	anb	1269030_2016-06-21	1269030_2016-06-21	6510_huk	6510_huk	Verstoring	verbossing	b	bedekking verbossing	circle	5	5	10	1	100	0.5
1269030_2016-06-21	anb	1269030_2016-06-21	1269030_2016-06-21	6510_huk	6510_huk	Verstoring	verbraming	b	bedekking verbraming	square	0	0	10	1	100	1
1269030_2016-06-21	anb	1269030_2016-06-21	1269030_2016-06-21	6510_huk	6510_huk	Verstoring	vergrassing inclusief vervilting	zb	bedekking vergrassing	square	50	50	50	1	100	0
1269030_2016-06-21	anb	1269030_2016-06-21	1269030_2016-06-21	6510_huk	6510_huk	Verstoring	verruiging inclusief ruderalisering	zb	bedekking verruiging	square	4.9204	4.9204	30	1	100	0.836
1269030_2016-06-21	anb	1269030_2016-06-21	1269030_2016-06-21	6510_huk	6510_huk	Structuur	dominantie van één soort	b	dominantie van een soort excl. sleutelsoorten	square	50	50	50	1	100	0
1269458_2018-06-19	N2000meetnet_Grasland_BHM	IV2019020809510944	IV2019020809404178	6230_ha	6230_ha	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten	square	1	1	4	0	12	-0.75
1269458_2018-06-19	N2000meetnet_Grasland_BHM	IV2019020809510944	IV2019020809404178	6230_ha	6230_ha	Verstoring	eutrofiëring	zb	bedekking eutrofiëring	square	2.97010000000001	2.9701	10	1	100	0.703
1269458_2018-06-19	N2000meetnet_Grasland_BHM	IV2019020809510944	IV2019020809404178	6230_ha	6230_ha	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	1	1	10	0	100	-0.9
1269458_2018-06-19	N2000meetnet_Grasland_BHM	IV2019020809510944	IV2019020809404178	6230_ha	6230_ha	Verstoring	strooisellaag	b	bedekking strooisellaag	square	3	3	10	1	100	0.997
1269458_2018-06-19	N2000meetnet_Grasland_BHM	IV2019020809510944	IV2019020809404178	6230_ha	6230_ha	Verstoring	verbossing	b	bedekking verbossing	circle	0	0	10	1	100	1
1269458_2018-06-19	N2000meetnet_Grasland_BHM	IV2019020809510944	IV2019020809404178	6230_ha	6230_ha	Verstoring	verbraming	b	bedekking verbraming	square	0	0	10	1	100	1
1269458_2018-06-19	N2000meetnet_Grasland_BHM	IV2019020809510944	IV2019020809404178	6230_ha	6230_ha	Verstoring	vergrassing inclusief vervilting	zb	bedekking vergrassing	square	52.96	52.96	50	0	100	-0.0592
1269458_2018-06-19	N2000meetnet_Grasland_BHM	IV2019020809510944	IV2019020809404178	6230_ha	6230_ha	Verstoring	vermossing	zb	bedekking vermossing	square	0	0	30	1	100	1
1269458_2018-06-19	N2000meetnet_Grasland_BHM	IV2019020809510944	IV2019020809404178	6230_ha	6230_ha	Verstoring	verruiging inclusief ruderalisering	zb	bedekking verruiging	square	1.99	1.99	10	1	100	0.801
1271122_2018-06-18	anb	1271122_2018-06-18	1271122_2018-06-18	6510_hu	6510_hu	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten	square	0	0	7	0	21	-1
1271122_2018-06-18	anb	1271122_2018-06-18	1271122_2018-06-18	6510_hu	6510_hu	Verstoring	eutrofiëring	zb	bedekking eutrofiëring	square	1	1	30	1	100	0.9667
1271122_2018-06-18	anb	1271122_2018-06-18	1271122_2018-06-18	6510_hu	6510_hu	Structuur	verticale structuur	b	bedekking hoge grassen	square	32.086	32.086	70	1	100	0.5416
1271122_2018-06-18	anb	1271122_2018-06-18	1271122_2018-06-18	6510_hu	6510_hu	Structuur	verticale structuur	b	bedekking middelhoge grassen	square	40	40	5	1	100	0.3684
1271122_2018-06-18	anb	1271122_2018-06-18	1271122_2018-06-18	6510_hu	6510_hu	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	0	0	30	0	100	-1
1271122_2018-06-18	anb	1271122_2018-06-18	1271122_2018-06-18	6510_hu	6510_hu	Verstoring	strooisellaag	b	bedekking strooisellaag	square	0	0	10	1	100	1
1271122_2018-06-18	anb	1271122_2018-06-18	1271122_2018-06-18	6510_hu	6510_hu	Verstoring	verbossing	b	bedekking verbossing	circle	1	1	10	1	100	0.9
1271122_2018-06-18	anb	1271122_2018-06-18	1271122_2018-06-18	6510_hu	6510_hu	Verstoring	verbraming	b	bedekking verbraming	square	0	0	10	1	100	1
1271122_2018-06-18	anb	1271122_2018-06-18	1271122_2018-06-18	6510_hu	6510_hu	Verstoring	vergrassing inclusief vervilting	zb	bedekking vergrassing	square	59.2516	59.2516	50	0	100	-0.185
1271122_2018-06-18	anb	1271122_2018-06-18	1271122_2018-06-18	6510_hu	6510_hu	Verstoring	verruiging inclusief ruderalisering	zb	bedekking verruiging	square	11.4436211968	11.4436	30	1	100	0.6185
1271122_2018-06-18	anb	1271122_2018-06-18	1271122_2018-06-18	6510_hu	6510_hu	Structuur	dominantie van één soort	b	dominantie van een soort excl. sleutelsoorten	square	50	50	50	1	100	0
127218_2014-05-19	anb	127218_2014-05-19	127218_2014-05-19	6510_hu	6510_hu	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten	square	2	2	7	0	21	-0.7143
127218_2014-05-19	anb	127218_2014-05-19	127218_2014-05-19	6510_hu	6510_hu	Verstoring	eutrofiëring	zb	bedekking eutrofiëring	square	2.97010000000001	2.9701	30	1	100	0.901
127218_2014-05-19	anb	127218_2014-05-19	127218_2014-05-19	6510_hu	6510_hu	Structuur	verticale structuur	b	bedekking hoge grassen	square	1.99	1.99	70	1	100	0.9716
127218_2014-05-19	anb	127218_2014-05-19	127218_2014-05-19	6510_hu	6510_hu	Structuur	verticale structuur	b	bedekking middelhoge grassen	square	32.07907	32.0791	5	1	100	0.285
127218_2014-05-19	anb	127218_2014-05-19	127218_2014-05-19	6510_hu	6510_hu	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	8.86000000000001	8.86	30	0	100	-0.7047
127218_2014-05-19	anb	127218_2014-05-19	127218_2014-05-19	6510_hu	6510_hu	Verstoring	strooisellaag	b	bedekking strooisellaag	square	20	20	10	1	100	0.98
127218_2014-05-19	anb	127218_2014-05-19	127218_2014-05-19	6510_hu	6510_hu	Verstoring	verbossing	b	bedekking verbossing	circle	5	5	10	1	100	0.5
127218_2014-05-19	anb	127218_2014-05-19	127218_2014-05-19	6510_hu	6510_hu	Verstoring	verbraming	b	bedekking verbraming	square	40	40	10	0	100	-0.3333
127218_2014-05-19	anb	127218_2014-05-19	127218_2014-05-19	6510_hu	6510_hu	Verstoring	vergrassing inclusief vervilting	zb	bedekking vergrassing	square	1.99	1.99	50	1	100	0.9602
127218_2014-05-19	anb	127218_2014-05-19	127218_2014-05-19	6510_hu	6510_hu	Verstoring	verruiging inclusief ruderalisering	zb	bedekking verruiging	square	8.70495520960001	8.705	30	1	100	0.7098
127218_2014-05-19	anb	127218_2014-05-19	127218_2014-05-19	6510_hu	6510_hu	Structuur	dominantie van één soort	b	dominantie van een soort excl. sleutelsoorten	square	40	40	50	1	100	0.2
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hu	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten	square	3	3	7	0	21	-0.5714
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hu	Verstoring	eutrofiëring	zb	bedekking eutrofiëring	square	2	2	30	1	100	0.9333
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hu	Structuur	verticale structuur	b	bedekking hoge grassen	square	7.00000000000001	7	70	1	100	0.9
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hu	Structuur	verticale structuur	b	bedekking middelhoge grassen	square	32.76514	32.7651	5	1	100	0.2923
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hu	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	5.9104	5.9104	30	0	100	-0.803
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hu	Verstoring	strooisellaag	b	bedekking strooisellaag	square	10	10	10	1	100	0.99
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hu	Verstoring	verbossing	b	bedekking verbossing	circle	30	30	10	0	100	-0.2222
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hu	Verstoring	verbraming	b	bedekking verbraming	square	30	30	10	0	100	-0.2222
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hu	Verstoring	vergrassing inclusief vervilting	zb	bedekking vergrassing	square	7.00000000000001	7	50	1	100	0.86
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hu	Verstoring	verruiging inclusief ruderalisering	zb	bedekking verruiging	square	12.88	12.88	30	1	100	0.5707
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hu	Structuur	dominantie van één soort	b	dominantie van een soort excl. sleutelsoorten	square	30	30	50	1	100	0.4
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hua	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten	square	1	1	3	0	9	-0.6667
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hua	Vegetatie	sleutelsoorten	b	aanwezigheid specifieke sleutelsoorten	square	0	0	1	0	2	-1
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hua	Verstoring	eutrofiëring	zb	bedekking eutrofiëring	square	2	2	30	1	100	0.9333
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hua	Structuur	verticale structuur	b	bedekking hoge grassen	square	7.00000000000001	7	70	1	100	0.9
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hua	Structuur	verticale structuur	b	bedekking middelhoge grassen	square	32.76514	32.7651	5	1	100	0.2923
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hua	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	1	1	10	0	100	-0.9
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hua	Verstoring	strooisellaag	b	bedekking strooisellaag	square	10	10	10	1	100	0.99
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hua	Verstoring	verbossing	b	bedekking verbossing	circle	30	30	10	0	100	-0.2222
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hua	Verstoring	verbraming	b	bedekking verbraming	square	30	30	10	0	100	-0.2222
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hua	Verstoring	verdroging	zb	bedekking verdroging	square	30	30	30	1	100	0
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hua	Verstoring	vergrassing inclusief vervilting	zb	bedekking vergrassing	square	7.00000000000001	7	50	1	100	0.86
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hua	Verstoring	vernatting	zb	bedekking vernatting	square	0	0	30	1	100	1
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hua	Verstoring	verruiging inclusief ruderalisering	zb	bedekking verruiging	square	12.88	12.88	30	1	100	0.5707
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hua	Structuur	dominantie van één soort	b	dominantie van een soort excl. sleutelsoorten	square	30	30	50	1	100	0.4
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_huk	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten	square	0	0	5	0	15	-1
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_huk	Verstoring	eutrofiëring	zb	bedekking eutrofiëring	square	2	2	30	1	100	0.9333
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_huk	Structuur	levensvormen	b	bedekking rozetplanten	square	0	0	10	0	100	-1
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_huk	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	0	0	30	0	100	-1
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_huk	Verstoring	strooisellaag	b	bedekking strooisellaag	square	10	10	10	1	100	0.99
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_huk	Verstoring	verbossing	b	bedekking verbossing	circle	30	30	10	0	100	-0.2222
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_huk	Verstoring	verbraming	b	bedekking verbraming	square	30	30	10	0	100	-0.2222
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_huk	Verstoring	vergrassing inclusief vervilting	zb	bedekking vergrassing	square	7.00000000000001	7	50	1	100	0.86
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_huk	Verstoring	verruiging inclusief ruderalisering	zb	bedekking verruiging	square	12.88	12.88	30	1	100	0.5707
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_huk	Structuur	dominantie van één soort	b	dominantie van een soort excl. sleutelsoorten	square	30	30	50	1	100	0.4
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hus	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten	square	3	3	7	0	21	-0.5714
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hus	Verstoring	eutrofiëring	zb	bedekking eutrofiëring	square	2	2	30	1	100	0.9333
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hus	Structuur	verticale structuur	b	bedekking hoge grassen	square	7.00000000000001	7	70	1	100	0.9
127218_2020-05-15	N2000_6510_droogte	IV2022052511293970	IV2022052511273430	6510	6510_hus	Structuur	verticale structuur	b	bedekking middelhoge grassen	square	32.76514	32.7651	5	1	100	0.2923
