id	type_analysis	criterium	indicator	belang	status_indicator	verschilscore
1461001_2018-06-14	1330_hpr	Structuur	horizontale structuur	zb	NA	NA
1461001_2018-06-14	1330_hpr	Structuur	microreliëf	zb	1	1
1461001_2018-06-14	1330_hpr	Verstoring	overgang naar rbbzil	zb	0	-0.2929
1461001_2018-06-14	1330_hpr	Verstoring	rietontwikkeling	zb	1	0.7333
1461001_2018-06-14	1330_hpr	Vegetatie	sleutelsoorten	b	1	0.25
1461001_2023-10-04	1330_hpr	Vegetatie	bedekking sleutelsoorten	b	0	-0.901
1461001_2023-10-04	1330_hpr	Structuur	dominantie van één soort	zb	1	0.9857
1461001_2023-10-04	1330_hpr	Structuur	horizontale structuur	zb	NA	NA
1461001_2023-10-04	1330_hpr	Structuur	microreliëf	zb	1	1
1461001_2023-10-04	1330_hpr	Verstoring	overgang naar rbbzil	zb	0	-0.6939
1461001_2023-10-04	1330_hpr	Verstoring	rietontwikkeling	zb	1	0.4667
1461001_2023-10-04	1330_hpr	Vegetatie	sleutelsoorten	b	1	0.25
1461302_2019-05-27	6230_ha	Vegetatie	bedekking sleutelsoorten	b	0	-0.6
1461302_2019-05-27	6230_ha	Verstoring	eutrofiëring	zb	1	0.801
1461302_2019-05-27	6230_ha	Vegetatie	sleutelsoorten	b	0	-0.75
1461302_2019-05-27	6230_ha	Verstoring	strooisellaag	b	1	1
1461302_2019-05-27	6230_ha	Verstoring	verbossing	b	1	1
1461302_2019-05-27	6230_ha	Verstoring	verbraming	b	1	1
1461302_2019-05-27	6230_ha	Verstoring	vergrassing inclusief vervilting	zb	0	-0.4643
1461302_2019-05-27	6230_ha	Verstoring	vermossing	zb	1	0.3333
1461302_2019-05-27	6230_ha	Verstoring	verruiging inclusief ruderalisering	zb	1	1
1464626_2019-07-02	6230_ha	Vegetatie	bedekking sleutelsoorten	b	0	-1
1464626_2019-07-02	6230_ha	Verstoring	eutrofiëring	zb	0	-0.1088
1464626_2019-07-02	6230_ha	Vegetatie	sleutelsoorten	b	0	-1
1464626_2019-07-02	6230_ha	Verstoring	strooisellaag	b	1	1
1464626_2019-07-02	6230_ha	Verstoring	verbossing	b	1	1
1464626_2019-07-02	6230_ha	Verstoring	verbraming	b	1	1
1464626_2019-07-02	6230_ha	Verstoring	vergrassing inclusief vervilting	zb	1	0.9602
1464626_2019-07-02	6230_ha	Verstoring	vermossing	zb	1	1
1464626_2019-07-02	6230_ha	Verstoring	verruiging inclusief ruderalisering	zb	1	1
1465330_2020-09-24	7140_oli	Vegetatie	bedekking sleutelsoorten	b	0	-0.0513
1465330_2020-09-24	7140_oli	Verstoring	eutrofiëring	zb	1	1
1465330_2020-09-24	7140_oli	Vegetatie	sleutelsoorten	b	1	0.5
1465330_2020-09-24	7140_oli	Verstoring	strooisellaag	b	1	0.9983
1465330_2020-09-24	7140_oli	Verstoring	structuurschade	b	1	1
1465330_2020-09-24	7140_oli	Structuur	veenmossen	zb	0	-0.8667
1465330_2020-09-24	7140_oli	Verstoring	verbossing	zb	1	0.9
1465330_2020-09-24	7140_oli	Verstoring	vergrassing	zb	0	-0.1429
1465330_2020-09-24	7140_oli	Verstoring	vermossing	zb	1	1
1465330_2020-09-24	7140_oli	Verstoring	verruiging	zb	1	0.8
1468114_2017-07-10	7140_oli	Vegetatie	bedekking sleutelsoorten	b	1	0.2408
1468114_2017-07-10	7140_oli	Verstoring	eutrofiëring	zb	1	1
1468114_2017-07-10	7140_oli	Vegetatie	sleutelsoorten	b	1	1
1468114_2017-07-10	7140_oli	Verstoring	strooisellaag	b	1	0.9993
1468114_2017-07-10	7140_oli	Verstoring	structuurschade	b	1	1
1468114_2017-07-10	7140_oli	Structuur	veenmossen	zb	0	-0.8027
1468114_2017-07-10	7140_oli	Verstoring	verbossing	zb	1	1
1468114_2017-07-10	7140_oli	Verstoring	vergrassing	zb	1	0.6667
1468114_2017-07-10	7140_oli	Verstoring	vermossing	zb	1	1
1468114_2017-07-10	7140_oli	Verstoring	verruiging	zb	1	1
1470454_2021-08-18	7140_oli	Vegetatie	bedekking sleutelsoorten	b	1	0.307
1470454_2021-08-18	7140_oli	Verstoring	eutrofiëring	zb	1	0.9
1470454_2021-08-18	7140_oli	Vegetatie	sleutelsoorten	b	1	0
1470454_2021-08-18	7140_oli	Verstoring	strooisellaag	b	1	0.9997
1470454_2021-08-18	7140_oli	Verstoring	structuurschade	b	1	1
1470454_2021-08-18	7140_oli	Structuur	veenmossen	zb	1	0.2857
1470454_2021-08-18	7140_oli	Verstoring	verbossing	zb	1	0.5
1470454_2021-08-18	7140_oli	Verstoring	vergrassing	zb	1	0.3333
1470454_2021-08-18	7140_oli	Verstoring	vermossing	zb	1	1
1470454_2021-08-18	7140_oli	Verstoring	verruiging	zb	1	1
1470918_2018-06-05	6510_hu	Vegetatie	bedekking sleutelsoorten	b	0	-1
1470918_2018-06-05	6510_hu	Structuur	dominantie van één soort	b	0	-0.2
1470918_2018-06-05	6510_hu	Verstoring	eutrofiëring	zb	0	-0.4512
1470918_2018-06-05	6510_hu	Vegetatie	sleutelsoorten	b	0	-1
1470918_2018-06-05	6510_hu	Verstoring	strooisellaag	b	1	1
1470918_2018-06-05	6510_hu	Verstoring	verbossing	b	1	1
1470918_2018-06-05	6510_hu	Verstoring	verbraming	b	1	1
1470918_2018-06-05	6510_hu	Verstoring	vergrassing inclusief vervilting	zb	1	0.129
1470918_2018-06-05	6510_hu	Verstoring	verruiging inclusief ruderalisering	zb	1	1
1470918_2018-06-05	6510_hu	Structuur	verticale structuur	b	1	0.4286
1474033_2018-06-14	6510_hus	Vegetatie	bedekking sleutelsoorten	b	0	-1
1474033_2018-06-14	6510_hus	Structuur	dominantie van één soort	b	0	-0.6
1474033_2018-06-14	6510_hus	Verstoring	eutrofiëring	zb	0	-0.85
1474033_2018-06-14	6510_hus	Vegetatie	sleutelsoorten	b	0	-1
1474033_2018-06-14	6510_hus	Verstoring	strooisellaag	b	1	0.999
1474033_2018-06-14	6510_hus	Verstoring	verbossing	b	1	1
1474033_2018-06-14	6510_hus	Verstoring	verbraming	b	1	1
1474033_2018-06-14	6510_hus	Verstoring	vergrassing inclusief vervilting	zb	0	-0.7605
1474033_2018-06-14	6510_hus	Verstoring	verruiging inclusief ruderalisering	zb	1	1
1474033_2018-06-14	6510_hus	Structuur	verticale structuur	b	1	0.7934
1474526_2016-08-04	6230_hmo	Vegetatie	bedekking sleutelsoorten	b	1	0.5819
1474526_2016-08-04	6230_hmo	Verstoring	eutrofiëring	zb	1	1
1474526_2016-08-04	6230_hmo	Vegetatie	sleutelsoorten	b	0	-0.25
1474526_2016-08-04	6230_hmo	Verstoring	strooisellaag	b	1	1
1474526_2016-08-04	6230_hmo	Verstoring	verbossing	b	1	0.9
1474526_2016-08-04	6230_hmo	Verstoring	verbraming	b	1	1
1474526_2016-08-04	6230_hmo	Verstoring	verdroging	zb	1	1
1474526_2016-08-04	6230_hmo	Verstoring	vergrassing inclusief vervilting	zb	1	0.96
1474526_2016-08-04	6230_hmo	Verstoring	vermossing	zb	1	1
1474526_2016-08-04	6230_hmo	Verstoring	vernatting	zb	1	1
1474526_2016-08-04	6230_hmo	Verstoring	verruiging inclusief ruderalisering	zb	1	1
1478129_2018-05-23	6510_hua	Vegetatie	bedekking sleutelsoorten	b	0	-0.8
1478129_2018-05-23	6510_hua	Structuur	dominantie van één soort	b	0	-0.4
1478129_2018-05-23	6510_hua	Verstoring	eutrofiëring	zb	0	-0.2097
1478129_2018-05-23	6510_hua	Vegetatie	sleutelsoorten	b	0	-1
1478129_2018-05-23	6510_hua	Verstoring	strooisellaag	b	1	0.999
1478129_2018-05-23	6510_hua	Verstoring	verbossing	b	1	1
1478129_2018-05-23	6510_hua	Verstoring	verbraming	b	1	1
1478129_2018-05-23	6510_hua	Verstoring	verdroging	zb	1	1
1478129_2018-05-23	6510_hua	Verstoring	vergrassing inclusief vervilting	zb	0	-0.412
1478129_2018-05-23	6510_hua	Verstoring	vernatting	zb	1	1
1478129_2018-05-23	6510_hua	Verstoring	verruiging inclusief ruderalisering	zb	1	0.8683
1478129_2018-05-23	6510_hua	Structuur	verticale structuur	b	1	0.8124
1487746_2014-06-03	6510_huk	Vegetatie	bedekking sleutelsoorten	b	0	-0.5853
1487746_2014-06-03	6510_huk	Structuur	dominantie van één soort	b	1	0
1487746_2014-06-03	6510_huk	Verstoring	eutrofiëring	zb	0	-0.2929
1487746_2014-06-03	6510_huk	Structuur	levensvormen	b	1	0.0074
1487746_2014-06-03	6510_huk	Vegetatie	sleutelsoorten	b	1	0.2
1487746_2014-06-03	6510_huk	Verstoring	strooisellaag	b	1	0.999
1487746_2014-06-03	6510_huk	Verstoring	verbossing	b	1	0
1487746_2014-06-03	6510_huk	Verstoring	verbraming	b	1	1
1487746_2014-06-03	6510_huk	Verstoring	vergrassing inclusief vervilting	zb	1	0.86
1487746_2014-06-03	6510_huk	Verstoring	verruiging inclusief ruderalisering	zb	1	0.8683
1487746_2022-06-03	6510_huk	Vegetatie	bedekking sleutelsoorten	b	0	-0.4263
1487746_2022-06-03	6510_huk	Structuur	dominantie van één soort	b	1	0.4
1487746_2022-06-03	6510_huk	Verstoring	eutrofiëring	zb	0	-0.0396
1487746_2022-06-03	6510_huk	Structuur	levensvormen	b	1	0.0707
1487746_2022-06-03	6510_huk	Vegetatie	sleutelsoorten	b	0	-0.4
1487746_2022-06-03	6510_huk	Verstoring	strooisellaag	b	1	1
1487746_2022-06-03	6510_huk	Verstoring	verbossing	b	1	0.9
1487746_2022-06-03	6510_huk	Verstoring	verbraming	b	1	1
1487746_2022-06-03	6510_huk	Verstoring	vergrassing inclusief vervilting	zb	1	0.96
1487746_2022-06-03	6510_huk	Verstoring	verruiging inclusief ruderalisering	zb	1	0.8347
1498102_2018-06-06	7140_meso	Structuur	(korst)moslaag	b	0	-1
1498102_2018-06-06	7140_meso	Vegetatie	bedekking sleutel- en overige soorten	b	1	0.2857
1498102_2018-06-06	7140_meso	Structuur	dominantie van één soort	b	1	0.2857
1498102_2018-06-06	7140_meso	Verstoring	eutrofiëring	zb	0	-0.1463
1498102_2018-06-06	7140_meso	Verstoring	invasieve exoten	zb	1	1
1498102_2018-06-06	7140_meso	Vegetatie	sleutelsoorten	b	0	-0.75
1498102_2018-06-06	7140_meso	Verstoring	strooisellaag	b	1	1
1498102_2018-06-06	7140_meso	Verstoring	structuurschade	b	1	1
1498102_2018-06-06	7140_meso	Verstoring	verbossing	zb	1	0.9
1498102_2018-06-06	7140_meso	Verstoring	vergrassing	zb	1	1
1498102_2018-06-06	7140_meso	Verstoring	vermossing	zb	1	1
1498102_2018-06-06	7140_meso	Verstoring	verruiging	zb	1	1
1498102_2023-07-16	7140_meso	Structuur	(korst)moslaag	b	0	-0.9
1498102_2023-07-16	7140_meso	Vegetatie	bedekking sleutel- en overige soorten	b	0	-0.9333
1498102_2023-07-16	7140_meso	Structuur	dominantie van één soort	b	1	0.5714
1498102_2023-07-16	7140_meso	Verstoring	eutrofiëring	zb	0	-0.0297
1498102_2023-07-16	7140_meso	Verstoring	invasieve exoten	zb	1	1
1498102_2023-07-16	7140_meso	Vegetatie	sleutelsoorten	b	0	-0.75
1498102_2023-07-16	7140_meso	Verstoring	strooisellaag	b	1	0.9983
1498102_2023-07-16	7140_meso	Verstoring	structuurschade	b	1	1
1498102_2023-07-16	7140_meso	Verstoring	verbossing	zb	0	-0.1111
1498102_2023-07-16	7140_meso	Verstoring	vergrassing	zb	1	1
1498102_2023-07-16	7140_meso	Verstoring	vermossing	zb	1	1
1498102_2023-07-16	7140_meso	Verstoring	verruiging	zb	1	1
1498805_1330_hpr_2019-10-29	1330_hpr	Vegetatie	bedekking sleutelsoorten	b	1	0
1498805_1330_hpr_2019-10-29	1330_hpr	Structuur	dominantie van één soort	zb	1	1
1498805_1330_hpr_2019-10-29	1330_hpr	Structuur	horizontale structuur	zb	NA	NA
1498805_1330_hpr_2019-10-29	1330_hpr	Structuur	microreliëf	zb	1	1
1498805_1330_hpr_2019-10-29	1330_hpr	Verstoring	overgang naar rbbzil	zb	1	0
1498805_1330_hpr_2019-10-29	1330_hpr	Verstoring	rietontwikkeling	zb	0	-0.2727
1498805_1330_hpr_2019-10-29	1330_hpr	Vegetatie	sleutelsoorten	b	0	-0.5
1498805_2023-10-12	1330_hpr	Vegetatie	bedekking sleutelsoorten	b	1	0
1498805_2023-10-12	1330_hpr	Structuur	dominantie van één soort	zb	1	1
1498805_2023-10-12	1330_hpr	Structuur	horizontale structuur	zb	NA	NA
1498805_2023-10-12	1330_hpr	Structuur	microreliëf	zb	1	1
1498805_2023-10-12	1330_hpr	Verstoring	overgang naar rbbzil	zb	1	0.3333
1498805_2023-10-12	1330_hpr	Verstoring	rietontwikkeling	zb	0	-0.6883
1498805_2023-10-12	1330_hpr	Vegetatie	sleutelsoorten	b	0	-0.5
1500498_2018-06-18	6510_huk	Vegetatie	bedekking sleutelsoorten	b	0	-0.9667
1500498_2018-06-18	6510_huk	Structuur	dominantie van één soort	b	0	-0.8
1500498_2018-06-18	6510_huk	Verstoring	eutrofiëring	zb	0	-0.3279
1500498_2018-06-18	6510_huk	Structuur	levensvormen	b	0	-1
1500498_2018-06-18	6510_huk	Vegetatie	sleutelsoorten	b	0	-0.8
1500498_2018-06-18	6510_huk	Verstoring	strooisellaag	b	1	1
1500498_2018-06-18	6510_huk	Verstoring	verbossing	b	1	0.2
1500498_2018-06-18	6510_huk	Verstoring	verbraming	b	1	1
1500498_2018-06-18	6510_huk	Verstoring	vergrassing inclusief vervilting	zb	0	-0.8098
1500498_2018-06-18	6510_huk	Verstoring	verruiging inclusief ruderalisering	zb	1	0.6188
1500498_2024-06-14	6510_huk	Vegetatie	bedekking sleutelsoorten	b	0	-0.7667
1500498_2024-06-14	6510_huk	Structuur	dominantie van één soort	b	1	0.2
1500498_2024-06-14	6510_huk	Verstoring	eutrofiëring	zb	1	0.7387
1500498_2024-06-14	6510_huk	Structuur	levensvormen	b	0	-1
1500498_2024-06-14	6510_huk	Vegetatie	sleutelsoorten	b	0	-0.8
1500498_2024-06-14	6510_huk	Verstoring	strooisellaag	b	1	1
1500498_2024-06-14	6510_huk	Verstoring	verbossing	b	0	-0.0667
1500498_2024-06-14	6510_huk	Verstoring	verbraming	b	1	1
1500498_2024-06-14	6510_huk	Verstoring	vergrassing inclusief vervilting	zb	1	0.488
1500498_2024-06-14	6510_huk	Verstoring	verruiging inclusief ruderalisering	zb	1	0.3401
1504306_2018-06-07	6510_hu	Vegetatie	bedekking sleutelsoorten	b	0	-1
1504306_2018-06-07	6510_hu	Structuur	dominantie van één soort	b	0	-0.4
1504306_2018-06-07	6510_hu	Verstoring	eutrofiëring	zb	0	-0.8218
1504306_2018-06-07	6510_hu	Vegetatie	sleutelsoorten	b	0	-1
1504306_2018-06-07	6510_hu	Verstoring	strooisellaag	b	1	1
1504306_2018-06-07	6510_hu	Verstoring	verbossing	b	1	0.9
1504306_2018-06-07	6510_hu	Verstoring	verbraming	b	1	1
1504306_2018-06-07	6510_hu	Verstoring	vergrassing inclusief vervilting	zb	0	-0.4773
1504306_2018-06-07	6510_hu	Verstoring	verruiging inclusief ruderalisering	zb	1	0.9667
1504306_2018-06-07	6510_hu	Structuur	verticale structuur	b	1	0.8758
1508278_2019-07-10	6230_hn	Vegetatie	bedekking sleutelsoorten	b	1	0.6862
1508278_2019-07-10	6230_hn	Verstoring	eutrofiëring	zb	1	1
1508278_2019-07-10	6230_hn	Vegetatie	sleutelsoorten	b	1	0.375
1508278_2019-07-10	6230_hn	Verstoring	strooisellaag	b	1	1
1508278_2019-07-10	6230_hn	Verstoring	verbossing	b	1	1
1508278_2019-07-10	6230_hn	Verstoring	verbraming	b	1	1
1508278_2019-07-10	6230_hn	Verstoring	vergrassing inclusief vervilting	zb	1	0.7298
1508278_2019-07-10	6230_hn	Verstoring	vermossing	zb	1	1
1508278_2019-07-10	6230_hn	Verstoring	verruiging inclusief ruderalisering	zb	1	1
1512322_2019-06-19	6510_hu	Vegetatie	bedekking sleutelsoorten	b	0	-0.9667
1512322_2019-06-19	6510_hu	Structuur	dominantie van één soort	b	1	0.4
1512322_2019-06-19	6510_hu	Verstoring	eutrofiëring	zb	0	-0.0394
1512322_2019-06-19	6510_hu	Vegetatie	sleutelsoorten	b	0	-0.8571
1512322_2019-06-19	6510_hu	Verstoring	strooisellaag	b	1	0.99
1512322_2019-06-19	6510_hu	Verstoring	verbossing	b	0	-0.2778
1512322_2019-06-19	6510_hu	Verstoring	verbraming	b	1	1
1512322_2019-06-19	6510_hu	Verstoring	vergrassing inclusief vervilting	zb	1	0.2225
1512322_2019-06-19	6510_hu	Verstoring	verruiging inclusief ruderalisering	zb	1	0.7667
1512322_2019-06-19	6510_hu	Structuur	verticale structuur	b	1	0.5874
1512322_2019-06-19	6510_hua	Vegetatie	bedekking sleutelsoorten	b	0	-1
1512322_2019-06-19	6510_hua	Structuur	dominantie van één soort	b	1	0.4
1512322_2019-06-19	6510_hua	Verstoring	eutrofiëring	zb	0	-0.0394
1512322_2019-06-19	6510_hua	Vegetatie	sleutelsoorten	b	0	-1
1512322_2019-06-19	6510_hua	Verstoring	strooisellaag	b	1	0.99
1512322_2019-06-19	6510_hua	Verstoring	verbossing	b	0	-0.2778
1512322_2019-06-19	6510_hua	Verstoring	verbraming	b	1	1
1512322_2019-06-19	6510_hua	Verstoring	verdroging	zb	1	0.3333
1512322_2019-06-19	6510_hua	Verstoring	vergrassing inclusief vervilting	zb	1	0.2225
1512322_2019-06-19	6510_hua	Verstoring	vernatting	zb	1	1
1512322_2019-06-19	6510_hua	Verstoring	verruiging inclusief ruderalisering	zb	1	0.7667
1512322_2019-06-19	6510_hua	Structuur	verticale structuur	b	1	0.5874
1512322_2019-06-19	6510_huk	Vegetatie	bedekking sleutelsoorten	b	0	-1
1512322_2019-06-19	6510_huk	Structuur	dominantie van één soort	b	1	0.4
1512322_2019-06-19	6510_huk	Verstoring	eutrofiëring	zb	0	-0.0394
1512322_2019-06-19	6510_huk	Structuur	levensvormen	b	0	-1
1512322_2019-06-19	6510_huk	Vegetatie	sleutelsoorten	b	0	-1
1512322_2019-06-19	6510_huk	Verstoring	strooisellaag	b	1	0.99
1512322_2019-06-19	6510_huk	Verstoring	verbossing	b	0	-0.2778
1512322_2019-06-19	6510_huk	Verstoring	verbraming	b	1	1
1512322_2019-06-19	6510_huk	Verstoring	vergrassing inclusief vervilting	zb	1	0.2225
1512322_2019-06-19	6510_huk	Verstoring	verruiging inclusief ruderalisering	zb	1	0.7667
1512322_2019-06-19	6510_hus	Vegetatie	bedekking sleutelsoorten	b	0	-0.9667
1512322_2019-06-19	6510_hus	Structuur	dominantie van één soort	b	1	0.4
1512322_2019-06-19	6510_hus	Verstoring	eutrofiëring	zb	0	-0.0394
1512322_2019-06-19	6510_hus	Vegetatie	sleutelsoorten	b	0	-0.8571
1512322_2019-06-19	6510_hus	Verstoring	strooisellaag	b	1	0.99
1512322_2019-06-19	6510_hus	Verstoring	verbossing	b	0	-0.2778
1512322_2019-06-19	6510_hus	Verstoring	verbraming	b	1	1
1512322_2019-06-19	6510_hus	Verstoring	vergrassing inclusief vervilting	zb	1	0.2225
1512322_2019-06-19	6510_hus	Verstoring	verruiging inclusief ruderalisering	zb	1	0.7667
1512322_2019-06-19	6510_hus	Structuur	verticale structuur	b	1	0.5874
1512530_2018-06-19	6510_hu	Vegetatie	bedekking sleutelsoorten	b	0	-1
1512530_2018-06-19	6510_hu	Structuur	dominantie van één soort	b	0	-0.8
1512530_2018-06-19	6510_hu	Verstoring	eutrofiëring	zb	0	-0.5884
1512530_2018-06-19	6510_hu	Vegetatie	sleutelsoorten	b	0	-1
1512530_2018-06-19	6510_hu	Verstoring	strooisellaag	b	1	0.97
1512530_2018-06-19	6510_hu	Verstoring	verbossing	b	1	1
1512530_2018-06-19	6510_hu	Verstoring	verbraming	b	1	1
1512530_2018-06-19	6510_hu	Verstoring	vergrassing inclusief vervilting	zb	1	0.9602
1512530_2018-06-19	6510_hu	Verstoring	verruiging inclusief ruderalisering	zb	1	1
1512530_2018-06-19	6510_hu	Structuur	verticale structuur	b	1	0.9278
1512886_2018-05-30	7140_meso	Structuur	(korst)moslaag	b	0	-0.9
1512886_2018-05-30	7140_meso	Vegetatie	bedekking sleutel- en overige soorten	b	1	0.07
1512886_2018-05-30	7140_meso	Structuur	dominantie van één soort	b	1	0.5714
1512886_2018-05-30	7140_meso	Verstoring	eutrofiëring	zb	0	-0.0417
1512886_2018-05-30	7140_meso	Verstoring	invasieve exoten	zb	1	1
1512886_2018-05-30	7140_meso	Vegetatie	sleutelsoorten	b	0	-0.5
1512886_2018-05-30	7140_meso	Verstoring	strooisellaag	b	1	0.998
1512886_2018-05-30	7140_meso	Verstoring	structuurschade	b	1	1
1512886_2018-05-30	7140_meso	Verstoring	verbossing	zb	1	0.5
1512886_2018-05-30	7140_meso	Verstoring	vergrassing	zb	1	1
1512886_2018-05-30	7140_meso	Verstoring	vermossing	zb	1	1
1512886_2018-05-30	7140_meso	Verstoring	verruiging	zb	1	0.9007
1512886_2024-07-10	7140_meso	Structuur	(korst)moslaag	b	0	-1
1512886_2024-07-10	7140_meso	Vegetatie	bedekking sleutel- en overige soorten	b	1	0.04
1512886_2024-07-10	7140_meso	Structuur	dominantie van één soort	b	1	0.5714
1512886_2024-07-10	7140_meso	Verstoring	eutrofiëring	zb	1	0.207
1512886_2024-07-10	7140_meso	Verstoring	invasieve exoten	zb	1	1
1512886_2024-07-10	7140_meso	Vegetatie	sleutelsoorten	b	0	-0.5
1512886_2024-07-10	7140_meso	Verstoring	strooisellaag	b	1	1
1512886_2024-07-10	7140_meso	Verstoring	structuurschade	b	1	1
1512886_2024-07-10	7140_meso	Verstoring	verbossing	zb	1	0.9
1512886_2024-07-10	7140_meso	Verstoring	vergrassing	zb	1	0.8667
1512886_2024-07-10	7140_meso	Verstoring	vermossing	zb	1	1
1512886_2024-07-10	7140_meso	Verstoring	verruiging	zb	1	0.9667
151318_2018-06-11	6510_hu	Vegetatie	bedekking sleutelsoorten	b	0	-0.836
151318_2018-06-11	6510_hu	Structuur	dominantie van één soort	b	1	0.2
151318_2018-06-11	6510_hu	Verstoring	eutrofiëring	zb	1	0.1757
151318_2018-06-11	6510_hu	Vegetatie	sleutelsoorten	b	0	-0.5714
151318_2018-06-11	6510_hu	Verstoring	strooisellaag	b	1	1
151318_2018-06-11	6510_hu	Verstoring	verbossing	b	1	1
151318_2018-06-11	6510_hu	Verstoring	verbraming	b	1	1
151318_2018-06-11	6510_hu	Verstoring	vergrassing inclusief vervilting	zb	0	-0.1772
151318_2018-06-11	6510_hu	Verstoring	verruiging inclusief ruderalisering	zb	0	-0.0199
151318_2018-06-11	6510_hu	Structuur	verticale structuur	b	1	0.3367
151318_2022-05-24	6510_hu	Vegetatie	bedekking sleutelsoorten	b	0	-0.9667
151318_2022-05-24	6510_hu	Structuur	dominantie van één soort	b	0	-0.6
151318_2022-05-24	6510_hu	Verstoring	eutrofiëring	zb	1	0.3067
151318_2022-05-24	6510_hu	Vegetatie	sleutelsoorten	b	0	-0.8571
151318_2022-05-24	6510_hu	Verstoring	strooisellaag	b	1	1
151318_2022-05-24	6510_hu	Verstoring	verbossing	b	1	1
151318_2022-05-24	6510_hu	Verstoring	verbraming	b	1	1
151318_2022-05-24	6510_hu	Verstoring	vergrassing inclusief vervilting	zb	0	-0.8895
151318_2022-05-24	6510_hu	Verstoring	verruiging inclusief ruderalisering	zb	1	0.8347
151318_2022-05-24	6510_hu	Structuur	verticale structuur	b	0	-0.38
1529025_2018-06-07	6510_hu	Vegetatie	bedekking sleutelsoorten	b	1	0
1529025_2018-06-07	6510_hu	Structuur	dominantie van één soort	b	0	-0.2
1529025_2018-06-07	6510_hu	Verstoring	eutrofiëring	zb	1	0.1504
1529025_2018-06-07	6510_hu	Vegetatie	sleutelsoorten	b	0	-0.8571
1529025_2018-06-07	6510_hu	Verstoring	strooisellaag	b	1	0.99
1529025_2018-06-07	6510_hu	Verstoring	verbossing	b	1	1
1529025_2018-06-07	6510_hu	Verstoring	verbraming	b	1	1
1529025_2018-06-07	6510_hu	Verstoring	vergrassing inclusief vervilting	zb	1	0.372
1529025_2018-06-07	6510_hu	Verstoring	verruiging inclusief ruderalisering	zb	1	1
1529025_2018-06-07	6510_hu	Structuur	verticale structuur	b	1	0.5514
1531602_2019-07-04	6230_ha	Vegetatie	bedekking sleutelsoorten	b	1	0.23
1531602_2019-07-04	6230_ha	Verstoring	eutrofiëring	zb	1	1
1531602_2019-07-04	6230_ha	Vegetatie	sleutelsoorten	b	0	-0.5
1531602_2019-07-04	6230_ha	Verstoring	strooisellaag	b	1	0.999
1531602_2019-07-04	6230_ha	Verstoring	verbossing	b	1	0.9
1531602_2019-07-04	6230_ha	Verstoring	verbraming	b	1	1
1531602_2019-07-04	6230_ha	Verstoring	vergrassing inclusief vervilting	zb	1	0.7465
1531602_2019-07-04	6230_ha	Verstoring	vermossing	zb	1	1
1531602_2019-07-04	6230_ha	Verstoring	verruiging inclusief ruderalisering	zb	1	0.9
1532081_2020-08-26	1330_hpr	Vegetatie	bedekking sleutelsoorten	b	1	0.1683
1532081_2020-08-26	1330_hpr	Structuur	dominantie van één soort	zb	1	1
1532081_2020-08-26	1330_hpr	Structuur	horizontale structuur	zb	NA	NA
1532081_2020-08-26	1330_hpr	Structuur	microreliëf	zb	1	1
1532081_2020-08-26	1330_hpr	Verstoring	overgang naar rbbzil	zb	0	-0.3129
1532081_2020-08-26	1330_hpr	Verstoring	rietontwikkeling	zb	1	1
1532081_2020-08-26	1330_hpr	Vegetatie	sleutelsoorten	b	1	0.5
1533266_2018-06-18	6510_hu	Vegetatie	bedekking sleutelsoorten	b	0	-1
1533266_2018-06-18	6510_hu	Structuur	dominantie van één soort	b	0	-0.2
1533266_2018-06-18	6510_hu	Verstoring	eutrofiëring	zb	1	0.9007
1533266_2018-06-18	6510_hu	Vegetatie	sleutelsoorten	b	0	-1
1533266_2018-06-18	6510_hu	Verstoring	strooisellaag	b	1	1
1533266_2018-06-18	6510_hu	Verstoring	verbossing	b	1	0.9
1533266_2018-06-18	6510_hu	Verstoring	verbraming	b	1	1
1533266_2018-06-18	6510_hu	Verstoring	vergrassing inclusief vervilting	zb	0	-0.5809
1533266_2018-06-18	6510_hu	Verstoring	verruiging inclusief ruderalisering	zb	1	0.26
1533266_2018-06-18	6510_hu	Structuur	verticale structuur	b	1	0.3199
1535001_2020-05-26	6510_hu	Vegetatie	bedekking sleutelsoorten	b	0	-0.9333
1535001_2020-05-26	6510_hu	Structuur	dominantie van één soort	b	0	-0.2
1535001_2020-05-26	6510_hu	Verstoring	eutrofiëring	zb	0	-0.0297
1535001_2020-05-26	6510_hu	Vegetatie	sleutelsoorten	b	0	-0.8571
1535001_2020-05-26	6510_hu	Verstoring	strooisellaag	b	1	0.935
1535001_2020-05-26	6510_hu	Verstoring	verbossing	b	1	1
1535001_2020-05-26	6510_hu	Verstoring	verbraming	b	1	1
1535001_2020-05-26	6510_hu	Verstoring	vergrassing inclusief vervilting	zb	1	0.98
1535001_2020-05-26	6510_hu	Verstoring	verruiging inclusief ruderalisering	zb	1	1
1535001_2020-05-26	6510_hu	Structuur	verticale structuur	b	1	0.714
1540082_2020-10-14	7140_oli	Vegetatie	bedekking sleutelsoorten	b	1	0.3344
1540082_2020-10-14	7140_oli	Verstoring	eutrofiëring	zb	1	1
1540082_2020-10-14	7140_oli	Vegetatie	sleutelsoorten	b	1	0.3333
1540082_2020-10-14	7140_oli	Verstoring	strooisellaag	b	1	0.9993
1540082_2020-10-14	7140_oli	Verstoring	structuurschade	b	1	1
