ID	survey	record_id_square	record_id_circle	date	type_observed	subtype_defined	type_cover	type_cover_all	is_type_target	is_maintype_target	any_type_target	n_type_target	cover_target	Habitattype	link_mhq
ZSCPQ253_2013-10-14	Schelde-estuarium	IV2014011510153321	NA	15992	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ253
ZSCPQ253_2016-10-12	Schelde-estuarium	IV2016121215515500	NA	17086	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ253
ZSCPQ253_2019-10-17	Schelde-estuarium	IV2020032516271471	NA	18186	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ253
ZSCPQ253_2022-10-07	Schelde-estuarium	IV2023031716000861	NA	19272	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ253
ZSCPQ254_2012-10-08	Schelde-estuarium	IV2013070910553571	NA	15621	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ254
ZSCPQ254_2013-10-14	Schelde-estuarium	IV2014011510173858	NA	15992	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ254
ZSCPQ254_2016-10-12	Schelde-estuarium	IV2016121215582563	NA	17086	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ254
ZSCPQ254_2019-10-15	Schelde-estuarium	IV2020032515522522	NA	18184	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ254
ZSCPQ254_2022-10-07	Schelde-estuarium	IV2023031715524216	NA	19272	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ254
ZSCPQ256_2012-10-08	Schelde-estuarium	IV2013070911053536	NA	15621	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ256
ZSCPQ256_2013-10-14	Schelde-estuarium	IV2014011510205166	NA	15992	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ256
ZSCPQ256_2016-10-12	Schelde-estuarium	IV2016121216204483	NA	17086	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ256
ZSCPQ256_2019-10-15	Schelde-estuarium	IV2020032515362540	NA	18184	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ256
ZSCPQ256_2022-10-04	Schelde-estuarium	IV2023031714402320	NA	19269	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ256
ZSCPQ258_2012-10-08	Schelde-estuarium	IV2013070911110327	NA	15621	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ258
ZSCPQ258_2013-10-14	Schelde-estuarium	IV2014011510244883	NA	15992	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ258
ZSCPQ258_2016-10-12	Schelde-estuarium	IV2016121216304442	NA	17086	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ258
ZSCPQ258_2019-10-15	Schelde-estuarium	IV2020032515405580	NA	18184	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ258
ZSCPQ258_2022-10-04	Schelde-estuarium	IV2023031714451823	NA	19269	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ258
ZSCPQ273_2012-10-10	Schelde-estuarium	IV2013070911181376	NA	15623	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ273
ZSCPQ273_2013-10-04	Schelde-estuarium	IV2013112714354557	NA	15982	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ273
ZSCPQ273_2016-10-12	Schelde-estuarium	IV2016121216420845	NA	17086	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ273
ZSCPQ273_2019-10-07	Schelde-estuarium	IV2020031815145133	NA	18176	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ273
ZSCPQ273_2022-10-07	Schelde-estuarium	IV2023060611392020	NA	19272	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ273
ZSCPQ274_2012-09-25	Schelde-estuarium	IV2013070514353929	NA	15608	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ274
ZSCPQ274_2013-10-04	Schelde-estuarium	IV2013112714384332	NA	15982	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ274
ZSCPQ274_2016-10-12	Schelde-estuarium	IV2016121216472444	NA	17086	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ274
ZSCPQ274_2019-10-07	Schelde-estuarium	IV2020031815175124	NA	18176	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ274
ZSCPQ274_2022-10-07	Schelde-estuarium	IV2023060611550086	NA	19272	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ274
ZSCPQ275_2012-09-25	Schelde-estuarium	IV2013070514565804	NA	15608	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ275
ZSCPQ275_2013-10-04	Schelde-estuarium	IV2013112714403448	NA	15982	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ275
ZSCPQ275_2016-10-13	Schelde-estuarium	IV2016121311092263	NA	17087	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ275
ZSCPQ275_2019-10-07	Schelde-estuarium	IV2020032309140946	NA	18176	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ275
ZSCPQ275_2022-10-07	Schelde-estuarium	IV2023060612135936	NA	19272	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ275
ZSCPQ276_2012-09-25	Schelde-estuarium	IV2013070515045697	NA	15608	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ276
ZSCPQ276_2013-10-04	Schelde-estuarium	IV2013112714513426	NA	15982	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ276
ZSCPQ276_2016-10-13	Schelde-estuarium	IV2016121311132055	NA	17087	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ276
ZSCPQ276_2019-10-07	Schelde-estuarium	IV2020031914552465	NA	18176	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ276
ZSCPQ276_2022-10-07	Schelde-estuarium	IV2023060612110757	NA	19272	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ276
ZSCPQ277_2012-09-25	Schelde-estuarium	IV2013070515115854	NA	15608	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ277
ZSCPQ277_2013-10-04	Schelde-estuarium	IV2013112714553235	NA	15982	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ277
ZSCPQ277_2016-10-13	Schelde-estuarium	IV2016121311161785	NA	17087	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ277
ZSCPQ277_2019-10-07	Schelde-estuarium	IV2020031913223878	NA	18176	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ277
ZSCPQ277_2022-10-07	Schelde-estuarium	IV2023060612024833	NA	19272	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ277
ZSCPQ278_2012-09-25	Schelde-estuarium	IV2013070515292304	NA	15608	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ278
ZSCPQ278_2013-10-04	Schelde-estuarium	IV2013112714593329	NA	15982	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ278
ZSCPQ278_2016-10-13	Schelde-estuarium	IV2016121311063584	NA	17087	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ278
ZSCPQ278_2019-10-07	Schelde-estuarium	IV2020032309160515	NA	18176	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ278
ZSCPQ278_2022-10-07	Schelde-estuarium	IV2023060612170913	NA	19272	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ278
ZSCPQ279_2012-09-25	Schelde-estuarium	IV2013070515363839	NA	15608	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ279
ZSCPQ279_2013-10-04	Schelde-estuarium	IV2013112715024820	NA	15982	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ279
ZSCPQ279_2016-10-13	Schelde-estuarium	IV2016121311022634	NA	17087	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ279
ZSCPQ279_2019-10-07	Schelde-estuarium	IV2020032309253073	NA	18176	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ279
ZSCPQ279_2022-10-07	Schelde-estuarium	IV2023060613420439	NA	19272	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ279
ZSCPQ281_2012-09-25	Schelde-estuarium	IV2013070515451409	NA	15608	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ281
ZSCPQ281_2013-10-04	Schelde-estuarium	IV2014011314391446	NA	15982	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ281
ZSCPQ281_2016-10-13	Schelde-estuarium	IV2016121310554931	NA	17087	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ281
ZSCPQ281_2019-10-07	Schelde-estuarium	IV2020032309314297	NA	18176	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ281
ZSCPQ281_2022-10-07	Schelde-estuarium	IV2023060613494560	NA	19272	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ281
ZSCPQ282_2012-09-25	Schelde-estuarium	IV2013070515513858	NA	15608	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ282
ZSCPQ282_2013-10-04	Schelde-estuarium	IV2014011314452030	NA	15982	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ282
ZSCPQ282_2016-10-13	Schelde-estuarium	IV2016121310504390	NA	17087	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ282
ZSCPQ282_2019-10-07	Schelde-estuarium	IV2020032309495224	NA	18176	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ282
ZSCPQ282_2022-10-07	Schelde-estuarium	IV2023060613575352	NA	19272	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ282
ZSCPQ283_2012-09-25	Schelde-estuarium	IV2013070515583172	NA	15608	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ283
ZSCPQ283_2013-10-04	Schelde-estuarium	IV2014011314475087	NA	15982	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ283
ZSCPQ283_2016-10-13	Schelde-estuarium	IV2016121310230621	NA	17087	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ283
ZSCPQ283_2019-10-07	Schelde-estuarium	IV2020032310055701	NA	18176	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ283
ZSCPQ283_2022-10-07	Schelde-estuarium	IV2023060614070672	NA	19272	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ283
ZSCPQ284_2012-09-25	Schelde-estuarium	IV2013070516010967	NA	15608	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ284
ZSCPQ284_2013-10-04	Schelde-estuarium	IV2014011314530019	NA	15982	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ284
ZSCPQ284_2016-10-13	Schelde-estuarium	IV2016121310255731	NA	17087	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ284
ZSCPQ284_2019-10-07	Schelde-estuarium	IV2020032310022963	NA	18176	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ284
ZSCPQ284_2022-10-07	Schelde-estuarium	IV2023060614043673	NA	19272	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ284
ZSCPQ285_2012-09-25	Schelde-estuarium	IV2013070516102904	NA	15608	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ285
ZSCPQ285_2013-10-04	Schelde-estuarium	IV2014011315021084	NA	15982	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ285
ZSCPQ285_2016-10-13	Schelde-estuarium	IV2016121310284262	NA	17087	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ285
ZSCPQ285_2019-10-07	Schelde-estuarium	IV2020032309533022	NA	18176	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ285
ZSCPQ285_2022-10-07	Schelde-estuarium	IV2023060613593949	NA	19272	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ285
ZSCPQ303_2013-10-07	Schelde-estuarium	IV2013101411571056	NA	15985	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ303
ZSCPQ303_2016-10-17	Schelde-estuarium	IV2018111621070692	NA	17091	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ303
ZSCPQ303_2017-10-09	Schelde-estuarium	IV2018111612542475	NA	17448	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ303
ZSCPQ303_2018-10-08	Schelde-estuarium	IV2018111410522409	NA	17812	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ303
ZSCPQ303_2019-10-16	Schelde-estuarium	IV2019101609320817	NA	18185	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ303
ZSCPQ303_2021-10-22	Schelde-estuarium	IV2021102118133335	NA	18922	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ303
ZSCPQ306_2013-10-07	Schelde-estuarium	IV2013101412215753	NA	15985	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ306
ZSCPQ306_2016-10-17	Schelde-estuarium	IV2018111621133381	NA	17091	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ306
ZSCPQ306_2017-10-09	Schelde-estuarium	IV2018111613015132	NA	17448	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ306
ZSCPQ306_2018-10-08	Schelde-estuarium	IV2018111410575670	NA	17812	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ306
ZSCPQ306_2019-10-16	Schelde-estuarium	IV2019101609424019	NA	18185	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ306
ZSCPQ306_2021-10-22	Schelde-estuarium	IV2021102118151481	NA	18922	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ306
ZSCPQ307_2013-10-07	Schelde-estuarium	IV2013101412250708	NA	15985	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ307
ZSCPQ307_2016-10-17	Schelde-estuarium	IV2018111621142994	NA	17091	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ307
ZSCPQ307_2017-10-09	Schelde-estuarium	IV2018111613044508	NA	17448	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ307
ZSCPQ307_2018-10-08	Schelde-estuarium	IV2018111411015962	NA	17812	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ307
ZSCPQ307_2019-10-16	Schelde-estuarium	IV2019101609483604	NA	18185	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ307
ZSCPQ307_2021-10-22	Schelde-estuarium	IV2021102118154919	NA	18922	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ307
ZSCPQ314_2013-10-07	Schelde-estuarium	IV2013101412450936	NA	15985	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ314
ZSCPQ314_2016-10-17	Schelde-estuarium	IV2018111620593201	NA	17091	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ314
ZSCPQ314_2017-10-09	Schelde-estuarium	IV2018111612471081	NA	17448	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ314
ZSCPQ314_2018-10-08	Schelde-estuarium	IV2018111410464587	NA	17812	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ314
ZSCPQ314_2019-10-16	Schelde-estuarium	IV2019101609194817	NA	18185	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ314
ZSCPQ314_2021-10-22	Schelde-estuarium	IV2021102118092966	NA	18922	1330_da	1	100	100% 1330_da	1	1	1	1	100	1330_da	ZSCPQ314
ZSCPQ328_2021-08-11	N2000meetnet_Bos_91E0_sf	IV2021120810015003	NA	18850	91E0_sf	1	50	50% 91E0_sf	1	1	1	1	50	91E0_sf	ZSCPQ328
ZSCPQ329_2021-08-16	N2000meetnet_Bos_91E0_sf	IV2021121009351259	NA	18855	91E0_sf	1	70	70% 91E0_sf	1	1	1	1	70	91E0_sf	ZSCPQ329
ZSCPQ330_2021-08-12	N2000meetnet_Bos_91E0_sf	IV2021120909551147	NA	18851	91E0_sf	1	90	90% 91E0_sf	1	1	1	1	90	91E0_sf	ZSCPQ330
ZSCPQ331_2021-08-12	N2000meetnet_Bos_91E0_sf	IV2021120910162640	NA	18851	91E0_sf	1	70	70% 91E0_sf	1	1	1	1	70	91E0_sf	ZSCPQ331
ZSCPQ332_2021-08-11	N2000meetnet_Bos_91E0_sf	IV2021120816050713	NA	18850	91E0_sf	1	60	60% 91E0_sf	1	1	1	1	60	91E0_sf	ZSCPQ332
ZSCPQ333_2021-08-11	N2000meetnet_Bos_91E0_sf	IV2021120814532166	NA	18850	91E0_sf	1	70	70% 91E0_sf	1	1	1	1	70	91E0_sf	ZSCPQ333
ZSCPQ334_2021-08-16	N2000meetnet_Bos_91E0_sf	IV2021121009513536	NA	18855	91E0_sf	1	90	90% 91E0_sf	1	1	1	1	90	91E0_sf	ZSCPQ334
ZSCPQ335_2021-08-12	N2000meetnet_Bos_91E0_sf	IV2021120911133706	NA	18851	91E0_sf	1	60	60% 91E0_sf	1	1	1	1	60	91E0_sf	ZSCPQ335
ZSCPQ336_2021-08-12	N2000meetnet_Bos_91E0_sf	IV2021120912071334	NA	18851	91E0_sf	1	90	90% 91E0_sf	1	1	1	1	90	91E0_sf	ZSCPQ336
ZSCPQ337_2021-08-18	N2000meetnet_Bos_91E0_sf	IV2021121015355696	NA	18857	91E0_sf	1	90	90% 91E0_sf	1	1	1	1	90	91E0_sf	ZSCPQ337
ZSCPQ338_2021-08-18	N2000meetnet_Bos_91E0_sf	IV2021121014550732	NA	18857	91E0_sf	1	100	100% 91E0_sf	1	1	1	1	100	91E0_sf	ZSCPQ338
ZSCPQ339_2021-08-17	N2000meetnet_Bos_91E0_sf	IV2021121012021172	NA	18856	91E0_sf	1	60	60% 91E0_sf	1	1	1	1	60	91E0_sf	ZSCPQ339
ZSCPQ340_2021-08-18	N2000meetnet_Bos_91E0_sf	IV2021121014112438	NA	18857	91E0_sf	1	60	60% 91E0_sf	1	1	1	1	60	91E0_sf	ZSCPQ340
ZSCPQ341_2021-08-17	N2000meetnet_Bos_91E0_sf	IV2021121013463152	NA	18856	91E0_sf	1	80	80% 91E0_sf	1	1	1	1	80	91E0_sf	ZSCPQ341
ZSCPQ342_2021-08-17	N2000meetnet_Bos_91E0_sf	IV2021121013573179	NA	18856	91E0_sf	1	100	100% 91E0_sf	1	1	1	1	100	91E0_sf	ZSCPQ342
ZSCPQ343_2021-08-18	N2000meetnet_Bos_91E0_sf	IV2021121015095749	NA	18857	91E0_sf	1	80	80% 91E0_sf	1	1	1	1	80	91E0_sf	ZSCPQ343
ZSCPQ344_2021-08-16	N2000meetnet_Bos_91E0_sf	IV2021121010562649	NA	18855	91E0_sf	1	60	60% 91E0_sf	1	1	1	1	60	91E0_sf	ZSCPQ344
ZSCPQ345_2021-08-17	N2000meetnet_Bos_91E0_sf	IV2021121012265816	NA	18856	91E0_sf	1	60	60% 91E0_sf	1	1	1	1	60	91E0_sf	ZSCPQ345
ZSCPQ346_2021-08-18	N2000meetnet_Bos_91E0_sf	IV2021121014201006	NA	18857	91E0_sf	1	70	70% 91E0_sf	1	1	1	1	70	91E0_sf	ZSCPQ346
ZSCPQ347_2022-09-20	N2000meetnet_Bos_91E0_sf	IV2022092214433481	NA	19255	91E0_sf	1	70	70% 91E0_sf	1	1	1	1	70	91E0_sf	ZSCPQ347
ZSCPQ348_2022-09-20	N2000meetnet_Bos_91E0_sf	IV2022092214481900	NA	19255	91E0_sf	1	90	90% 91E0_sf	1	1	1	1	90	91E0_sf	ZSCPQ348
ZSCPQ349_2022-09-20	N2000meetnet_Bos_91E0_sf	IV2022092214294369	NA	19255	91E0_sf	1	50	50% 91E0_sf	1	1	1	1	50	91E0_sf	ZSCPQ349
ZSCPQ350_2022-09-21	N2000meetnet_Bos_91E0_sf	IV2022092215103643	NA	19256	91E0_sf	1	70	70% 91E0_sf	1	1	1	1	70	91E0_sf	ZSCPQ350
ZSCPQ351_2022-09-21	N2000meetnet_Bos_91E0_sf	IV2022092215204159	NA	19256	91E0_sf	1	80	80% 91E0_sf	1	1	1	1	80	91E0_sf	ZSCPQ351
ZSCPQ352_2022-09-21	N2000meetnet_Bos_91E0_sf	IV2022092214541032	NA	19256	91E0_sf	1	70	70% 91E0_sf	1	1	1	1	70	91E0_sf	ZSCPQ352
ZSCPQ353_2022-09-21	N2000meetnet_Bos_91E0_sf	IV2022092215014232	NA	19256	91E0_sf	1	50	50% 91E0_sf	1	1	1	1	50	91E0_sf	ZSCPQ353
ZSCPQ354_2022-09-20	N2000meetnet_Bos_91E0_sf	IV2022092214380635	NA	19255	91E0_sf	1	60	60% 91E0_sf	1	1	1	1	60	91E0_sf	ZSCPQ354
ZSCPQ355_2022-09-20	N2000meetnet_Bos_91E0_sf	IV2022092214172685	NA	19255	91E0_sf	1	50	50% 91E0_sf	1	1	1	1	50	91E0_sf	ZSCPQ355
ZSCPQ356_2022-09-21	N2000meetnet_Bos_91E0_sf	IV2022092215375594	NA	19256	91E0_sf	1	80	80% 91E0_sf	1	1	1	1	80	91E0_sf	ZSCPQ356
ZSCPQ370_2023-08-18	N2000meetnet_Bos_91E0_sf	IV2024051713202647	NA	19587	91E0_sf	1	100	100% 91E0_sf	1	1	1	1	100	91E0_sf	ZSCPQ370
ZSCPQ371_2023-08-17	N2000meetnet_Bos_91E0_sf	IV2024042615355001	NA	19586	91E0_sf	1	70	70% 91E0_sf	1	1	1	1	70	91E0_sf	ZSCPQ371
ZSCPQ372_2023-08-17	N2000meetnet_Bos_91E0_sf	IV2024042614393033	NA	19586	91E0_sf	1	60	60% 91E0_sf	1	1	1	1	60	91E0_sf	ZSCPQ372
ZSCPQ373_2023-08-17	N2000meetnet_Bos_91E0_sf	IV2024042613154169	NA	19586	91E0_sf	1	70	70% 91E0_sf	1	1	1	1	70	91E0_sf	ZSCPQ373
ZSCPQ374_2023-08-17	N2000meetnet_Bos_91E0_sf	IV2023082314042047	NA	19586	91E0_sf	1	100	100% 91E0_sf	1	1	1	1	100	91E0_sf	ZSCPQ374
ZSCPQ375_2023-08-17	N2000meetnet_Bos_91E0_sf	IV2024042614002207	NA	19586	91E0_sf	1	90	90% 91E0_sf	1	1	1	1	90	91E0_sf	ZSCPQ375
ZSCPQ376_2023-08-18	N2000meetnet_Bos_91E0_sf	IV2024042616023224	NA	19587	91E0_sf	1	80	80% 91E0_sf	1	1	1	1	80	91E0_sf	ZSCPQ376
ZSCPQ377_2023-08-18	N2000meetnet_Bos_91E0_sf	IV2024051712260295	NA	19587	91E0_sf	1	80	80% 91E0_sf	1	1	1	1	80	91E0_sf	ZSCPQ377
ZSCPQ378_2023-08-18	N2000meetnet_Bos_91E0_sf	IV2024051712433805	NA	19587	91E0_sf	1	80	80% 91E0_sf	1	1	1	1	80	91E0_sf	ZSCPQ378
ZSCPQ379_2024-08-26	N2000meetnet_Bos_91E0_sf	IV2024090317350336	NA	19961	91E0_sf	1	50	50% 91E0_sf	1	1	1	1	50	91E0_sf	ZSCPQ379
ZSCPQ380_2024-08-26	N2000meetnet_Bos_91E0_sf	IV2024091119250991	NA	19961	91E0_sf	1	60	60% 91E0_sf	1	1	1	1	60	91E0_sf	ZSCPQ380
ZSCPQ381_2024-08-27	N2000meetnet_Bos_91E0_sf	IV2024091309212223	NA	19962	91E0_sf	1	70	70% 91E0_sf	1	1	1	1	70	91E0_sf	ZSCPQ381
ZSCPQ382_2024-08-27	N2000meetnet_Bos_91E0_sf	IV2024091311121782	NA	19962	91E0_sf	1	60	60% 91E0_sf	1	1	1	1	60	91E0_sf	ZSCPQ382
ZSCPQ383_2024-08-27	N2000meetnet_Bos_91E0_sf	IV2024091310554730	NA	19962	91E0_sf	1	90	90% 91E0_sf	1	1	1	1	90	91E0_sf	ZSCPQ383
ZSCPQ384_2024-08-26	N2000meetnet_Bos_91E0_sf	IV2024091309030125	NA	19961	91E0_sf	1	70	70% 91E0_sf	1	1	1	1	70	91E0_sf	ZSCPQ384
ZSCPQ385_2024-08-28	N2000meetnet_Bos_91E0_sf	IV2024091311224841	NA	19963	91E0_sf	1	60	60% 91E0_sf	1	1	1	1	60	91E0_sf	ZSCPQ385
ZSCPQ386_2024-08-28	N2000meetnet_Bos_91E0_sf	IV2024091312263713	NA	19963	91E0_sf	1	50	50% 91E0_sf	1	1	1	1	50	91E0_sf	ZSCPQ386
ZSCPQ387_2024-08-28	N2000meetnet_Bos_91E0_sf	IV2024091312100496	NA	19963	91E0_sf	1	60	60% 91E0_sf	1	1	1	1	60	91E0_sf	ZSCPQ387
