ID	record_id	plot_type	Criterium	Indicator	Voorwaarde	Waarde	Type	Invoertype	Eenheid
143382_2016-05-30	143382_2016-05-30	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
143602_2016-07-01	IV2017022415353736	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
143602_2016-07-01	IV2017022415170190	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
143602_2023-07-06	IV2023112211595328	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
143602_2023-07-06	IV2023112211585000	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1436718_2016-06-20	IV2017012714021766	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1436718_2016-06-20	IV2017012713261758	circle	Verstoring	verbossing	bedekking verbossing	30	Percentage	NA	%
1436718_2024-06-25	IV2024062806512366	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1436718_2024-06-25	IV2024062806502611	circle	Verstoring	verbossing	bedekking verbossing	10	Percentage	NA	%
1436882_2016-09-02	IV2017011817212208	square	Verstoring	strooisellaag	bedekking strooisellaag	2	Percentage	NA	%
1436882_2016-09-02	IV2017011816484258	circle	Verstoring	verbossing	bedekking verbossing	3	Percentage	NA	%
1442745_2019-06-18	1442745_2019-06-18	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1442745_2019-06-18	1442745_2019-06-18	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1443378_2017-07-27	IV2018030220035638	square	Verstoring	strooisellaag	bedekking strooisellaag	3	Percentage	NA	%
1443378_2017-07-27	IV2018022813474152	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1448238_2020-08-06	IV2020092312173451	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1448238_2020-08-06	IV2020092312070259	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1457206_2019-05-24	IV2020022714040075	square	Verstoring	strooisellaag	bedekking strooisellaag	20	Percentage	NA	%
1457206_2019-05-24	IV2020022713561914	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1461001_2018-06-14	IV2019011414351048	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
1461001_2023-10-04	IV2023112418255019	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
1461302_2019-05-27	IV2020022715135992	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1461302_2019-05-27	IV2020022715014341	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1464626_2019-07-02	IV2020031216444711	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1464626_2019-07-02	IV2020031216591855	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1465330_2020-09-24	IV2021010715314671	square	Verstoring	strooisellaag	bedekking strooisellaag	5	Percentage	NA	%
1465330_2020-09-24	IV2021010715182964	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
1465330_2020-09-24	IV2021010715182964	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
1468114_2017-07-10	IV2018030719484292	square	Verstoring	strooisellaag	bedekking strooisellaag	2	Percentage	NA	%
1468114_2017-07-10	IV2018030719311738	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
1468114_2017-07-10	IV2018030719311738	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1470454_2021-08-18	IV2022030716265191	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
1470454_2021-08-18	IV2022030716050881	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
1470454_2021-08-18	IV2022030716050881	circle	Verstoring	verbossing	bedekking verbossing	5	Percentage	NA	%
1470918_2018-06-05	1470918_2018-06-05	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1470918_2018-06-05	1470918_2018-06-05	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1474033_2018-06-14	1474033_2018-06-14	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
1474033_2018-06-14	1474033_2018-06-14	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1474526_2016-08-04	IV2017021416585251	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1474526_2016-08-04	IV2017021416262329	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
1478129_2018-05-23	1478129_2018-05-23	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
1478129_2018-05-23	1478129_2018-05-23	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1487746_2014-06-03	1487746_2014-06-03	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
1487746_2014-06-03	1487746_2014-06-03	circle	Verstoring	verbossing	bedekking verbossing	10	Percentage	NA	%
1487746_2022-06-03	1487746_2022-06-03	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1487746_2022-06-03	1487746_2022-06-03	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
1498102_2018-06-06	IV2019010406365884	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1498102_2018-06-06	IV2019010406260429	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
1498102_2018-06-06	IV2019010406260429	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
1498102_2023-07-16	IV2023112418270554	square	Verstoring	strooisellaag	bedekking strooisellaag	5	Percentage	NA	%
1498102_2023-07-16	IV2023112418254861	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
1498102_2023-07-16	IV2023112418254861	circle	Verstoring	verbossing	bedekking verbossing	20	Percentage	NA	%
1498805_1330_hpr_2019-10-29	IV2020041112405710	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
1498805_2023-10-12	IV2023112418244914	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
1500498_2018-06-18	1500498_2018-06-18	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1500498_2018-06-18	1500498_2018-06-18	circle	Verstoring	verbossing	bedekking verbossing	8	Percentage	NA	%
1504306_2018-06-07	1504306_2018-06-07	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1504306_2018-06-07	1504306_2018-06-07	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
1508278_2019-07-10	IV2020031911190774	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1508278_2019-07-10	IV2020031911322474	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1512322_2019-06-19	1512322_2019-06-19	square	Verstoring	strooisellaag	bedekking strooisellaag	10	Percentage	NA	%
1512322_2019-06-19	1512322_2019-06-19	circle	Verstoring	verbossing	bedekking verbossing	35	Percentage	NA	%
1512530_2018-06-19	1512530_2018-06-19	square	Verstoring	strooisellaag	bedekking strooisellaag	30	Percentage	NA	%
1512530_2018-06-19	1512530_2018-06-19	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1512886_2018-05-30	IV2019020512553396	square	Verstoring	strooisellaag	bedekking strooisellaag	6	Percentage	NA	%
1512886_2018-05-30	IV2019020512391292	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
1512886_2018-05-30	IV2019020512391292	circle	Verstoring	verbossing	bedekking verbossing	5	Percentage	NA	%
151318_2018-06-11	151318_2018-06-11	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
151318_2018-06-11	151318_2018-06-11	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
151318_2022-05-24	151318_2022-05-24	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
151318_2022-05-24	151318_2022-05-24	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1529025_2018-06-07	1529025_2018-06-07	square	Verstoring	strooisellaag	bedekking strooisellaag	10	Percentage	NA	%
1529025_2018-06-07	1529025_2018-06-07	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1531602_2019-07-04	IV2020032311450360	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
1531602_2019-07-04	IV2020032311340008	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
1532081_2020-08-26	IV2021012615095338	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
1533266_2018-06-18	1533266_2018-06-18	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1533266_2018-06-18	1533266_2018-06-18	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
1535001_2020-05-26	1535001_2020-05-26	square	Verstoring	strooisellaag	bedekking strooisellaag	65	Percentage	NA	%
1535001_2020-05-26	1535001_2020-05-26	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1540082_2020-10-14	IV2021010414332262	square	Verstoring	strooisellaag	bedekking strooisellaag	2	Percentage	NA	%
1540082_2020-10-14	IV2021010414204563	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
1540082_2020-10-14	IV2021010414204563	circle	Verstoring	verbossing	bedekking verbossing	71	Percentage	NA	%
1542626_2018-06-20	1542626_2018-06-20	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1542626_2018-06-20	1542626_2018-06-20	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1547265_2018-06-29	IV2019011414090895	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
1547570_2018-06-11	1547570_2018-06-11	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1547570_2018-06-11	1547570_2018-06-11	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1549622_2018-05-29	1549622_2018-05-29	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1549622_2018-05-29	1549622_2018-05-29	circle	Verstoring	verbossing	bedekking verbossing	10	Percentage	NA	%
1566033_2016-09-05	IV2017012709294069	square	Verstoring	strooisellaag	bedekking strooisellaag	5	Percentage	NA	%
1566033_2016-09-05	IV2017012709211647	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1569666_2014-05-23	1569666_2014-05-23	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1569666_2014-05-23	1569666_2014-05-23	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1569666_2022-06-07	1569666_2022-06-07	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1569666_2022-06-07	1569666_2022-06-07	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
1576886_2017-07-31	IV2018031021192601	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1576886_2017-07-31	IV2018031015311631	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
1576886_2017-07-31	IV2018031015311631	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1583446_2016-07-19	IV2017022011205318	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1583446_2016-07-19	IV2017022011083153	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1583446_2023-07-05	IV2023070521100157	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1583446_2023-07-05	IV2023070521090020	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1593478_2019-07-08	IV2020032011534393	square	Verstoring	strooisellaag	bedekking strooisellaag	5	Percentage	NA	%
1593478_2019-07-08	IV2020032011314056	circle	Verstoring	verbossing	bedekking verbossing	10	Percentage	NA	%
1594037_1330_hpr_2019-10-29	IV2020041112571226	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
1618054_2015-05-28	IV2017021017031808	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
1618054_2015-05-28	IV2017021016462422	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1618054_2022-07-04	IV2022091211054034	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1618054_2022-07-04	IV2022091211043984	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1618818_2014-06-03	1618818_2014-06-03	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1618818_2014-06-03	1618818_2014-06-03	circle	Verstoring	verbossing	bedekking verbossing	45	Percentage	NA	%
1618818_2022-06-03	1618818_2022-06-03	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1618818_2022-06-03	1618818_2022-06-03	circle	Verstoring	verbossing	bedekking verbossing	2	Percentage	NA	%
1627010_2018-05-31	IV2019031107520890	square	Verstoring	strooisellaag	bedekking strooisellaag	2	Percentage	NA	%
1627010_2018-05-31	IV2019031107334255	circle	Verstoring	verbossing	bedekking verbossing	5	Percentage	NA	%
162790_2014-05-23	162790_2014-05-23	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
162790_2014-05-23	162790_2014-05-23	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
162790_2020-05-21	IV2022062811562012	square	Verstoring	strooisellaag	bedekking strooisellaag	2	Percentage	NA	%
162790_2020-05-21	IV2022062811530121	circle	Verstoring	verbossing	bedekking verbossing	3	Percentage	NA	%
1631954_2019-07-04	IV2020032311244871	square	Verstoring	strooisellaag	bedekking strooisellaag	3	Percentage	NA	%
1631954_2019-07-04	IV2020032311123998	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1634546_2018-06-05	IV2019030512341370	square	Verstoring	strooisellaag	bedekking strooisellaag	3	Percentage	NA	%
1634546_2018-06-05	IV2019030512211555	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
1635254_2015-09-21	IV2017021716440979	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1635254_2015-09-21	IV2017021716250537	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
1635254_2015-09-21	IV2017021716250537	circle	Verstoring	verbossing	bedekking verbossing	45	Percentage	NA	%
1635254_2022-08-26	IV2022090915345985	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
1635254_2022-08-26	IV2022090915315691	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
1635254_2022-08-26	IV2022090915315691	circle	Verstoring	verbossing	bedekking verbossing	70	Percentage	NA	%
1642233_2018-05-31	IV2019010208185391	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1642233_2018-05-31	IV2019010208003898	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1642233_2024-06-28	IV2024062911282637	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1642233_2024-06-28	IV2024062911272285	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1653761_2020-08-18	IV2021012613043268	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
1660114_2019-07-10	IV2020031909490502	square	Verstoring	strooisellaag	bedekking strooisellaag	50	Percentage	NA	%
1660114_2019-07-10	IV2020031909571819	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1660950_2017-06-23	IV2017112914372721	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1660950_2017-06-23	IV2017112914094613	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1667357_2018-06-14	IV2019010315193502	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
1676498_2019-07-10	IV2020031819314141	square	Verstoring	strooisellaag	bedekking strooisellaag	8	Percentage	NA	%
1676498_2019-07-10	IV2020031819350053	circle	Verstoring	verbossing	bedekking verbossing	3	Percentage	NA	%
1677870_2018-06-13	IV2019010407103073	square	Verstoring	strooisellaag	bedekking strooisellaag	20	Percentage	NA	%
1677870_2018-06-13	IV2019010406472400	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
1677870_2018-06-13	IV2019010406472400	circle	Verstoring	verbossing	bedekking verbossing	55	Percentage	NA	%
1685137_2018-05-23	1685137_2018-05-23	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
1685137_2018-05-23	1685137_2018-05-23	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1700533_2020-08-28	IV2021012615291966	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
170798_2016-09-13	IV2017020319064156	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
170798_2016-09-13	IV2017020318560367	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
170798_2016-09-13	IV2017020318560367	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
170798_2023-10-16	IV2023112418265117	square	Verstoring	strooisellaag	bedekking strooisellaag	2	Percentage	NA	%
170798_2023-10-16	IV2023112418245116	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
170798_2023-10-16	IV2023112418245116	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1711014_2016-08-23	IV2017020120160542	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
1711014_2016-08-23	IV2017020116071546	circle	Verstoring	verbossing	bedekking verbossing	3	Percentage	NA	%
1713874_2019-07-04	IV2020032311013628	square	Verstoring	strooisellaag	bedekking strooisellaag	3	Percentage	NA	%
1713874_2019-07-04	IV2020032310590850	circle	Verstoring	verbossing	bedekking verbossing	5	Percentage	NA	%
1715637_2018-06-28	IV2019010314170327	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
1723446_2019-05-27	IV2020022017152138	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1723446_2019-05-27	IV2020022017031551	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1742034_2019-07-10	IV2020031819524559	square	Verstoring	strooisellaag	bedekking strooisellaag	8	Percentage	NA	%
1742034_2019-07-10	IV2020031819561395	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
17475649_2015-07-10	IV2017010916362743	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
17475649_2015-07-10	IV2017010915000761	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1749942_2015-09-17	IV2017021712152647	square	Verstoring	strooisellaag	bedekking strooisellaag	20	Percentage	NA	%
1749942_2015-09-17	IV2017021712024375	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
1749942_2015-09-17	IV2017021712024375	circle	Verstoring	verbossing	bedekking verbossing	30	Percentage	NA	%
1750129_2018-06-29	IV2019011412165950	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
1761206_2018-07-05	IV2019020110485762	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1761206_2018-07-05	IV2019013112081884	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
1761206_2018-07-05	IV2019013112081884	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1766326_2018-07-12	IV2019020508032046	square	Verstoring	strooisellaag	bedekking strooisellaag	10	Percentage	NA	%
1766326_2018-07-12	IV2019020415303598	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
1766326_2018-07-12	IV2019020415303598	circle	Verstoring	verbossing	bedekking verbossing	3	Percentage	NA	%
1785525_2018-07-04	IV2019010311595752	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
1793318_2016-06-22	1793318_2016-06-22	square	Verstoring	strooisellaag	bedekking strooisellaag	6	Percentage	NA	%
1793318_2016-06-22	1793318_2016-06-22	circle	Verstoring	verbossing	bedekking verbossing	8	Percentage	NA	%
1793746_2020-07-22	IV2020122113221711	square	Verstoring	strooisellaag	bedekking strooisellaag	3	Percentage	NA	%
1793746_2020-07-22	IV2020122112472941	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1799154_2019-07-04	IV2020031719500185	square	Verstoring	strooisellaag	bedekking strooisellaag	3	Percentage	NA	%
1799154_2019-07-04	IV2020031720210794	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1820185_2018-06-11	1820185_2018-06-11	square	Verstoring	strooisellaag	bedekking strooisellaag	10	Percentage	NA	%
1820185_2018-06-11	1820185_2018-06-11	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
182054_2018-05-23	182054_2018-05-23	square	Verstoring	strooisellaag	bedekking strooisellaag	2	Percentage	NA	%
182054_2018-05-23	182054_2018-05-23	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1826514_2020-07-15	IV2020121615412279	square	Verstoring	strooisellaag	bedekking strooisellaag	10	Percentage	NA	%
1826514_2020-07-15	IV2020121514561916	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1829622_2018-05-15	IV2019010911305760	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1829622_2018-05-15	IV2019010911142819	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
1829622_2018-05-15	IV2019010911142819	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1830581_2018-07-04	IV2019010312332852	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
183733_2022-09-21	IV2022092720573255	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
183734_2018-06-06	183734_2018-06-06	square	Verstoring	strooisellaag	bedekking strooisellaag	50	Percentage	NA	%
183734_2018-06-06	183734_2018-06-06	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1839666_2018-06-07	IV2019020510153108	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1839666_2018-06-07	IV2019020509150134	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
1839666_2018-06-07	IV2019020509150134	circle	Verstoring	verbossing	bedekking verbossing	0.5	Percentage	NA	%
18546_2014-06-05	18546_2014-06-05	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
18546_2014-06-05	18546_2014-06-05	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
18546_2020-05-20	IV2021110917154384	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
18546_2020-05-20	IV2021110917122240	circle	Verstoring	verbossing	bedekking verbossing	7	Percentage	NA	%
18546_2022-06-09	18546_2022-06-09	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
18546_2022-06-09	18546_2022-06-09	circle	Verstoring	verbossing	bedekking verbossing	12	Percentage	NA	%
186850_2018-06-20	186850_2018-06-20	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
186850_2018-06-20	186850_2018-06-20	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1872565_2018-06-28	IV2019010313212559	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
188062_2022-07-29	IV2022092721103894	square	Verstoring	strooisellaag	bedekking strooisellaag	10	Percentage	NA	%
188062_2022-07-29	IV2022092721093673	circle	Verstoring	verbossing	bedekking verbossing	2	Percentage	NA	%
1884126_2016-08-02	IV2017021417294457	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1884126_2016-08-02	IV2017021417070556	circle	Verstoring	verbossing	bedekking verbossing	1	Percentage	NA	%
1885721_2019-06-04	1885721_2019-06-04	square	Verstoring	strooisellaag	bedekking strooisellaag	5	Percentage	NA	%
1885721_2019-06-04	1885721_2019-06-04	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1887022_2018-06-13	IV2018121816195764	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1887022_2018-06-13	IV2018121815572118	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1905938_2016-06-09	1905938_2016-06-09	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1905938_2016-06-09	1905938_2016-06-09	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1905938_2023-06-09	1905938_2023-06-09	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1905938_2023-06-09	1905938_2023-06-09	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
190902_2018-06-06	190902_2018-06-06	square	Verstoring	strooisellaag	bedekking strooisellaag	20	Percentage	NA	%
190902_2018-06-06	190902_2018-06-06	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1913782_2018-07-10	IV2019020119240586	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1913782_2018-07-10	IV2019020111131657	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
1913782_2018-07-10	IV2019020111131657	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1927030_2018-07-05	IV2019010408132142	square	Verstoring	strooisellaag	bedekking strooisellaag	100	Percentage	NA	%
1927030_2018-07-05	IV2019010408021541	circle	Verstoring	structuurschade	bedekking structuurschade	10	Percentage	NA	%
1927030_2018-07-05	IV2019010408021541	circle	Verstoring	verbossing	bedekking verbossing	30	Percentage	NA	%
1928193_2018-06-29	IV2019010312545285	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
1933238_2020-09-02	IV2020122311131184	square	Verstoring	strooisellaag	bedekking strooisellaag	5	Percentage	NA	%
1933238_2020-09-02	IV2020122308124078	circle	Verstoring	verbossing	bedekking verbossing	4	Percentage	NA	%
1936821_2018-06-28	IV2019010314442127	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
1938478_2015-07-08	IV2017021316354132	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1938478_2015-07-08	IV2017021316192193	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1945013_2018-06-28	IV2019010314572854	circle	Structuur	microreliëf	bedekking microrelief	100	Percentage	NA	%
1947634_2020-09-10	IV2021010413272392	square	Verstoring	strooisellaag	bedekking strooisellaag	5	Percentage	NA	%
1947634_2020-09-10	IV2021010413144545	circle	Verstoring	structuurschade	bedekking structuurschade	0	Percentage	NA	%
1947634_2020-09-10	IV2021010413144545	circle	Verstoring	verbossing	bedekking verbossing	30	Percentage	NA	%
1950913_2021-07-06	IV2022032313075502	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1950913_2021-07-06	IV2022032312524429	circle	Verstoring	verbossing	bedekking verbossing	5	Percentage	NA	%
19510_2016-09-08	IV2017010617551993	square	Verstoring	strooisellaag	bedekking strooisellaag	1	Percentage	NA	%
19510_2016-09-08	IV2017010616490548	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
19510_2023-10-09	IV2023100916442261	square	Verstoring	strooisellaag	bedekking strooisellaag	3	Percentage	NA	%
19510_2023-10-09	IV2023100916404773	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
1951958_2020-10-09	IV2021012514345931	square	Verstoring	strooisellaag	bedekking strooisellaag	0	Percentage	NA	%
1951958_2020-10-09	IV2021012511485933	circle	Verstoring	verbossing	bedekking verbossing	0	Percentage	NA	%
