record_id	ID	Vegetatielaag	Kenmerk	TypeKenmerk	Waarde	Type	Eenheid	Invoertype
IV2017013015085454	1115122_2016-08-25	kruidlaag	Holcus mollis L.	Soort_Latijn	4	Percentage	%	NA
IV2017013015085454	1115122_2016-08-25	kruidlaag	Hypochaeris radicata L.	Soort_Latijn	1	Percentage	%	NA
IV2017013015085454	1115122_2016-08-25	kruidlaag	Leontodon autumnalis L.	Soort_Latijn	1	Percentage	%	NA
IV2017013015085454	1115122_2016-08-25	kruidlaag	Luzula campestris (L.) DC.	Soort_Latijn	4	Percentage	%	NA
IV2017013015085454	1115122_2016-08-25	kruidlaag	Luzula multiflora (Ehrh.) Lej.	Soort_Latijn	1	Percentage	%	NA
IV2017013015085454	1115122_2016-08-25	kruidlaag	Plantago lanceolata L.	Soort_Latijn	2	Percentage	%	NA
IV2017013015085454	1115122_2016-08-25	kruidlaag	Ranunculus acris L.	Soort_Latijn	1	Percentage	%	NA
IV2017013015085454	1115122_2016-08-25	kruidlaag	Rumex acetosa L.	Soort_Latijn	1	Percentage	%	NA
IV2017013015085454	1115122_2016-08-25	kruidlaag	Rumex acetosella L.	Soort_Latijn	1	Percentage	%	NA
IV2017013015085454	1115122_2016-08-25	kruidlaag	Trifolium repens L.	Soort_Latijn	1	Percentage	%	NA
IV2017013015085454	1115122_2016-08-25	kruidlaag	Veronica officinalis L.	Soort_Latijn	10	Percentage	%	NA
IV2017013015085454	1115122_2016-08-25	moslaag	Brachythecium rutabulum (Hedw.) Schimp.	Soort_Latijn	7	Percentage	%	NA
IV2017013015085454	1115122_2016-08-25	moslaag	Calliergonella cuspidata (Hedw.) Loeske	Soort_Latijn	1	Percentage	%	NA
IV2017013015085454	1115122_2016-08-25	moslaag	Rhytidiadelphus squarrosus (Hedw.) Warnst.	Soort_Latijn	1	Percentage	%	NA
IV2017013015085454	1115122_2016-08-25	struiklaag	Prunus serotina Ehrh.	Soort_Latijn	1	Percentage	%	NA
IV2017010616415877	1117877_2015-08-20	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	30	Percentage	%	NA
IV2017010616415877	1117877_2015-08-20	kruidlaag	Aster tripolium L.	Soort_Latijn	1	Percentage	%	NA
IV2017010616415877	1117877_2015-08-20	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	1	Percentage	%	NA
IV2017010616415877	1117877_2015-08-20	kruidlaag	Cynosurus cristatus L.	Soort_Latijn	1	Percentage	%	NA
IV2017010616415877	1117877_2015-08-20	kruidlaag	Festuca arundinacea Schreb.	Soort_Latijn	7	Percentage	%	NA
IV2017010616415877	1117877_2015-08-20	kruidlaag	Hordeum secalinum Schreb.	Soort_Latijn	12	Percentage	%	NA
IV2017010616415877	1117877_2015-08-20	kruidlaag	Juncus gerardii Loisel.	Soort_Latijn	30	Percentage	%	NA
IV2017010616415877	1117877_2015-08-20	kruidlaag	Lolium perenne L.	Soort_Latijn	7	Percentage	%	NA
IV2017010616415877	1117877_2015-08-20	kruidlaag	Plantago major L.	Soort_Latijn	1	Percentage	%	NA
IV2017010616415877	1117877_2015-08-20	kruidlaag	Trifolium fragiferum L.	Soort_Latijn	1	Percentage	%	NA
IV2022092721014029	1117877_2022-09-20	kruidlaag	Agrostis stolonifera L.	Soort_Latijn	7	Percentage	%	NA
IV2022092721014029	1117877_2022-09-20	kruidlaag	Aster tripolium L.	Soort_Latijn	2	Percentage	%	NA
IV2022092721014029	1117877_2022-09-20	kruidlaag	Atriplex prostrata Boucher ex DC.	Soort_Latijn	50	Percentage	%	NA
IV2022092721014029	1117877_2022-09-20	kruidlaag	Elymus repens (L.) Gould	Soort_Latijn	2	Percentage	%	NA
IV2022092721014029	1117877_2022-09-20	kruidlaag	Festuca arundinacea Schreb.	Soort_Latijn	4	Percentage	%	NA
IV2022092721014029	1117877_2022-09-20	kruidlaag	Glaux maritima L.	Soort_Latijn	1	Percentage	%	NA
IV2022092721014029	1117877_2022-09-20	kruidlaag	Hordeum secalinum Schreb.	Soort_Latijn	1	Percentage	%	NA
IV2022092721014029	1117877_2022-09-20	kruidlaag	Juncus gerardii Loisel.	Soort_Latijn	60	Percentage	%	NA
IV2022092721014029	1117877_2022-09-20	kruidlaag	Spergularia marina (L.) Besser	Soort_Latijn	2	Percentage	%	NA
1119506_2016-06-14	1119506_2016-06-14	kruidlaag	Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl	Soort_Latijn	60	Percentage	%	NA
1119506_2016-06-14	1119506_2016-06-14	kruidlaag	Bromus hordeaceus L.	Soort_Latijn	2	Percentage	%	NA
1119506_2016-06-14	1119506_2016-06-14	kruidlaag	Cirsium arvense (L.) Scop.	Soort_Latijn	4	Percentage	%	NA
1119506_2016-06-14	1119506_2016-06-14	kruidlaag	Crepis biennis L.	Soort_Latijn	4	Percentage	%	NA
1119506_2016-06-14	1119506_2016-06-14	kruidlaag	Dactylis glomerata L.	Soort_Latijn	4	Percentage	%	NA
1119506_2016-06-14	1119506_2016-06-14	kruidlaag	Festuca rubra L.	Soort_Latijn	60	Percentage	%	NA
1119506_2016-06-14	1119506_2016-06-14	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA
1119506_2016-06-14	1119506_2016-06-14	kruidlaag	Galium mollugo L.	Soort_Latijn	1	Percentage	%	NA
1119506_2016-06-14	1119506_2016-06-14	kruidlaag	Glechoma hederacea L.	Soort_Latijn	2	Percentage	%	NA
1119506_2016-06-14	1119506_2016-06-14	kruidlaag	Heracleum sphondylium L.	Soort_Latijn	50	Percentage	%	NA
1119506_2016-06-14	1119506_2016-06-14	kruidlaag	Holcus lanatus L.	Soort_Latijn	10	Percentage	%	NA
1119506_2016-06-14	1119506_2016-06-14	kruidlaag	Poa trivialis L.	Soort_Latijn	30	Percentage	%	NA
1119506_2016-06-14	1119506_2016-06-14	kruidlaag	Ranunculus acris L.	Soort_Latijn	2	Percentage	%	NA
1119506_2016-06-14	1119506_2016-06-14	kruidlaag	Ranunculus repens L.	Soort_Latijn	4	Percentage	%	NA
1119506_2016-06-14	1119506_2016-06-14	kruidlaag	Rumex	Soort_Latijn	2	Percentage	%	NA
1119506_2016-06-14	1119506_2016-06-14	kruidlaag	Rumex acetosa L.	Soort_Latijn	1	Percentage	%	NA
1119506_2016-06-14	1119506_2016-06-14	kruidlaag	Symphytum	Soort_Latijn	2	Percentage	%	NA
1119506_2016-06-14	1119506_2016-06-14	kruidlaag	Taraxacum	Soort_Latijn	2	Percentage	%	NA
1119506_2016-06-14	1119506_2016-06-14	kruidlaag	Urtica dioica L.	Soort_Latijn	2	Percentage	%	NA
1119506_2023-06-06	1119506_2023-06-06	kruidlaag	Alopecurus pratensis L.	Soort_Latijn	4	Percentage	%	NA
1119506_2023-06-06	1119506_2023-06-06	kruidlaag	Anthriscus sylvestris (L.) Hoffmann	Soort_Latijn	2	Percentage	%	NA
1119506_2023-06-06	1119506_2023-06-06	kruidlaag	Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl	Soort_Latijn	90	Percentage	%	NA
1119506_2023-06-06	1119506_2023-06-06	kruidlaag	Cirsium palustre (L.) Scop.	Soort_Latijn	2	Percentage	%	NA
1119506_2023-06-06	1119506_2023-06-06	kruidlaag	Dactylis glomerata L.	Soort_Latijn	2	Percentage	%	NA
1119506_2023-06-06	1119506_2023-06-06	kruidlaag	Festuca rubra L.	Soort_Latijn	20	Percentage	%	NA
1119506_2023-06-06	1119506_2023-06-06	kruidlaag	Glechoma hederacea L.	Soort_Latijn	1	Percentage	%	NA
1119506_2023-06-06	1119506_2023-06-06	kruidlaag	Heracleum sphondylium L.	Soort_Latijn	4	Percentage	%	NA
1119506_2023-06-06	1119506_2023-06-06	kruidlaag	Holcus lanatus L.	Soort_Latijn	2	Percentage	%	NA
1119506_2023-06-06	1119506_2023-06-06	kruidlaag	Lathyrus pratensis L.	Soort_Latijn	1	Percentage	%	NA
1119506_2023-06-06	1119506_2023-06-06	kruidlaag	Phalaris arundinacea L.	Soort_Latijn	2	Percentage	%	NA
1119506_2023-06-06	1119506_2023-06-06	kruidlaag	Poa trivialis L.	Soort_Latijn	30	Percentage	%	NA
1119506_2023-06-06	1119506_2023-06-06	kruidlaag	Ranunculus repens L.	Soort_Latijn	2	Percentage	%	NA
1119506_2023-06-06	1119506_2023-06-06	kruidlaag	Rumex acetosa L.	Soort_Latijn	1	Percentage	%	NA
1119506_2023-06-06	1119506_2023-06-06	kruidlaag	Symphytum officinale L.	Soort_Latijn	2	Percentage	%	NA
1119506_2023-06-06	1119506_2023-06-06	kruidlaag	Urtica dioica L.	Soort_Latijn	4	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Achillea millefolium L.	Soort_Latijn	1	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Agrostis capillaris L.	Soort_Latijn	40	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Alopecurus pratensis L.	Soort_Latijn	2	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Anthoxanthum odoratum L.	Soort_Latijn	10	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Centaurea jacea L.	Soort_Latijn	4	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Cirsium palustre (L.) Scop.	Soort_Latijn	1	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Dactylis glomerata L.	Soort_Latijn	1	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Daucus carota L.	Soort_Latijn	1	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Festuca pratensis Huds.	Soort_Latijn	2	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Festuca rubra L.	Soort_Latijn	10	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Heracleum sphondylium L.	Soort_Latijn	2	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Holcus lanatus L.	Soort_Latijn	12	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Hypochaeris radicata L.	Soort_Latijn	1	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Juncus acutiflorus Ehrh. ex Hoffmann	Soort_Latijn	1	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Lathyrus pratensis L.	Soort_Latijn	1	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Lotus	Soort_Latijn	2	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Luzula campestris (L.) DC.	Soort_Latijn	1	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Pimpinella major (L.) Huds.	Soort_Latijn	10	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Plantago lanceolata L.	Soort_Latijn	10	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Poa trivialis L.	Soort_Latijn	1	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Prunella vulgaris L.	Soort_Latijn	1	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Pulicaria dysenterica (L.) Bernh.	Soort_Latijn	2	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Ranunculus acris L.	Soort_Latijn	1	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Rumex acetosa L.	Soort_Latijn	1	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Stellaria graminea L.	Soort_Latijn	1	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Taraxacum	Soort_Latijn	1	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Trifolium pratense L.	Soort_Latijn	2	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Trifolium repens L.	Soort_Latijn	2	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	kruidlaag	Veronica chamaedrys L.	Soort_Latijn	1	Percentage	%	NA
IV2020031211135033	11228210_2019-06-19	moslaag	Calliergonella cuspidata (Hedw.) Loeske	Soort_Latijn	2	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	kruidlaag	Calamagrostis canescens (Weber) Roth	Soort_Latijn	2	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	2	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	kruidlaag	Carex acuta L.	Soort_Latijn	30	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	kruidlaag	Carex elata All.	Soort_Latijn	20	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	kruidlaag	Carex elongata L.	Soort_Latijn	1	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	kruidlaag	Eupatorium cannabinum L.	Soort_Latijn	2	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	kruidlaag	Humulus lupulus L.	Soort_Latijn	1	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	kruidlaag	Iris pseudacorus L.	Soort_Latijn	2	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	kruidlaag	Lycopus europaeus L.	Soort_Latijn	2	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	kruidlaag	Lysimachia vulgaris L.	Soort_Latijn	7	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	kruidlaag	Lythrum salicaria L.	Soort_Latijn	2	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	kruidlaag	Mentha aquatica L.	Soort_Latijn	1	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	4	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	kruidlaag	Ranunculus lingua L.	Soort_Latijn	12	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	kruidlaag	Rumex hydrolapathum Huds.	Soort_Latijn	2	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	kruidlaag	Sium latifolium L.	Soort_Latijn	1	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	kruidlaag	Sparganium erectum L.	Soort_Latijn	30	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	kruidlaag	Stachys palustris L.	Soort_Latijn	2	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	kruidlaag	Symphytum officinale L.	Soort_Latijn	1	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	kruidlaag	Typha latifolia L.	Soort_Latijn	2	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	moslaag	Kindbergia praelonga (Hedw.) Ochyra	Soort_Latijn	4	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	moslaag	Plagiomnium	Soort_Latijn	4	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	moslaag	Riccia	Soort_Latijn	1	Percentage	%	NA
IV2020032712091388	1132201_2017-07-10	struiklaag	Alnus glutinosa (L.) Gaertn.	Soort_Latijn	20	Percentage	%	NA
IV2024062806502664	1132201_2024-06-26	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	1	Percentage	%	NA
IV2024062806502664	1132201_2024-06-26	kruidlaag	Carex elata All.	Soort_Latijn	30	Percentage	%	NA
IV2024062806502664	1132201_2024-06-26	kruidlaag	Glyceria maxima (Hartm.) Holmberg	Soort_Latijn	1	Percentage	%	NA
IV2024062806502664	1132201_2024-06-26	kruidlaag	Iris pseudacorus L.	Soort_Latijn	2	Percentage	%	NA
IV2024062806502664	1132201_2024-06-26	kruidlaag	Lysimachia vulgaris L.	Soort_Latijn	4	Percentage	%	NA
IV2024062806502664	1132201_2024-06-26	kruidlaag	Lythrum salicaria L.	Soort_Latijn	2	Percentage	%	NA
IV2024062806502664	1132201_2024-06-26	kruidlaag	Mentha aquatica L.	Soort_Latijn	2	Percentage	%	NA
IV2024062806502664	1132201_2024-06-26	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	70	Percentage	%	NA
IV2024062806502664	1132201_2024-06-26	kruidlaag	Ranunculus lingua L.	Soort_Latijn	4	Percentage	%	NA
IV2024062806502664	1132201_2024-06-26	kruidlaag	Rumex hydrolapathum Huds.	Soort_Latijn	4	Percentage	%	NA
IV2024062806502664	1132201_2024-06-26	kruidlaag	Sium latifolium L.	Soort_Latijn	2	Percentage	%	NA
IV2024062806502664	1132201_2024-06-26	kruidlaag	Sparganium erectum L.	Soort_Latijn	4	Percentage	%	NA
IV2024062806502664	1132201_2024-06-26	kruidlaag	Stachys palustris L.	Soort_Latijn	1	Percentage	%	NA
IV2024062806502664	1132201_2024-06-26	moslaag	Kindbergia praelonga (Hedw.) Ochyra	Soort_Latijn	1	Percentage	%	NA
IV2024062806502664	1132201_2024-06-26	moslaag	Riccia fluitans L.	Soort_Latijn	1	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Angelica	Soort_Latijn	4	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Carex nigra (L.) Reichard	Soort_Latijn	2	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Cerastium	Soort_Latijn	2	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Cirsium oleraceum (L.) Scop.	Soort_Latijn	12	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Convolvulus	Soort_Latijn	1	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Dactylis glomerata L.	Soort_Latijn	1	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Epilobium	Soort_Latijn	1	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Equisetum palustre L.	Soort_Latijn	1	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Festuca	Soort_Latijn	2	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Filipendula ulmaria (L.) Maxim.	Soort_Latijn	60	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Galium palustre L.	Soort_Latijn	1	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Holcus lanatus L.	Soort_Latijn	2	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Juncus articulatus L.	Soort_Latijn	12	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Juncus inflexus L.	Soort_Latijn	1	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Lathyrus pratensis L.	Soort_Latijn	4	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Lotus pedunculatus Cav.	Soort_Latijn	4	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Lychnis flos-cuculi L.	Soort_Latijn	12	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Lythrum	Soort_Latijn	2	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Mentha aquatica L.	Soort_Latijn	4	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Myosotis	Soort_Latijn	1	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Phalaris arundinacea L.	Soort_Latijn	2	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	47	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Poa palustris L.	Soort_Latijn	2	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Poa trivialis L.	Soort_Latijn	4	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Polygonum amphibium L.	Soort_Latijn	1	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Ranunculus acris L.	Soort_Latijn	1	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Taraxacum	Soort_Latijn	2	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Trifolium pratense L.	Soort_Latijn	2	Percentage	%	NA
1132838_2018-05-23	1132838_2018-05-23	kruidlaag	Vicia	Soort_Latijn	2	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Alopecurus pratensis L.	Soort_Latijn	1	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Anthoxanthum odoratum L.	Soort_Latijn	1	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Anthriscus sylvestris (L.) Hoffmann	Soort_Latijn	2	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl	Soort_Latijn	60	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Bromus hordeaceus L.	Soort_Latijn	2	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Cardamine pratensis L.	Soort_Latijn	1	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Cerastium fontanum Baumg.	Soort_Latijn	1	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Crepis biennis L.	Soort_Latijn	1	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Dactylis glomerata L.	Soort_Latijn	2	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Festuca rubra L.	Soort_Latijn	30	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Glechoma hederacea L.	Soort_Latijn	1	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Heracleum sphondylium L.	Soort_Latijn	30	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Holcus lanatus L.	Soort_Latijn	60	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Pimpinella major (L.) Huds.	Soort_Latijn	1	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Poa trivialis L.	Soort_Latijn	2	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Ranunculus acris L.	Soort_Latijn	2	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Ranunculus repens L.	Soort_Latijn	2	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Rumex	Soort_Latijn	1	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Rumex acetosa L.	Soort_Latijn	1	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Symphytum officinale L.	Soort_Latijn	2	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Taraxacum	Soort_Latijn	2	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Urtica dioica L.	Soort_Latijn	1	Percentage	%	NA
11343122_2020-05-26	11343122_2020-05-26	kruidlaag	Veronica agrestis L.	Soort_Latijn	1	Percentage	%	NA
IV2019030510520410	1135826_2018-07-12	kruidlaag	Agrostis capillaris L.	Soort_Latijn	4	Percentage	%	NA
IV2019030510520410	1135826_2018-07-12	kruidlaag	Agrostis vinealis Schreb.	Soort_Latijn	30	Percentage	%	NA
IV2019030510520410	1135826_2018-07-12	kruidlaag	Calluna vulgaris (L.) Hull	Soort_Latijn	1	Percentage	%	NA
IV2019030510520410	1135826_2018-07-12	kruidlaag	Danthonia decumbens (L.) DC.	Soort_Latijn	1	Percentage	%	NA
IV2019030510520410	1135826_2018-07-12	kruidlaag	Hieracium pilosella L.	Soort_Latijn	2	Percentage	%	NA
IV2019030510520410	1135826_2018-07-12	kruidlaag	Hypochaeris radicata L.	Soort_Latijn	1	Percentage	%	NA
IV2019030510520410	1135826_2018-07-12	kruidlaag	Molinia caerulea (L.) Moench	Soort_Latijn	2	Percentage	%	NA
IV2019030510520410	1135826_2018-07-12	kruidlaag	Nardus stricta L.	Soort_Latijn	12	Percentage	%	NA
IV2019030510520410	1135826_2018-07-12	kruidlaag	Rumex acetosella L.	Soort_Latijn	1	Percentage	%	NA
IV2019030510520410	1135826_2018-07-12	moslaag	Hypnum	Soort_Latijn	1	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Agrostis capillaris L.	Soort_Latijn	12	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Agrostis gigantea Roth	Soort_Latijn	20	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Anthoxanthum odoratum L.	Soort_Latijn	1	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Calamagrostis epigejos (L.) Roth	Soort_Latijn	2	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Carex hirta L.	Soort_Latijn	1	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Cirsium arvense (L.) Scop.	Soort_Latijn	2	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Epilobium	Soort_Latijn	1	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Glechoma hederacea L.	Soort_Latijn	1	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Holcus lanatus L.	Soort_Latijn	10	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Hypericum perforatum L.	Soort_Latijn	1	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Lolium perenne L.	Soort_Latijn	7	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Lotus pedunculatus Cav.	Soort_Latijn	1	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Phleum pratense L.	Soort_Latijn	12	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Plantago major L.	Soort_Latijn	1	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Poa trivialis L.	Soort_Latijn	1	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Ranunculus acris L.	Soort_Latijn	1	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Rubus	Soort_Latijn	12	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Rumex crispus L.	Soort_Latijn	1	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Stellaria graminea L.	Soort_Latijn	1	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Taraxacum	Soort_Latijn	1	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Trifolium pratense L.	Soort_Latijn	1	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Trifolium repens L.	Soort_Latijn	1	Percentage	%	NA
IV2020032310004475	11394098_2019-07-05	kruidlaag	Vicia cracca L.	Soort_Latijn	30	Percentage	%	NA
IV2018030719244841	1140434_2017-07-04	kruidlaag	Agrostis canina L.	Soort_Latijn	1	Percentage	%	NA
IV2018030719244841	1140434_2017-07-04	kruidlaag	Alnus glutinosa (L.) Gaertn.	Soort_Latijn	1	Percentage	%	NA
IV2018030719244841	1140434_2017-07-04	kruidlaag	Cardamine pratensis L.	Soort_Latijn	1	Percentage	%	NA
IV2018030719244841	1140434_2017-07-04	kruidlaag	Epilobium	Soort_Latijn	1	Percentage	%	NA
