id	survey	record_id_square	record_id_circle	type_observed	type_analysis	criterium	indicator	belang	voorwaarde	plot_type	waarde	waarde_numeric	referentiewaarde	status_voorwaarde	theoretischmaximum	verschilscore
10172209_2130_hd_2019-10-22	N2000meetnet_Duinen_BHM	IV2020040609463603	IV2020033015060990	2130_hd	2130_hd	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	1	1	50	0	100	-0.98
10172209_2130_hd_2019-10-22	N2000meetnet_Duinen_BHM	IV2020040609463603	IV2020033015060990	2130_hd	2130_hd	Verstoring	overbetreding	b	bedekking tredplanten	square	0	0	10	1	100	1
10172209_2130_hd_2019-10-22	N2000meetnet_Duinen_BHM	IV2020040609463603	IV2020033015060990	2130_hd	2130_hd	Verstoring	verbossing	b	bedekking verbossing	square	0	0	10	1	100	1
10172209_2130_hd_2019-10-22	N2000meetnet_Duinen_BHM	IV2020040609463603	IV2020033015060990	2130_hd	2130_hd	Verstoring	vergrassing	zb	bedekking vergrassing	square	4	4	30	1	100	0.8667
10172209_2130_hd_2019-10-22	N2000meetnet_Duinen_BHM	IV2020040609463603	IV2020033015060990	2130_hd	2130_hd	Verstoring	verruiging	zb	bedekking verruiging	square	2	2	10	1	100	0.8
10184117_2023-08-01	N2000_Duinen_fieldapp	IV2023090510335391	NA	2130_hd	2130_hd	Vegetatie	sleutelsoorten van het droog tot vochtig kalkrijk duingrasland	b	aantal sleutelsoorten droog tot vochtig duin	square	0	0	4	0	12	-1
10184117_2023-08-01	N2000_Duinen_fieldapp	IV2023090510335391	NA	2130_hd	2130_hd	Vegetatie	sleutelsoorten van het kalkrijk mosduin en pionierduingrasland	b	aantal sleutelsoorten kalkrijk mosduin en pionier	square	0	0	4	0	12	-1
10184117_2023-08-01	N2000_Duinen_fieldapp	IV2023090510335391	NA	2130_hd	2130_hd	Verstoring	invasieve exoten	zb	bedekking invasieve exoten	square	0	0	0	1	100	1
10184117_2023-08-01	N2000_Duinen_fieldapp	IV2023090510335391	NA	2130_hd	2130_hd	Verstoring	overige exoten	b	bedekking overige exoten	square	0	0	10	1	100	1
10184117_2023-08-01	N2000_Duinen_fieldapp	IV2023090510335391	NA	2130_hd	2130_hd	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	0	0	50	0	100	-1
10184117_2023-08-01	N2000_Duinen_fieldapp	IV2023090510335391	NA	2130_hd	2130_hd	Verstoring	overbetreding	b	bedekking tredplanten	square	0	0	10	1	100	1
10184117_2023-08-01	N2000_Duinen_fieldapp	IV2023090510335391	NA	2130_hd	2130_hd	Verstoring	verbossing	b	bedekking verbossing	square	0	0	10	1	100	1
10184117_2023-08-01	N2000_Duinen_fieldapp	IV2023090510335391	NA	2130_hd	2130_hd	Verstoring	vergrassing	zb	bedekking vergrassing	square	33.472	33.472	30	0	100	-0.0496
10184117_2023-08-01	N2000_Duinen_fieldapp	IV2023090510335391	NA	2130_hd	2130_hd	Verstoring	verruiging	zb	bedekking verruiging	square	4	4	10	1	100	0.6
10184117_2130_HD_2019-10-17	N2000meetnet_Duinen_BHM	IV2020032506350318	IV2020032506172393	2130_hd	2130_hd	Vegetatie	sleutelsoorten van het droog tot vochtig kalkrijk duingrasland	b	aantal sleutelsoorten droog tot vochtig duin	square	0	0	4	0	12	-1
10184117_2130_HD_2019-10-17	N2000meetnet_Duinen_BHM	IV2020032506350318	IV2020032506172393	2130_hd	2130_hd	Vegetatie	sleutelsoorten van het kalkrijk mosduin en pionierduingrasland	b	aantal sleutelsoorten kalkrijk mosduin en pionier	square	0	0	4	0	12	-1
10184117_2130_HD_2019-10-17	N2000meetnet_Duinen_BHM	IV2020032506350318	IV2020032506172393	2130_hd	2130_hd	Verstoring	invasieve exoten	zb	bedekking invasieve exoten	square	0	0	0	1	100	1
10184117_2130_HD_2019-10-17	N2000meetnet_Duinen_BHM	IV2020032506350318	IV2020032506172393	2130_hd	2130_hd	Verstoring	overige exoten	b	bedekking overige exoten	square	0	0	10	1	100	1
10184117_2130_HD_2019-10-17	N2000meetnet_Duinen_BHM	IV2020032506350318	IV2020032506172393	2130_hd	2130_hd	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	0	0	50	0	100	-1
10184117_2130_HD_2019-10-17	N2000meetnet_Duinen_BHM	IV2020032506350318	IV2020032506172393	2130_hd	2130_hd	Verstoring	overbetreding	b	bedekking tredplanten	square	0	0	10	1	100	1
10184117_2130_HD_2019-10-17	N2000meetnet_Duinen_BHM	IV2020032506350318	IV2020032506172393	2130_hd	2130_hd	Verstoring	verbossing	b	bedekking verbossing	square	3.96000000000001	3.96	10	1	100	0.604
10184117_2130_HD_2019-10-17	N2000meetnet_Duinen_BHM	IV2020032506350318	IV2020032506172393	2130_hd	2130_hd	Verstoring	vergrassing	zb	bedekking vergrassing	square	64.72	64.72	30	0	100	-0.496
10184117_2130_HD_2019-10-17	N2000meetnet_Duinen_BHM	IV2020032506350318	IV2020032506172393	2130_hd	2130_hd	Verstoring	verruiging	zb	bedekking verruiging	square	1.99	1.99	10	1	100	0.801
10186545_2023-08-11	N2000_Duinen_fieldapp	IV2023090510341335	NA	2130_hd	2130_hd	Vegetatie	sleutelsoorten van het droog tot vochtig kalkrijk duingrasland	b	aantal sleutelsoorten droog tot vochtig duin	square	0	0	4	0	12	-1
10186545_2023-08-11	N2000_Duinen_fieldapp	IV2023090510341335	NA	2130_hd	2130_hd	Vegetatie	sleutelsoorten van het kalkrijk mosduin en pionierduingrasland	b	aantal sleutelsoorten kalkrijk mosduin en pionier	square	0	0	4	0	12	-1
10186545_2023-08-11	N2000_Duinen_fieldapp	IV2023090510341335	NA	2130_hd	2130_hd	Verstoring	invasieve exoten	zb	bedekking invasieve exoten	square	0	0	0	1	100	1
10186545_2023-08-11	N2000_Duinen_fieldapp	IV2023090510341335	NA	2130_hd	2130_hd	Verstoring	overige exoten	b	bedekking overige exoten	square	0	0	10	1	100	1
10186545_2023-08-11	N2000_Duinen_fieldapp	IV2023090510341335	NA	2130_hd	2130_hd	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	2.98	2.98	50	0	100	-0.9404
10186545_2023-08-11	N2000_Duinen_fieldapp	IV2023090510341335	NA	2130_hd	2130_hd	Verstoring	overbetreding	b	bedekking tredplanten	square	0	0	10	1	100	1
10186545_2023-08-11	N2000_Duinen_fieldapp	IV2023090510341335	NA	2130_hd	2130_hd	Verstoring	verbossing	b	bedekking verbossing	square	0	0	10	1	100	1
10186545_2023-08-11	N2000_Duinen_fieldapp	IV2023090510341335	NA	2130_hd	2130_hd	Verstoring	vergrassing	zb	bedekking vergrassing	square	7.00000000000001	7	30	1	100	0.7667
10186545_2023-08-11	N2000_Duinen_fieldapp	IV2023090510341335	NA	2130_hd	2130_hd	Verstoring	verruiging	zb	bedekking verruiging	square	0	0	10	1	100	1
10186545_2023-08-22	N2000_Duinen_fieldapp	IV2023090510340842	NA	2170	2170	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten	square	1	1	3	0	9	-0.6667
10186545_2023-08-22	N2000_Duinen_fieldapp	IV2023090510340842	NA	2170	2170	Vegetatie	sleutelsoorten	b	aanwezigheid kruipwilg	square	1	1	1	1	1	1
10186545_2023-08-22	N2000_Duinen_fieldapp	IV2023090510340842	NA	2170	2170	Verstoring	invasieve exoten	zb	bedekking invasieve exoten	square	b	NA	WT	0	1	-0.061
10186545_2023-08-22	N2000_Duinen_fieldapp	IV2023090510340842	NA	2170	2170	Verstoring	overige exoten	b	bedekking overige exoten	square	0	0	10	1	100	1
10186545_2023-08-22	N2000_Duinen_fieldapp	IV2023090510340842	NA	2170	2170	Verstoring	verbossing	b	bedekking verbossing	square	33.147136	33.1471	10	0	100	-0.2572
10186545_2023-08-22	N2000_Duinen_fieldapp	IV2023090510340842	NA	2170	2170	Verstoring	verruiging	zb	bedekking verruiging	square	0	0	10	1	100	1
10186545_2120_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022013365235	IV2019022013350210	2120	2120	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten	square	0	0	1	0	3	-1
10186545_2120_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022013365235	IV2019022013350210	2120	2120	Vegetatie	sleutelsoorten	b	aanwezigheid helm	square	0	0	1	0	1	-1
10186545_2120_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022013365235	IV2019022013350210	2120	2120	Structuur	naakte bodem	b	afwisseling van begroeide en vegetatieloze duinen	square	NA	NA	1	NA	1	NA
10186545_2120_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022013365235	IV2019022013350210	2120	2120	Structuur	(korst)moslaag	zb	bedekking alle mossen	square	0	0	30	1	100	1
10186545_2120_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022013365235	IV2019022013350210	2120	2120	Verstoring	exoten	b	bedekking overige exoten	square	0	0	10	1	100	1
10186545_2120_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022013365235	IV2019022013350210	2120	2120	Verstoring	rijshout	b	bedekking rijshout	circle	0	0	10	1	100	1
10186545_2120_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022013365235	IV2019022013350210	2120	2120	Structuur	kruidlaag	zb	bedekking soorten pionierduingrasland	square	100	100	30	0	100	-1
10186545_2120_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022013365235	IV2019022013350210	2120	2120	Verstoring	structuurverstoring	b	bedekking structuurverstoring	circle	0	0	WT	1	100	1
10186545_2120_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022013365235	IV2019022013350210	2120	2120	Verstoring	vergrassing	zb	bedekking vergrassing	square	100	100	30	0	100	-1
10186545_2120_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022013365235	IV2019022013350210	2120	2120	Verstoring	verruiging	zb	bedekking verruiging	square	0	0	30	1	100	1
10186545_2120_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022013365235	IV2019022013350210	2120	2120	Structuur	horizontale structuur	b	fijnmazige afwisseling	square	0	0	1	0	1	-1
10186545_2120_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022013365235	IV2019022013350210	2120	2120	Structuur	dynamiek	zb	spontane verstuiving aanwezig	circle	1	1	1	1	1	1
10186545_2130_hd_2018-08-23	N2000meetnet_Duinen_BHM	IV2019021811185084	IV2019021811115306	2130_hd	2130_hd	Vegetatie	sleutelsoorten van het droog tot vochtig kalkrijk duingrasland	b	aantal sleutelsoorten droog tot vochtig duin	square	0	0	4	0	12	-1
10186545_2130_hd_2018-08-23	N2000meetnet_Duinen_BHM	IV2019021811185084	IV2019021811115306	2130_hd	2130_hd	Vegetatie	sleutelsoorten van het kalkrijk mosduin en pionierduingrasland	b	aantal sleutelsoorten kalkrijk mosduin en pionier	square	0	0	4	0	12	-1
10186545_2130_hd_2018-08-23	N2000meetnet_Duinen_BHM	IV2019021811185084	IV2019021811115306	2130_hd	2130_hd	Verstoring	invasieve exoten	zb	bedekking invasieve exoten	square	0	0	0	1	100	1
10186545_2130_hd_2018-08-23	N2000meetnet_Duinen_BHM	IV2019021811185084	IV2019021811115306	2130_hd	2130_hd	Verstoring	overige exoten	b	bedekking overige exoten	square	0	0	10	1	100	1
10186545_2130_hd_2018-08-23	N2000meetnet_Duinen_BHM	IV2019021811185084	IV2019021811115306	2130_hd	2130_hd	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	1	1	50	0	100	-0.98
10186545_2130_hd_2018-08-23	N2000meetnet_Duinen_BHM	IV2019021811185084	IV2019021811115306	2130_hd	2130_hd	Verstoring	overbetreding	b	bedekking tredplanten	square	0	0	10	1	100	1
10186545_2130_hd_2018-08-23	N2000meetnet_Duinen_BHM	IV2019021811185084	IV2019021811115306	2130_hd	2130_hd	Verstoring	verbossing	b	bedekking verbossing	square	0	0	10	1	100	1
10186545_2130_hd_2018-08-23	N2000meetnet_Duinen_BHM	IV2019021811185084	IV2019021811115306	2130_hd	2130_hd	Verstoring	vergrassing	zb	bedekking vergrassing	square	10	10	30	1	100	0.6667
10186545_2130_hd_2018-08-23	N2000meetnet_Duinen_BHM	IV2019021811185084	IV2019021811115306	2130_hd	2130_hd	Verstoring	verruiging	zb	bedekking verruiging	square	0	0	10	1	100	1
10186545_2170_2018-08-23	N2000meetnet_Duinen_BHM	IV2019021812584035	IV2019021811495237	2170	2170	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten	square	0	0	3	0	9	-1
10186545_2170_2018-08-23	N2000meetnet_Duinen_BHM	IV2019021812584035	IV2019021811495237	2170	2170	Vegetatie	sleutelsoorten	b	aanwezigheid kruipwilg	square	1	1	1	1	1	1
10186545_2170_2018-08-23	N2000meetnet_Duinen_BHM	IV2019021812584035	IV2019021811495237	2170	2170	Verstoring	invasieve exoten	zb	bedekking invasieve exoten	square	wt	NA	WT	1	1	-0.0014
10186545_2170_2018-08-23	N2000meetnet_Duinen_BHM	IV2019021812584035	IV2019021811495237	2170	2170	Verstoring	overige exoten	b	bedekking overige exoten	square	0	0	10	1	100	1
10186545_2170_2018-08-23	N2000meetnet_Duinen_BHM	IV2019021812584035	IV2019021811495237	2170	2170	Verstoring	verbossing	b	bedekking verbossing	square	5.9104	5.9104	10	1	100	0.409
10186545_2170_2018-08-23	N2000meetnet_Duinen_BHM	IV2019021812584035	IV2019021811495237	2170	2170	Verstoring	verruiging	zb	bedekking verruiging	square	0	0	10	1	100	1
1021105_2022-10-11	N2000_Duinen_fieldapp	IV2023010321144128	NA	2160	2160	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten talrijk	square	1	1	5	0	15	-0.8
1021105_2022-10-11	N2000_Duinen_fieldapp	IV2023010321144128	NA	2160	2160	Structuur	horizontale structuur	b	aantal struweelsoorten	circle	4	4	2	1	4	1
1021105_2022-10-11	N2000_Duinen_fieldapp	IV2023010321144128	NA	2160	2160	Verstoring	verbossing	b	bedekking boomlaag	square	0	0	10	1	100	1
1021105_2022-10-11	N2000_Duinen_fieldapp	IV2023010321144128	NA	2160	2160	Verstoring	invasieve exoten	zb	bedekking invasieve exoten	square	Afwezig	NA	WT	1	1	1
1021105_2022-10-11	N2000_Duinen_fieldapp	IV2023010321144128	NA	2160	2160	Verstoring	overige exoten	b	bedekking overige exoten	square	0	0	10	1	100	1
1021105_2022-10-11	N2000_Duinen_fieldapp	IV2023010321144128	NA	2160	2160	Structuur	horizontale structuur	b	open plekken aanwezig	circle	15	15	WT	1	100	0.134
1021105_2023-08-30	N2000_Duinen_fieldapp	IV2023090510343263	NA	2120	2120	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten	square	1	1	1	1	3	0
1021105_2023-08-30	N2000_Duinen_fieldapp	IV2023090510343263	NA	2120	2120	Vegetatie	sleutelsoorten	b	aanwezigheid helm	square	0	0	1	0	1	-1
1021105_2023-08-30	N2000_Duinen_fieldapp	IV2023090510343263	NA	2120	2120	Structuur	naakte bodem	b	afwisseling van begroeide en vegetatieloze duinen	square	NA	NA	1	NA	1	NA
1021105_2023-08-30	N2000_Duinen_fieldapp	IV2023090510343263	NA	2120	2120	Structuur	(korst)moslaag	zb	bedekking alle mossen	square	1.66666666666667	1.6667	30	1	100	0.9444
1021105_2023-08-30	N2000_Duinen_fieldapp	IV2023090510343263	NA	2120	2120	Verstoring	exoten	b	bedekking overige exoten	square	3.33333333333333	3.3333	10	1	100	0.6667
1021105_2023-08-30	N2000_Duinen_fieldapp	IV2023090510343263	NA	2120	2120	Verstoring	rijshout	b	bedekking rijshout	circle	0	0	10	1	100	1
1021105_2023-08-30	N2000_Duinen_fieldapp	IV2023090510343263	NA	2120	2120	Structuur	kruidlaag	zb	bedekking soorten pionierduingrasland	square	41.2189975893333	41.219	30	0	100	-0.1603
1021105_2023-08-30	N2000_Duinen_fieldapp	IV2023090510343263	NA	2120	2120	Verstoring	structuurverstoring	b	bedekking structuurverstoring	circle	0	0	WT	1	100	1
1021105_2023-08-30	N2000_Duinen_fieldapp	IV2023090510343263	NA	2120	2120	Verstoring	vergrassing	zb	bedekking vergrassing	square	54.5493333333333	54.5493	30	0	100	-0.3507
1021105_2023-08-30	N2000_Duinen_fieldapp	IV2023090510343263	NA	2120	2120	Verstoring	verruiging	zb	bedekking verruiging	square	0	0	30	1	100	1
1021105_2023-08-30	N2000_Duinen_fieldapp	IV2023090510343263	NA	2120	2120	Structuur	horizontale structuur	b	fijnmazige afwisseling	square	0	0	1	0	1	-1
1021105_2023-08-30	N2000_Duinen_fieldapp	IV2023090510343263	NA	2120	2120	Structuur	dynamiek	zb	spontane verstuiving aanwezig	circle	1	1	1	1	1	1
1021105_2120_2019-11-04	N2000meetnet_Duinen_BHM	IV2020031520570307	IV2020031520475153	2120	2120	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten	square	1	1	1	1	3	0
1021105_2120_2019-11-04	N2000meetnet_Duinen_BHM	IV2020031520570307	IV2020031520475153	2120	2120	Vegetatie	sleutelsoorten	b	aanwezigheid helm	square	0	0	1	0	1	-1
1021105_2120_2019-11-04	N2000meetnet_Duinen_BHM	IV2020031520570307	IV2020031520475153	2120	2120	Structuur	naakte bodem	b	afwisseling van begroeide en vegetatieloze duinen	square	NA	NA	1	NA	1	NA
1021105_2120_2019-11-04	N2000meetnet_Duinen_BHM	IV2020031520570307	IV2020031520475153	2120	2120	Structuur	(korst)moslaag	zb	bedekking alle mossen	square	0	0	30	1	100	1
1021105_2120_2019-11-04	N2000meetnet_Duinen_BHM	IV2020031520570307	IV2020031520475153	2120	2120	Verstoring	exoten	b	bedekking overige exoten	square	5	5	10	1	100	0.5
1021105_2120_2019-11-04	N2000meetnet_Duinen_BHM	IV2020031520570307	IV2020031520475153	2120	2120	Verstoring	rijshout	b	bedekking rijshout	circle	0	0	10	1	100	1
1021105_2120_2019-11-04	N2000meetnet_Duinen_BHM	IV2020031520570307	IV2020031520475153	2120	2120	Structuur	kruidlaag	zb	bedekking soorten pionierduingrasland	square	80.43701	80.437	30	0	100	-0.7205
1021105_2120_2019-11-04	N2000meetnet_Duinen_BHM	IV2020031520570307	IV2020031520475153	2120	2120	Verstoring	structuurverstoring	b	bedekking structuurverstoring	circle	0	0	WT	1	100	1
1021105_2120_2019-11-04	N2000meetnet_Duinen_BHM	IV2020031520570307	IV2020031520475153	2120	2120	Verstoring	vergrassing	zb	bedekking vergrassing	square	67.55	67.55	30	0	100	-0.5364
1021105_2120_2019-11-04	N2000meetnet_Duinen_BHM	IV2020031520570307	IV2020031520475153	2120	2120	Verstoring	verruiging	zb	bedekking verruiging	square	0	0	30	1	100	1
1021105_2120_2019-11-04	N2000meetnet_Duinen_BHM	IV2020031520570307	IV2020031520475153	2120	2120	Structuur	horizontale structuur	b	fijnmazige afwisseling	square	0	0	1	0	1	-1
1021105_2120_2019-11-04	N2000meetnet_Duinen_BHM	IV2020031520570307	IV2020031520475153	2120	2120	Structuur	dynamiek	zb	spontane verstuiving aanwezig	circle	1	1	1	1	1	1
10213553_2130_hd_2019-10-25	N2000meetnet_Duinen_BHM	IV2020040711103110	IV2020040710584322	2130_hd	2130_hd	Vegetatie	sleutelsoorten van het droog tot vochtig kalkrijk duingrasland	b	aantal sleutelsoorten droog tot vochtig duin	square	0	0	4	0	12	-1
10213553_2130_hd_2019-10-25	N2000meetnet_Duinen_BHM	IV2020040711103110	IV2020040710584322	2130_hd	2130_hd	Vegetatie	sleutelsoorten van het kalkrijk mosduin en pionierduingrasland	b	aantal sleutelsoorten kalkrijk mosduin en pionier	square	1	1	4	0	12	-0.75
10213553_2130_hd_2019-10-25	N2000meetnet_Duinen_BHM	IV2020040711103110	IV2020040710584322	2130_hd	2130_hd	Verstoring	invasieve exoten	zb	bedekking invasieve exoten	square	0	0	0	1	100	1
10213553_2130_hd_2019-10-25	N2000meetnet_Duinen_BHM	IV2020040711103110	IV2020040710584322	2130_hd	2130_hd	Verstoring	overige exoten	b	bedekking overige exoten	square	0	0	10	1	100	1
10213553_2130_hd_2019-10-25	N2000meetnet_Duinen_BHM	IV2020040711103110	IV2020040710584322	2130_hd	2130_hd	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	5.92	5.92	50	0	100	-0.8816
10213553_2130_hd_2019-10-25	N2000meetnet_Duinen_BHM	IV2020040711103110	IV2020040710584322	2130_hd	2130_hd	Verstoring	overbetreding	b	bedekking tredplanten	square	0	0	10	1	100	1
10213553_2130_hd_2019-10-25	N2000meetnet_Duinen_BHM	IV2020040711103110	IV2020040710584322	2130_hd	2130_hd	Verstoring	verbossing	b	bedekking verbossing	square	0	0	10	1	100	1
10213553_2130_hd_2019-10-25	N2000meetnet_Duinen_BHM	IV2020040711103110	IV2020040710584322	2130_hd	2130_hd	Verstoring	vergrassing	zb	bedekking vergrassing	square	4	4	30	1	100	0.8667
10213553_2130_hd_2019-10-25	N2000meetnet_Duinen_BHM	IV2020040711103110	IV2020040710584322	2130_hd	2130_hd	Verstoring	verruiging	zb	bedekking verruiging	square	1	1	10	1	100	0.9
10219313_2023-08-09	N2000_Duinen_fieldapp	IV2023090510334887	NA	2130_hd	2130_hd	Vegetatie	sleutelsoorten van het droog tot vochtig kalkrijk duingrasland	b	aantal sleutelsoorten droog tot vochtig duin	square	1	1	4	0	12	-0.75
10219313_2023-08-09	N2000_Duinen_fieldapp	IV2023090510334887	NA	2130_hd	2130_hd	Vegetatie	sleutelsoorten van het kalkrijk mosduin en pionierduingrasland	b	aantal sleutelsoorten kalkrijk mosduin en pionier	square	0	0	4	0	12	-1
10219313_2023-08-09	N2000_Duinen_fieldapp	IV2023090510334887	NA	2130_hd	2130_hd	Verstoring	invasieve exoten	zb	bedekking invasieve exoten	square	0	0	0	1	100	1
10219313_2023-08-09	N2000_Duinen_fieldapp	IV2023090510334887	NA	2130_hd	2130_hd	Verstoring	overige exoten	b	bedekking overige exoten	square	0	0	10	1	100	1
10219313_2023-08-09	N2000_Duinen_fieldapp	IV2023090510334887	NA	2130_hd	2130_hd	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	0	0	50	0	100	-1
10219313_2023-08-09	N2000_Duinen_fieldapp	IV2023090510334887	NA	2130_hd	2130_hd	Verstoring	overbetreding	b	bedekking tredplanten	square	0	0	10	1	100	1
10219313_2023-08-09	N2000_Duinen_fieldapp	IV2023090510334887	NA	2130_hd	2130_hd	Verstoring	verbossing	b	bedekking verbossing	square	0	0	10	1	100	1
10219313_2023-08-09	N2000_Duinen_fieldapp	IV2023090510334887	NA	2130_hd	2130_hd	Verstoring	vergrassing	zb	bedekking vergrassing	square	8.7616	8.7616	30	1	100	0.7079
10219313_2023-08-09	N2000_Duinen_fieldapp	IV2023090510334887	NA	2130_hd	2130_hd	Verstoring	verruiging	zb	bedekking verruiging	square	0	0	10	1	100	1
10219313_2130_hd_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017491986	IV2019022017453613	2130_hd	2130_hd	Vegetatie	sleutelsoorten van het droog tot vochtig kalkrijk duingrasland	b	aantal sleutelsoorten droog tot vochtig duin	square	1	1	4	0	12	-0.75
10219313_2130_hd_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017491986	IV2019022017453613	2130_hd	2130_hd	Vegetatie	sleutelsoorten van het kalkrijk mosduin en pionierduingrasland	b	aantal sleutelsoorten kalkrijk mosduin en pionier	square	0	0	4	0	12	-1
10219313_2130_hd_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017491986	IV2019022017453613	2130_hd	2130_hd	Verstoring	invasieve exoten	zb	bedekking invasieve exoten	square	0	0	0	1	100	1
10219313_2130_hd_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017491986	IV2019022017453613	2130_hd	2130_hd	Verstoring	overige exoten	b	bedekking overige exoten	square	0	0	10	1	100	1
10219313_2130_hd_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017491986	IV2019022017453613	2130_hd	2130_hd	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	0	0	50	0	100	-1
10219313_2130_hd_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017491986	IV2019022017453613	2130_hd	2130_hd	Verstoring	overbetreding	b	bedekking tredplanten	square	0	0	10	1	100	1
10219313_2130_hd_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017491986	IV2019022017453613	2130_hd	2130_hd	Verstoring	verbossing	b	bedekking verbossing	square	0	0	10	1	100	1
10219313_2130_hd_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017491986	IV2019022017453613	2130_hd	2130_hd	Verstoring	vergrassing	zb	bedekking vergrassing	square	17.2096	17.2096	30	1	100	0.4263
10219313_2130_hd_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017491986	IV2019022017453613	2130_hd	2130_hd	Verstoring	verruiging	zb	bedekking verruiging	square	1	1	10	1	100	0.9
10219313_2170_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017345169	IV2019022017323559	2130_hd	2130_hd	Vegetatie	sleutelsoorten van het droog tot vochtig kalkrijk duingrasland	b	aantal sleutelsoorten droog tot vochtig duin	square	0	0	4	0	12	-1
10219313_2170_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017345169	IV2019022017323559	2130_hd	2130_hd	Vegetatie	sleutelsoorten van het kalkrijk mosduin en pionierduingrasland	b	aantal sleutelsoorten kalkrijk mosduin en pionier	square	1	1	4	0	12	-0.75
10219313_2170_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017345169	IV2019022017323559	2130_hd	2130_hd	Verstoring	invasieve exoten	zb	bedekking invasieve exoten	square	0	0	0	1	100	1
10219313_2170_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017345169	IV2019022017323559	2130_hd	2130_hd	Verstoring	overige exoten	b	bedekking overige exoten	square	1	1	10	1	100	0.9
10219313_2170_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017345169	IV2019022017323559	2130_hd	2130_hd	Vegetatie	bedekking sleutelsoorten	b	bedekking sleutelsoorten	square	30	30	50	0	100	-0.4
10219313_2170_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017345169	IV2019022017323559	2130_hd	2130_hd	Verstoring	overbetreding	b	bedekking tredplanten	square	0	0	10	1	100	1
10219313_2170_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017345169	IV2019022017323559	2130_hd	2130_hd	Verstoring	verbossing	b	bedekking verbossing	square	1	1	10	1	100	0.9
10219313_2170_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017345169	IV2019022017323559	2130_hd	2130_hd	Verstoring	vergrassing	zb	bedekking vergrassing	square	27.9808	27.9808	30	1	100	0.0673
10219313_2170_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017345169	IV2019022017323559	2130_hd	2130_hd	Verstoring	verruiging	zb	bedekking verruiging	square	1	1	10	1	100	0.9
10219313_2170_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017345169	IV2019022017323559	2170	2170	Vegetatie	sleutelsoorten	b	aantal sleutelsoorten	square	1	1	3	0	9	-0.6667
10219313_2170_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017345169	IV2019022017323559	2170	2170	Vegetatie	sleutelsoorten	b	aanwezigheid kruipwilg	square	1	1	1	1	1	1
10219313_2170_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017345169	IV2019022017323559	2170	2170	Verstoring	invasieve exoten	zb	bedekking invasieve exoten	square	s	NA	WT	1	1	0.4595
10219313_2170_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017345169	IV2019022017323559	2170	2170	Verstoring	overige exoten	b	bedekking overige exoten	square	0	0	10	1	100	1
10219313_2170_2018-09-26	N2000meetnet_Duinen_BHM	IV2019022017345169	IV2019022017323559	2170	2170	Verstoring	verbossing	b	bedekking verbossing	square	1	1	10	1	100	0.9
