plot_id	segment_id	vbi_cycle	dendro_missing_value	reg_missing_value	herb_missing_value
96077	2	2	0	0	0
96078	1	3	0	0	0
96078	2	3	NA	NA	0
96079	1	1	0	0	1
96079	1	2	0	0	0
96079	1	3	0	0	0
96084	1	3	0	0	0
96084	2	3	0	0	0
96093	1	1	0	0	1
96093	1	2	0	0	0
96093	1	3	0	0	0
96094	1	1	0	0	1
96094	1	2	0	0	0
96094	1	3	0	0	0
96100	1	1	0	0	0
96100	1	2	0	0	0
96100	1	3	0	0	0
96102	1	1	0	0	0
96102	1	2	0	0	0
96102	1	3	0	0	0
96102	2	3	0	0	0
96102	3	2	0	0	0
96103	1	1	0	0	0
96103	1	2	0	0	0
96103	1	3	0	0	0
96104	1	1	0	0	0
96104	1	2	0	0	0
96104	1	3	0	0	0
96105	1	1	0	0	1
96105	1	2	0	0	0
96105	1	3	0	0	0
96105	2	3	NA	NA	0
96107	1	1	0	0	1
96107	1	2	0	0	0
96107	1	3	0	0	0
96108	1	1	0	0	1
96108	1	2	0	0	0
96108	1	3	0	0	0
96109	1	1	0	0	1
96109	1	3	0	0	0
96109	2	2	0	0	0
96111	1	1	0	0	1
96111	1	2	0	0	0
96111	1	3	0	0	0
96112	1	1	0	0	1
96112	1	2	0	0	0
96112	1	3	0	0	0
96112	3	2	0	0	0
96116	1	1	0	0	0
96116	1	2	0	0	0
96116	1	3	0	0	0
96117	1	1	0	0	0
96117	1	3	0	0	0
96117	2	2	0	0	0
96119	1	1	0	0	0
96119	1	3	0	0	0
96119	2	3	NA	NA	0
96119	3	3	0	0	0
96123	1	1	0	0	1
96123	1	2	0	0	0
96124	1	1	0	0	1
96124	1	2	0	0	0
96124	1	3	0	0	0
96124	2	2	0	0	0
96124	4	2	0	0	0
96125	1	1	0	0	1
96125	1	2	0	0	0
96125	1	3	0	0	0
96125	3	3	0	0	0
96126	1	2	0	0	0
96126	1	3	0	0	0
96126	2	2	0	0	0
96126	2	3	0	0	0
96126	3	2	0	0	0
96126	3	3	NA	NA	0
96126	4	2	0	0	0
96127	1	1	0	0	1
96127	1	2	0	0	0
96127	1	3	0	0	0
96127	3	2	0	0	0
96130	1	1	0	0	0
96130	1	2	0	0	0
96130	1	3	0	0	0
96134	1	1	0	0	0
96134	1	2	0	0	0
96134	1	3	0	0	0
96135	1	1	0	0	0
96135	1	3	0	0	0
96137	1	1	0	0	1
96137	1	2	0	0	0
96137	1	3	0	0	0
96142	1	1	0	0	1
96142	1	2	0	0	0
96142	1	3	0	0	0
96143	1	1	0	0	1
96143	1	2	0	0	0
96143	1	3	0	0	0
96144	1	1	0	0	1
96144	1	2	0	0	0
96144	1	3	0	0	0
96146	1	1	0	0	0
96147	1	3	0	0	0
96149	1	1	0	0	0
96149	1	2	0	0	0
96149	1	3	0	0	0
96152	1	1	0	0	0
96152	1	2	0	0	0
96152	1	3	0	0	0
96152	2	3	NA	NA	0
96158	1	1	0	0	1
96158	1	2	0	0	0
96158	1	3	0	0	0
96158	3	2	0	0	0
98145	1	2	0	1	0
98153	1	1	0	0	1
98153	1	2	0	0	0
98158	1	1	0	0	1
105108	1	1	0	0	1
105108	1	2	0	0	0
105115	1	1	0	0	0
105115	1	2	0	0	0
105122	1	1	0	0	1
105122	1	2	0	0	0
105123	1	1	0	0	1
105123	1	2	0	0	0
105124	1	1	0	0	1
105124	1	2	0	0	0
105130	1	1	0	0	0
105130	1	2	0	0	0
105131	1	1	0	0	0
105131	1	2	0	0	0
105132	1	1	0	0	0
105132	1	2	0	0	0
105138	1	1	0	0	1
105138	1	2	0	0	0
105148	1	1	0	0	0
105148	1	2	0	0	0
105156	1	1	0	0	1
105156	1	2	0	0	0
117136	1	2	0	1	0
117141	1	1	0	0	1
117143	1	1	0	0	0
117143	1	2	0	0	0
117144	1	1	0	0	1
117144	1	2	0	1	0
117149	1	2	0	0	0
117150	1	1	0	0	0
117151	1	1	0	0	0
117151	1	2	0	0	0
117157	1	1	0	0	1
117157	1	2	0	0	0
117158	1	1	0	0	1
118084	1	2	0	0	0
118093	1	2	0	0	0
118121	1	1	0	0	1
118121	1	2	0	0	0
122079	1	3	0	0	0
124141	1	1	0	0	1
124141	1	2	1	0	0
124149	1	1	0	0	0
124149	1	2	0	0	0
124152	1	1	0	0	0
124152	1	2	0	0	0
127022	1	2	0	0	0
128008	1	1	0	0	0
128008	1	2	0	0	0
128012	1	1	0	0	1
128015	1	1	0	0	1
128015	1	2	0	1	0
128016	1	1	0	0	1
128016	1	2	0	0	0
128022	1	1	0	0	0
128022	1	2	0	0	0
128030	1	1	0	0	1
128030	1	2	0	1	0
128031	1	1	0	0	1
128031	1	2	0	1	0
128033	1	1	0	0	0
128033	1	2	0	0	0
128035	1	2	0	0	0
128039	1	1	0	0	0
128039	1	2	0	0	0
128050	1	1	0	0	0
128050	1	2	0	1	0
128051	1	1	0	0	1
128051	1	2	0	0	0
128052	1	1	0	0	1
128060	1	1	0	0	1
128060	1	2	0	1	0
128100	1	1	0	0	0
128100	1	2	0	0	0
128138	1	1	0	0	1
128138	1	2	0	0	0
128147	1	1	0	0	0
128147	1	2	0	0	0
128151	1	1	0	0	0
128151	1	2	0	0	0
128154	1	1	0	0	1
128154	1	2	0	1	0
128159	1	1	0	0	1
131044	1	1	0	0	1
131044	1	2	0	0	0
131044	3	2	0	0	0
131142	1	2	0	0	0
131145	1	1	0	0	0
131145	1	2	0	0	0
131148	1	2	0	0	0
131158	1	1	0	0	1
131158	1	2	0	0	0
131159	1	2	0	0	0
132037	1	1	1	1	1
132097	1	1	0	0	0
132097	1	2	0	0	0
132097	1	3	0	0	0
132103	1	1	0	0	0
132103	1	2	0	0	0
132103	1	3	0	0	0
132105	1	3	0	0	0
132113	1	1	0	0	0
132113	1	2	0	0	0
132113	1	3	0	0	0
132138	1	2	0	0	0
132138	1	3	0	0	0
133098	1	1	0	0	0
133098	1	2	0	0	0
133098	1	3	0	0	0
133135	1	2	0	0	0
133153	1	1	0	0	1
133153	1	2	0	0	0
133153	1	3	0	0	0
134040	1	1	0	0	0
134040	1	2	0	0	0
134102	1	1	0	0	0
134128	1	1	0	0	1
134128	1	2	0	0	0
134131	1	1	0	0	0
134131	1	2	0	0	0
134131	1	3	0	0	0
134159	1	1	0	0	1
134159	1	2	0	0	0
135001	1	2	0	0	0
135002	1	2	0	0	0
135054	1	1	0	0	0
135054	1	2	1	0	0
135062	1	2	0	0	0
135069	1	1	0	0	0
135069	1	2	1	0	0
135081	1	1	1	1	1
135081	1	2	0	0	0
135081	3	2	0	0	0
135082	1	1	0	0	0
135082	1	2	0	0	0
135082	2	2	0	0	0
135082	3	2	0	0	0
135083	1	1	0	0	0
135083	1	2	0	0	0
135089	1	1	0	0	1
135089	1	2	0	0	0
135090	1	1	0	0	1
135090	1	2	0	0	0
135090	3	2	0	0	0
135092	1	2	0	0	0
135093	1	1	0	0	1
135093	1	2	0	0	0
135096	1	1	0	0	1
135096	1	2	1	0	0
135098	1	1	0	0	0
135098	1	2	0	0	0
135099	1	1	0	0	0
135099	1	2	0	0	0
135101	1	1	0	0	0
135101	1	2	0	0	0
135102	1	1	0	0	0
135102	1	2	0	0	0
135118	1	2	1	0	0
135120	1	2	0	0	0
135131	1	1	0	0	0
135132	1	1	0	0	0
135132	1	2	0	0	0
135136	1	1	0	0	0
135140	1	2	0	0	0
135144	1	1	0	0	1
135144	1	2	1	0	0
135151	1	1	0	0	0
135151	1	2	1	0	0
136007	1	1	0	0	0
136007	1	3	0	0	0
136040	1	1	0	0	0
136040	1	2	0	0	0
136040	1	3	0	0	0
136077	1	2	0	0	0
136077	3	2	0	0	0
136077	4	2	0	0	0
136084	1	1	0	0	0
136102	1	2	0	0	0
136102	1	3	0	0	0
136108	1	1	0	0	1
136108	1	3	0	0	0
136113	1	1	0	0	0
136113	1	2	0	0	0
136113	1	3	0	0	0
136114	1	1	0	0	0
136114	1	2	0	0	0
136114	1	3	0	0	0
136121	1	1	0	0	1
136121	1	2	0	0	0
136121	1	3	0	0	0
136121	2	2	0	0	0
136122	1	1	0	0	1
136122	1	2	0	0	0
136122	1	3	0	0	0
136134	1	1	0	0	0
136134	1	3	0	0	0
136135	1	1	0	0	0
136135	1	2	0	0	0
136135	1	3	0	0	0
136138	1	3	0	0	0
136139	1	1	0	0	1
136139	1	2	0	0	0
136139	1	3	0	0	0
136143	1	1	0	0	1
136143	1	2	0	0	0
136143	1	3	0	0	0
136145	1	1	0	0	0
136145	1	2	0	0	0
136145	1	3	0	0	0
136146	1	3	0	0	0
136155	1	1	0	0	1
136155	1	2	0	0	0
136155	1	3	0	0	0
136159	1	1	0	0	1
136159	1	2	0	0	0
136159	1	3	0	0	0
136160	1	1	0	0	1
136160	1	2	0	0	0
136160	1	3	0	0	0
137010	1	1	0	0	1
137010	1	2	0	0	0
137010	1	3	0	0	0
137011	1	1	0	0	1
137011	1	2	0	0	0
137011	1	3	0	0	0
137026	1	3	0	0	0
137028	1	1	0	0	1
137028	1	2	0	0	0
137028	1	3	0	0	0
137035	1	1	0	0	0
137035	1	2	0	0	0
137035	1	3	0	0	0
137036	1	1	0	0	0
137036	1	2	0	0	0
137036	1	3	0	0	0
137037	1	1	0	0	0
137037	1	2	0	0	0
137037	1	3	0	0	0
137043	1	1	0	0	1
137043	1	2	0	0	0
137043	1	3	0	0	0
137045	1	1	0	0	1
137045	1	3	0	0	0
137045	2	2	0	0	0
137052	1	1	0	0	0
137052	1	2	0	0	0
137052	1	3	0	0	0
137053	1	1	0	0	0
137053	1	2	0	0	0
137053	1	3	0	0	0
137054	1	1	0	0	0
137054	1	2	0	0	0
137054	1	3	0	0	0
137060	1	1	0	0	1
137060	1	2	0	0	0
137060	1	3	0	0	0
137062	1	1	0	0	1
137062	1	2	0	0	0
137062	1	3	0	0	0
137068	1	1	0	0	0
137068	1	2	0	0	0
137068	1	3	0	0	0
137069	1	3	0	0	0
137072	1	1	0	0	0
137072	1	3	0	0	0
137076	1	1	0	0	1
137076	1	2	0	0	0
137076	1	3	0	1	0
137080	1	1	0	0	1
137080	1	3	0	0	0
137084	1	1	0	0	0
137084	1	2	0	0	0
137084	1	3	0	0	0
137088	1	1	0	0	0
137088	1	3	0	0	0
137088	3	3	0	0	0
137140	1	3	0	0	0
138016	1	1	0	0	1
138016	1	2	0	1	0
138019	1	1	0	0	0
138019	1	2	0	0	0
138019	1	3	0	0	0
138020	1	1	0	0	0
138020	1	2	0	0	0
138020	1	3	0	0	0
138024	1	1	0	0	0
138024	1	2	0	0	0
138027	1	1	0	0	1
138027	1	2	0	0	0
138027	1	3	0	0	0
138028	1	1	0	0	1
138028	1	2	0	0	0
138028	1	3	0	0	0
138028	2	2	0	0	0
138028	2	3	0	0	0
138028	3	2	0	0	0
138036	1	1	0	0	0
138036	1	2	0	0	0
138036	1	3	0	0	0
138097	1	1	0	0	0
138097	1	2	0	0	0
138097	1	3	0	0	0
138098	1	1	0	0	0
138098	1	2	0	0	0
138098	1	3	0	0	0
141100	1	1	0	0	0
141131	1	1	0	0	0
141131	1	2	0	0	0
142033	1	2	0	0	0
142137	1	1	0	0	1
142137	1	2	0	0	0
142144	1	1	0	0	1
142144	1	2	0	0	0
142150	1	2	0	0	0
142151	1	1	0	0	0
142151	1	2	0	0	0
142159	1	1	0	0	1
142159	1	2	0	0	0
143120	1	1	0	0	0
143120	1	2	0	0	0
143127	1	1	0	0	1
143127	1	2	0	0	0
143127	1	3	0	0	0
143132	1	1	0	0	0
143133	1	2	0	0	0
143133	1	3	0	0	0
143133	3	2	0	0	0
143136	1	1	0	0	0
143136	1	2	0	0	0
143136	1	3	0	0	0
143141	1	1	0	0	1
143141	1	2	0	0	0
143141	1	3	0	0	0
143143	1	1	0	0	1
143143	1	2	0	0	0
143143	1	3	0	0	0
143148	1	1	0	0	0
143148	1	3	0	0	0
143154	1	1	0	0	1
143154	1	2	0	0	0
143154	1	3	0	0	0
143156	1	1	0	0	1
143156	1	3	0	0	0
144047	1	1	0	0	1
144047	1	2	0	0	0
144047	1	3	0	0	0
144048	1	1	0	0	0
144048	1	2	0	0	0
144048	1	3	0	0	0
144051	1	1	0	0	0
144051	1	2	0	0	0
144051	1	3	0	0	0
144055	1	1	0	0	0
144055	1	2	0	0	0
144055	1	3	0	0	0
144055	2	3	0	0	0
144056	1	1	0	0	0
144056	1	2	0	0	0
144056	1	3	0	0	0
144056	2	3	NA	NA	0
144059	1	2	0	0	0
144059	1	3	1	1	1
144062	1	3	0	0	0
144063	1	1	0	0	1
144063	1	2	0	0	0
144063	1	3	0	0	0
144064	1	1	0	0	1
144064	1	2	0	0	0
144064	1	3	0	0	0
144069	1	2	0	0	0
144069	1	3	0	0	0
144071	1	1	0	0	0
144071	1	2	0	0	0
144071	1	3	0	0	0
144071	2	2	0	0	0
144072	1	1	0	0	0
144072	1	2	0	0	0
144072	1	3	0	0	0
144075	1	3	1	1	1
144076	1	1	0	0	1
144076	1	2	0	0	0
144076	1	3	0	0	0
144077	1	1	0	0	1
144077	1	2	0	0	0
144077	1	3	0	0	0
144107	1	3	0	0	0
144113	1	1	0	0	0
144113	1	2	0	0	0
144113	1	3	0	0	0
144119	1	1	0	0	0
144119	1	2	0	0	0
144119	1	3	0	0	0
144121	1	1	0	0	1
144121	1	2	0	0	0
144121	1	3	0	0	0
144121	3	2	0	0	0
144125	1	2	0	0	0
144125	1	3	1	1	1
144126	1	1	0	0	1
144126	1	3	0	0	0
144127	1	1	0	0	1
144127	1	2	0	0	0
144127	1	3	0	0	0
144131	1	1	0	0	0
144131	1	2	0	0	0
144131	1	3	0	0	0
144135	1	1	0	0	0
144135	1	3	0	0	0
144136	1	2	0	0	0
144136	1	3	0	0	0
144139	1	1	0	0	1
144139	1	2	0	0	0
144139	1	3	0	0	0
144142	1	1	0	0	1
144142	1	2	0	0	0
144146	1	1	0	0	0
144146	1	2	0	0	0
144146	1	3	0	0	0
144157	1	1	0	0	1
144157	1	2	0	0	0
144157	1	3	0	0	0
145001	1	1	0	0	0
145001	1	2	0	0	0
145002	1	1	0	0	0
145002	1	2	0	1	0
145003	1	1	0	0	0
145011	1	1	0	0	1
145011	1	2	0	1	0
145045	1	2	0	1	0
145062	1	2	1	0	0
145088	1	1	0	0	1
145149	1	1	0	0	0
145153	1	2	0	0	0
145153	2	2	0	0	0
146006	1	2	0	0	0
146007	1	1	0	0	0
146007	1	2	0	0	0
146014	1	2	0	0	0
146031	1	1	0	0	1
146031	1	2	0	0	0
146050	1	1	0	0	0
146063	1	2	0	0	0
147002	1	1	0	0	0
147003	1	1	0	0	0
147003	1	2	0	0	0
147003	1	3	0	0	0
147004	1	1	0	0	0
147004	1	2	0	0	0
147004	1	3	0	0	0
147036	1	1	0	0	0
147036	1	2	0	0	0
147036	1	3	0	0	0
147043	1	3	0	0	0
147049	1	1	0	0	0
147049	1	2	0	0	0
147049	1	3	0	0	0
147054	1	1	0	0	0
147054	1	2	0	0	0
147054	1	3	0	0	0
147055	1	1	0	0	0
147059	1	1	0	0	1
147059	1	2	0	0	0
147059	1	3	0	0	0
147067	1	1	0	0	0
147067	1	2	0	0	0
147067	1	3	0	0	0
147068	1	1	0	0	0
147068	1	2	0	0	0
147068	1	3	0	0	0
147115	1	2	0	0	0
147115	1	3	0	0	0
147140	1	3	1	1	1
147141	1	1	0	0	1
147141	1	2	0	0	0
147141	1	3	0	0	0
148011	1	1	0	0	1
148011	1	3	0	0	0
148018	1	1	0	0	0
148018	1	2	0	0	0
148018	1	3	0	0	0
148024	1	1	0	0	0
148024	1	2	0	0	0
148024	1	3	0	0	0
148025	1	1	0	0	1
148025	1	2	0	0	0
148025	1	3	0	0	0
148026	1	1	0	0	1
148026	1	2	0	0	0
148026	1	3	0	0	0
148031	1	1	0	0	1
148031	1	2	0	0	0
148031	1	3	1	1	1
148032	1	1	0	0	1
148032	1	2	0	0	0
148032	1	3	0	0	0
148034	1	1	0	0	0
148034	1	3	1	1	1
148045	1	1	0	0	1
148045	1	2	0	0	0
148045	1	3	0	0	0
148047	1	1	0	0	1
148047	1	2	0	0	0
148047	1	3	0	0	0
148055	1	3	0	0	0
148069	1	2	1	1	0
148069	1	3	1	1	1
148078	1	1	0	0	1
148078	1	2	0	0	0
148078	1	3	0	0	0
148087	1	2	0	0	0
148087	1	3	0	0	0
148087	2	3	1	1	1
148095	1	1	0	0	1
148095	1	2	0	0	0
148095	1	3	0	0	0
148110	1	1	0	0	1
148110	1	2	0	0	0
148110	1	3	0	0	0
148120	1	1	0	0	0
148120	1	2	0	0	0
148120	1	3	0	0	0
148136	1	2	0	0	1
148136	1	3	0	0	0
148145	1	1	0	0	0
148145	1	2	0	0	0
151041	1	2	0	0	0
151041	1	3	0	0	0
151041	2	2	0	0	0
152025	1	2	0	0	0
152131	1	2	0	0	0
153007	1	1	0	0	0
153007	1	2	0	0	0
153016	1	2	0	0	0
153067	1	1	0	0	0
153068	1	1	0	0	0
153068	1	2	0	0	0
153107	1	2	0	0	0
153115	1	2	0	0	0
153115	2	2	0	0	0
153138	1	1	0	0	1
153139	1	1	0	0	1
153139	1	2	0	0	0
153147	1	1	0	0	0
153147	1	2	0	0	0
153154	1	1	0	0	1
153154	1	2	0	0	0
154003	1	3	0	1	1
154004	1	1	0	0	0
154004	1	2	0	0	0
154004	1	3	0	0	0
154009	1	1	0	0	1
154009	1	2	0	0	0
154009	1	3	0	0	0
154013	1	1	0	0	1
154013	1	2	0	0	0
154013	1	3	0	0	0
154019	1	1	0	0	0
154019	1	2	0	0	0
154019	1	3	0	0	0
154021	1	1	0	0	0
154021	1	2	0	0	0
154021	1	3	0	0	0
154027	1	1	0	0	1
154027	1	2	0	0	0
154027	1	3	0	0	0
154032	1	1	0	0	1
154032	1	2	0	0	0
154032	1	3	0	0	0
154032	3	2	0	0	0
154040	1	1	0	0	0
154047	1	1	0	0	1
154047	1	2	0	0	0
154047	1	3	0	0	0
154047	2	3	0	0	0
154062	1	1	0	0	1
154062	1	2	0	0	0
154062	1	3	0	0	0
154068	1	2	0	0	0
154068	1	3	0	0	0
154072	1	2	0	0	0
154072	1	3	0	0	0
154087	1	3	0	0	0
154091	1	2	0	0	0
154091	1	3	0	0	0
154099	1	2	0	0	0
154099	1	3	0	0	0
154101	1	1	0	0	0
154101	1	2	0	0	0
154101	1	3	0	0	0
155024	1	1	0	0	0
155024	1	2	0	0	0
155061	1	1	0	0	1
155061	1	2	0	1	0
155075	1	1	0	0	1
155075	1	2	0	0	0
155075	1	3	0	0	0
155083	1	2	0	0	0
155083	2	2	0	0	0
155083	4	2	0	0	0
155084	1	1	0	0	0
155084	1	2	0	0	0
155084	1	3	0	0	0
155089	1	3	0	0	0
155090	1	1	0	0	0
155090	1	2	0	0	0
155090	1	3	0	0	0
155113	1	1	0	0	0
155113	1	2	0	0	0
155133	1	1	0	0	0
155133	1	2	0	0	0
155136	1	2	0	0	0
155139	1	2	0	0	0
155139	1	3	0	0	0
155151	1	1	0	0	0
155151	1	2	0	0	0
155151	2	2	0	0	0
156001	1	1	0	0	0
156009	1	1	0	0	1
156009	1	2	0	1	0
156009	2	2	0	1	0
156025	1	1	0	0	1
156025	1	2	0	0	0
156048	1	1	0	0	1
156048	1	2	0	0	0
156056	1	2	0	0	0
156056	3	2	0	0	0
156064	1	1	0	0	1
156064	1	2	0	0	0
156072	1	1	0	0	0
156072	1	2	0	0	0
156072	3	2	0	0	0
156080	1	1	0	0	1
156088	1	2	0	0	0
156088	2	2	0	0	0
156094	1	1	1	1	1
156094	1	2	0	0	0
156107	1	1	0	0	1
156107	1	2	0	1	0
156108	1	1	0	0	1
156108	1	2	0	0	0
156111	1	1	0	0	1
156111	1	2	0	1	0
156113	1	1	0	0	0
156113	1	2	0	1	0
156114	1	1	0	0	0
156114	1	2	0	1	0
156117	1	2	0	1	0
156118	1	1	0	0	0
156118	1	2	0	1	0
156119	1	1	0	0	0
156121	1	1	0	0	1
156121	1	2	0	0	0
156122	1	1	0	0	1
156124	1	2	0	1	0
156125	1	1	0	0	1
156125	1	2	0	1	0
156129	1	1	0	0	0
156129	1	2	0	1	0
156132	1	1	0	0	0
156136	1	1	0	0	0
156137	1	1	0	0	1
156137	1	2	0	0	0
156137	3	2	0	0	0
156138	1	1	0	0	1
156139	1	2	0	0	0
156145	1	1	0	0	0
156145	1	2	0	0	0
156146	1	1	0	0	0
156146	1	2	0	0	0
156152	1	1	0	0	0
156152	1	2	0	1	0
156159	1	1	0	0	1
156159	1	2	0	0	0
157027	1	1	0	0	1
157029	1	1	0	0	1
157029	1	2	0	0	0
157034	1	1	1	1	1
157036	1	2	0	0	0
157050	1	1	0	0	0
157050	1	2	0	0	0
157051	1	2	0	0	0
157054	1	1	0	0	0
157054	1	2	0	0	0
157063	1	2	0	0	0
157067	1	1	0	0	0
157067	1	2	0	0	0
157072	1	2	0	0	0
157075	1	2	0	0	0
157083	1	1	0	0	0
157083	1	2	0	0	0
157084	1	1	0	0	0
157084	1	2	0	0	0
157091	1	1	0	0	1
157091	1	2	0	0	0
157095	1	2	0	0	0
157097	1	2	0	0	0
157130	1	1	1	1	1
157131	1	1	0	0	0
157131	1	2	0	0	0
157138	1	1	0	0	1
157138	1	2	0	0	0
157138	2	2	0	0	0
157139	1	1	0	0	1
157139	1	2	0	0	0
157141	1	1	0	0	1
157149	1	1	0	0	0
157149	1	2	0	0	0
157153	1	2	0	0	0
157157	1	2	0	0	0
158024	1	3	0	0	0
158029	1	2	0	0	0
158029	1	3	0	0	0
158033	1	1	0	0	0
158033	1	2	0	0	0
158033	1	3	0	0	0
158053	1	1	0	0	0
158053	1	2	0	0	0
158053	1	3	0	0	0
158061	1	1	0	0	1
158061	1	2	0	0	0
158061	1	3	0	0	0
158061	2	3	0	0	0
158061	3	3	0	0	0
158069	1	1	0	0	0
158069	1	2	0	0	0
158069	1	3	0	0	0
158085	1	3	0	0	0
158091	1	1	0	0	1
158091	1	2	0	0	0
158091	1	3	0	0	0
158103	1	1	0	0	0
158103	1	2	0	0	0
158103	1	3	0	0	0
158118	1	1	0	0	0
158118	1	2	0	0	0
158118	1	3	0	0	0
158120	1	1	0	0	0
158120	1	2	0	0	0
158120	1	3	0	0	0
158135	1	3	0	0	0
161011	1	1	0	0	1
161011	1	2	0	0	0
161011	1	3	0	0	1
161012	1	1	0	0	1
161026	1	3	NA	NA	1
161030	1	2	0	0	0
161032	1	1	0	0	1
161033	1	1	0	0	0
161033	1	2	0	0	0
161033	2	2	0	0	0
161039	1	2	0	0	0
161039	1	3	0	0	0
161041	1	1	0	0	1
161043	1	1	0	0	1
161043	1	2	0	0	0
161043	1	3	0	0	0
161049	1	1	0	0	0
161053	1	1	0	0	0
161053	1	2	0	0	0
161053	1	3	0	0	0
161053	2	2	0	0	0
161053	2	3	0	0	0
161061	1	1	0	0	1
161061	1	2	0	0	0
161061	1	3	0	0	0
161061	2	3	0	0	0
161064	1	1	0	0	1
161068	1	1	0	0	0
161068	1	2	0	0	0
161068	1	3	0	0	0
161069	1	1	0	0	0
161069	1	2	0	0	0
161069	1	3	0	0	0
161070	1	1	0	0	0
161070	1	2	0	0	0
161070	1	3	0	0	0
161070	2	3	0	0	0
161071	1	1	0	0	0
161071	1	2	0	0	0
161071	1	3	0	0	0
161078	1	1	0	0	1
161078	1	2	0	0	0
161078	1	3	0	0	0
161079	1	1	0	0	1
161079	1	2	0	0	0
161079	1	3	0	0	0
161082	1	1	0	0	0
161082	1	2	0	0	0
161082	1	3	0	0	0
161085	1	1	0	0	0
161085	1	2	0	0	0
161085	1	3	0	0	0
161087	1	2	0	0	0
161092	1	1	0	0	1
161092	1	2	0	0	0
161092	1	3	0	0	0
161093	1	1	0	0	1
161093	1	2	0	0	0
161093	1	3	0	0	0
161095	1	2	0	0	0
161095	1	3	0	0	0
161098	1	2	0	0	0
161098	1	3	0	0	0
161102	1	3	0	0	0
161102	2	2	0	0	0
161102	2	3	0	0	0
161102	3	2	0	0	0
161102	3	3	0	0	0
161104	1	1	0	0	0
161104	1	2	0	0	0
161104	1	3	1	1	1
161111	1	1	0	0	1
161111	1	2	0	0	0
161111	1	3	0	0	0
161111	2	2	0	0	0
161111	2	3	0	0	0
161111	3	3	0	0	0
161114	1	1	0	0	0
161114	1	2	0	0	0
161114	1	3	0	0	0
161118	1	3	0	0	0
161118	2	3	0	0	0
161119	1	2	0	0	0
161119	1	3	0	0	0
161126	1	1	0	0	1
161126	1	2	0	0	0
161126	1	3	0	0	0
161129	1	1	0	0	0
161129	1	2	0	0	0
161129	1	3	0	0	0
161129	3	2	0	0	0
161130	1	1	0	0	0
161130	1	2	0	0	0
161130	1	3	0	0	0
161132	1	1	0	0	0
161132	1	2	0	0	0
161132	1	3	0	0	0
161133	1	1	0	0	0
161133	1	2	0	0	0
161133	1	3	0	0	0
161133	2	2	0	0	0
161133	2	3	0	0	0
161134	1	1	0	0	0
161134	1	2	0	0	0
161134	1	3	0	0	0
161134	2	3	0	0	0
161142	1	1	0	0	1
161142	1	2	0	0	0
161142	1	3	0	0	0
162002	1	2	0	0	0
162002	1	3	0	0	0
162003	1	1	0	0	0
162003	1	2	0	0	0
162003	1	3	0	0	0
162006	1	2	0	0	0
162008	1	1	0	0	0
162008	1	2	0	0	0
162009	1	2	0	0	0
162016	1	1	0	0	1
162016	1	2	0	1	0
162017	1	2	0	0	0
162017	1	3	0	0	0
162018	1	1	1	1	1
162018	1	3	0	0	0
162018	2	3	0	0	0
162019	1	1	0	0	0
162019	1	2	0	0	0
162019	1	3	0	0	0
162023	1	1	0	0	0
162023	1	2	0	0	0
162023	2	2	0	0	0
162025	1	1	0	0	1
162025	1	2	0	0	0
162025	1	3	0	0	0
162025	2	2	0	0	0
162025	2	3	0	0	0
162026	1	1	0	0	1
162027	1	1	0	0	1
162027	1	2	0	0	0
162030	1	2	0	0	0
162032	1	2	0	0	0
162033	1	3	0	0	0
162034	1	1	0	0	0
162034	1	2	0	0	0
162034	1	3	0	0	0
162035	1	1	0	0	0
162035	1	2	0	0	0
162035	1	3	0	0	0
162038	1	2	0	0	0
162039	1	1	0	0	0
162039	1	2	0	0	0
162039	2	2	0	0	0
162039	3	2	0	0	0
162041	1	2	0	0	0
162041	1	3	0	0	0
162042	1	1	0	0	1
162042	1	2	0	0	0
162042	1	3	0	0	0
162043	1	1	0	0	1
162043	1	2	0	0	0
162043	1	3	0	0	0
162043	3	2	0	0	0
162043	3	3	0	0	0
162043	6	2	0	0	0
162046	1	1	0	0	1
162046	1	2	0	0	0
162051	1	1	1	1	1
162051	1	2	0	0	0
162051	1	3	0	0	0
162053	1	1	0	0	0
162053	1	2	0	0	0
162054	1	1	0	0	0
162054	1	2	0	0	0
162060	1	1	0	0	1
162060	1	2	0	0	0
162060	1	3	0	0	0
162062	1	2	0	0	0
162064	1	1	0	0	1
162066	1	1	0	0	0
162066	1	2	0	0	0
162066	1	3	0	0	0
162072	1	1	0	0	0
162077	1	1	0	0	1
162077	1	2	0	0	0
162078	1	1	0	0	1
162078	1	2	0	0	0
162079	1	1	0	0	1
162079	1	2	NA	NA	1
162082	1	1	0	0	0
162082	1	2	0	0	0
162082	1	3	0	0	0
162085	1	1	0	0	0
162085	1	2	0	1	0
162088	1	1	0	0	0
162088	1	2	0	0	0
162090	1	1	0	0	1
162090	1	2	0	0	0
162090	1	3	0	0	0
162093	1	1	0	0	1
162093	1	2	0	1	0
162094	1	1	0	0	1
162094	1	2	0	0	0
162098	1	1	0	0	0
162098	1	2	0	0	0
162098	1	3	0	0	0
162100	1	1	0	0	0
162100	1	2	0	0	0
162100	1	3	0	0	0
162101	1	1	0	0	0
162101	1	2	0	1	0
162103	1	1	0	0	0
162103	1	2	0	1	0
162114	1	3	0	0	0
162119	1	1	0	0	0
162119	1	2	0	0	0
