ID	survey	user_reference	location	date	latitude	longitude	Habitattype	reliability	Versie	Criterium	Indicator	Beoordeling	Kwaliteitsniveau	Belang	BeoordelingID	Combinatie	VoorwaardeID	Voorwaarde	Referentiewaarde	Operator	EenheidRefwaarde	TypeRefwaarde	InvoertypeRevwaarde	Waarde	TypeWaarde	InvoertypeWaarde	EenheidWaarde	AfkomstWaarde	TheoretischMaximum	Status_voorwaarde	Verschilscore
IV2017103112000034	HT3260	SchNe_05_20170817	SchNe_05	2017-08-17	51.20376463	5.20201749	3260	matig	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	569	aantal sleutelsoorten laag-abundant	1	>=	NA	Geheel getal	NA	0	Geheel getal	NA	NA	berekend	3	0	-1
IV2017103112000034	HT3260	SchNe_05_20170817	SchNe_05	2017-08-17	51.20376463	5.20201749	3260	matig	Versie 3	Verstoring	eutrofiëring	<= 30 %	1	zb	1282	833	833	bedekking eutrofiëring	30	<=	%	Percentage	NA	3	Percentage	NA	%	observatie	100	1	0.9
IV2017103112000034	HT3260	SchNe_05_20170817	SchNe_05	2017-08-17	51.20376463	5.20201749	3260	matig	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	1	zb	1274	931	931	bedekking invasieve exoten	r	<=	NA	Categorie	TANSLEY (LEYSSEN)	2	Percentage	NA	%	observatie	100	0	-0.0195097548774387
IV2017103112000035	HT3260	Maas_18_20170821	Maas_18	2017-08-21	50.8929261	5.69073194	3260	laag	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	1	zb	1279	2332	2332	grootste vegetatievlek in m²	10	>	m²	Decimaal getal	NA	0.5	Decimaal getal	NA	m²	observatie	30	0	-0.95
IV2017103112000035	HT3260	Maas_18_20170821	Maas_18	2017-08-21	50.8929261	5.69073194	3260	laag	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	1	zb	1278	888	888	bedekking helofyten	30	<=	%	Percentage	NA	2	Percentage	NA	%	observatie	100	1	0.933333333333333
IV2017103112000035	HT3260	Maas_18_20170821	Maas_18	2017-08-21	50.8929261	5.69073194	3260	laag	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	465	aantal sleutelsoorten frequent	2	>=	NA	Geheel getal	NA	0	Geheel getal	NA	NA	berekend	6	0	-1
IV2017103112000035	HT3260	Maas_18_20170821	Maas_18	2017-08-21	50.8929261	5.69073194	3260	laag	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	569	aantal sleutelsoorten laag-abundant	1	>=	NA	Geheel getal	NA	0	Geheel getal	NA	NA	berekend	3	0	-1
IV2017103112000035	HT3260	Maas_18_20170821	Maas_18	2017-08-21	50.8929261	5.69073194	3260	laag	Versie 3	Verstoring	eutrofiëring	<= 30 %	1	zb	1282	833	833	bedekking eutrofiëring	30	<=	%	Percentage	NA	6	Percentage	NA	%	observatie	100	1	0.8
IV2017103112000035	HT3260	Maas_18_20170821	Maas_18	2017-08-21	50.8929261	5.69073194	3260	laag	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	1	zb	1274	931	931	bedekking invasieve exoten	r	<=	NA	Categorie	TANSLEY (LEYSSEN)	6	Percentage	NA	%	observatie	100	0	-0.0595297648824412
IV2017103112000036	HT3260	Maas_19_20170821	Maas_19	2017-08-21	50.90356107	5.69666962	3260	matig	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	1	zb	1279	2332	2332	grootste vegetatievlek in m²	10	>	m²	Decimaal getal	NA	25	Decimaal getal	NA	m²	observatie	30	1	0.75
IV2017103112000036	HT3260	Maas_19_20170821	Maas_19	2017-08-21	50.90356107	5.69666962	3260	matig	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	1	zb	1278	888	888	bedekking helofyten	30	<=	%	Percentage	NA	1	Percentage	NA	%	observatie	100	1	0.966666666666667
IV2017103112000036	HT3260	Maas_19_20170821	Maas_19	2017-08-21	50.90356107	5.69666962	3260	matig	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	465	aantal sleutelsoorten frequent	2	>=	NA	Geheel getal	NA	0	Geheel getal	NA	NA	berekend	6	0	-1
IV2017103112000036	HT3260	Maas_19_20170821	Maas_19	2017-08-21	50.90356107	5.69666962	3260	matig	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	569	aantal sleutelsoorten laag-abundant	1	>=	NA	Geheel getal	NA	0	Geheel getal	NA	NA	berekend	3	0	-1
IV2017103112000036	HT3260	Maas_19_20170821	Maas_19	2017-08-21	50.90356107	5.69666962	3260	matig	Versie 3	Verstoring	eutrofiëring	<= 30 %	1	zb	1282	833	833	bedekking eutrofiëring	30	<=	%	Percentage	NA	20	Percentage	NA	%	observatie	100	1	0.333333333333333
IV2017103112000036	HT3260	Maas_19_20170821	Maas_19	2017-08-21	50.90356107	5.69666962	3260	matig	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	1	zb	1274	931	931	bedekking invasieve exoten	r	<=	NA	Categorie	TANSLEY (LEYSSEN)	10	Percentage	NA	%	observatie	100	0	-0.0995497748874437
IV2017103112000037	HT3260	Maas_08_20170905	Maas_08	2017-09-05	51.0013	5.76726749	3260	hoog	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	1	zb	1279	2332	2332	grootste vegetatievlek in m²	10	>	m²	Decimaal getal	NA	0.5	Decimaal getal	NA	m²	observatie	30	0	-0.95
IV2017103112000037	HT3260	Maas_08_20170905	Maas_08	2017-09-05	51.0013	5.76726749	3260	hoog	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	1	zb	1278	888	888	bedekking helofyten	30	<=	%	Percentage	NA	3	Percentage	NA	%	observatie	100	1	0.9
IV2017103112000037	HT3260	Maas_08_20170905	Maas_08	2017-09-05	51.0013	5.76726749	3260	hoog	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	465	aantal sleutelsoorten frequent	2	>=	NA	Geheel getal	NA	0	Geheel getal	NA	NA	berekend	6	0	-1
IV2017103112000037	HT3260	Maas_08_20170905	Maas_08	2017-09-05	51.0013	5.76726749	3260	hoog	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	569	aantal sleutelsoorten laag-abundant	1	>=	NA	Geheel getal	NA	0	Geheel getal	NA	NA	berekend	3	0	-1
IV2017103112000037	HT3260	Maas_08_20170905	Maas_08	2017-09-05	51.0013	5.76726749	3260	hoog	Versie 3	Verstoring	eutrofiëring	<= 30 %	1	zb	1282	833	833	bedekking eutrofiëring	30	<=	%	Percentage	NA	5	Percentage	NA	%	observatie	100	1	0.833333333333333
IV2017103112000037	HT3260	Maas_08_20170905	Maas_08	2017-09-05	51.0013	5.76726749	3260	hoog	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	1	zb	1274	931	931	bedekking invasieve exoten	r	<=	NA	Categorie	TANSLEY (LEYSSEN)	5	Percentage	NA	%	observatie	100	0	-0.0495247623811906
IV2017103112000038	HT3260	Maas_09_20170905	Maas_09	2017-09-05	50.98647299	5.75272608	3260	matig	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	1	zb	1279	2332	2332	grootste vegetatievlek in m²	10	>	m²	Decimaal getal	NA	10	Decimaal getal	NA	m²	observatie	30	0	0
IV2017103112000038	HT3260	Maas_09_20170905	Maas_09	2017-09-05	50.98647299	5.75272608	3260	matig	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	1	zb	1278	888	888	bedekking helofyten	30	<=	%	Percentage	NA	3	Percentage	NA	%	observatie	100	1	0.9
IV2017103112000038	HT3260	Maas_09_20170905	Maas_09	2017-09-05	50.98647299	5.75272608	3260	matig	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	465	aantal sleutelsoorten frequent	2	>=	NA	Geheel getal	NA	1	Geheel getal	NA	NA	berekend	6	0	-0.5
IV2017103112000038	HT3260	Maas_09_20170905	Maas_09	2017-09-05	50.98647299	5.75272608	3260	matig	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	569	aantal sleutelsoorten laag-abundant	1	>=	NA	Geheel getal	NA	0	Geheel getal	NA	NA	berekend	3	0	-1
IV2017103112000038	HT3260	Maas_09_20170905	Maas_09	2017-09-05	50.98647299	5.75272608	3260	matig	Versie 3	Verstoring	eutrofiëring	<= 30 %	1	zb	1282	833	833	bedekking eutrofiëring	30	<=	%	Percentage	NA	30	Percentage	NA	%	observatie	100	1	0
IV2017103112000038	HT3260	Maas_09_20170905	Maas_09	2017-09-05	50.98647299	5.75272608	3260	matig	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	1	zb	1274	931	931	bedekking invasieve exoten	r	<=	NA	Categorie	TANSLEY (LEYSSEN)	30	Percentage	NA	%	observatie	100	0	-0.299649824912456
IV2017103112000039	HT3260	Maas_10_20170905	Maas_10	2017-09-05	50.99863122	5.76679447	3260	matig	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	1	zb	1279	2332	2332	grootste vegetatievlek in m²	10	>	m²	Decimaal getal	NA	0.5	Decimaal getal	NA	m²	observatie	30	0	-0.95
IV2017103112000039	HT3260	Maas_10_20170905	Maas_10	2017-09-05	50.99863122	5.76679447	3260	matig	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	1	zb	1278	888	888	bedekking helofyten	30	<=	%	Percentage	NA	30	Percentage	NA	%	observatie	100	1	0
IV2017103112000039	HT3260	Maas_10_20170905	Maas_10	2017-09-05	50.99863122	5.76679447	3260	matig	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	465	aantal sleutelsoorten frequent	2	>=	NA	Geheel getal	NA	0	Geheel getal	NA	NA	berekend	6	0	-1
IV2017103112000039	HT3260	Maas_10_20170905	Maas_10	2017-09-05	50.99863122	5.76679447	3260	matig	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	569	aantal sleutelsoorten laag-abundant	1	>=	NA	Geheel getal	NA	0	Geheel getal	NA	NA	berekend	3	0	-1
IV2017103112000039	HT3260	Maas_10_20170905	Maas_10	2017-09-05	50.99863122	5.76679447	3260	matig	Versie 3	Verstoring	eutrofiëring	<= 30 %	1	zb	1282	833	833	bedekking eutrofiëring	30	<=	%	Percentage	NA	1	Percentage	NA	%	observatie	100	1	0.966666666666667
IV2017103112000039	HT3260	Maas_10_20170905	Maas_10	2017-09-05	50.99863122	5.76679447	3260	matig	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	1	zb	1274	931	931	bedekking invasieve exoten	r	<=	NA	Categorie	TANSLEY (LEYSSEN)	1	Percentage	NA	%	observatie	100	0	-0.00950475237618809
IV2017103112000040	HT3260	Maas_11_20170905	Maas_11	2017-09-05	50.98728129	5.75334724	3260	matig	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	1	zb	1279	2332	2332	grootste vegetatievlek in m²	10	>	m²	Decimaal getal	NA	15	Decimaal getal	NA	m²	observatie	30	1	0.25
IV2017103112000040	HT3260	Maas_11_20170905	Maas_11	2017-09-05	50.98728129	5.75334724	3260	matig	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	1	zb	1278	888	888	bedekking helofyten	30	<=	%	Percentage	NA	2	Percentage	NA	%	observatie	100	1	0.933333333333333
IV2017103112000040	HT3260	Maas_11_20170905	Maas_11	2017-09-05	50.98728129	5.75334724	3260	matig	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	465	aantal sleutelsoorten frequent	2	>=	NA	Geheel getal	NA	1	Geheel getal	NA	NA	berekend	6	0	-0.5
IV2017103112000040	HT3260	Maas_11_20170905	Maas_11	2017-09-05	50.98728129	5.75334724	3260	matig	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	569	aantal sleutelsoorten laag-abundant	1	>=	NA	Geheel getal	NA	0	Geheel getal	NA	NA	berekend	3	0	-1
IV2017103112000040	HT3260	Maas_11_20170905	Maas_11	2017-09-05	50.98728129	5.75334724	3260	matig	Versie 3	Verstoring	eutrofiëring	<= 30 %	1	zb	1282	833	833	bedekking eutrofiëring	30	<=	%	Percentage	NA	5	Percentage	NA	%	observatie	100	1	0.833333333333333
IV2017103112000040	HT3260	Maas_11_20170905	Maas_11	2017-09-05	50.98728129	5.75334724	3260	matig	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	1	zb	1274	931	931	bedekking invasieve exoten	r	<=	NA	Categorie	TANSLEY (LEYSSEN)	5	Percentage	NA	%	observatie	100	0	-0.0495247623811906
IV2018120312000001	HT3260	LoeNe_02_20180524	LoeNe_02	2018-05-24	51.27103476	5.04249155	3260	hoog	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	1	zb	1279	2332	2332	grootste vegetatievlek in m²	10	>	m²	Decimaal getal	NA	0.5	Decimaal getal	NA	m²	observatie	30	0	-0.95
IV2018120312000001	HT3260	LoeNe_02_20180524	LoeNe_02	2018-05-24	51.27103476	5.04249155	3260	hoog	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	1	zb	1278	888	888	bedekking helofyten	30	<=	%	Percentage	NA	20	Percentage	NA	%	observatie	100	1	0.333333333333333
IV2018120312000001	HT3260	LoeNe_02_20180524	LoeNe_02	2018-05-24	51.27103476	5.04249155	3260	hoog	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	465	aantal sleutelsoorten frequent	2	>=	NA	Geheel getal	NA	0	Geheel getal	NA	NA	berekend	6	0	-1
IV2018120312000001	HT3260	LoeNe_02_20180524	LoeNe_02	2018-05-24	51.27103476	5.04249155	3260	hoog	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	569	aantal sleutelsoorten laag-abundant	1	>=	NA	Geheel getal	NA	0	Geheel getal	NA	NA	berekend	3	0	-1
IV2018120312000001	HT3260	LoeNe_02_20180524	LoeNe_02	2018-05-24	51.27103476	5.04249155	3260	hoog	Versie 3	Verstoring	eutrofiëring	<= 30 %	1	zb	1282	833	833	bedekking eutrofiëring	30	<=	%	Percentage	NA	25	Percentage	NA	%	observatie	100	1	0.166666666666667
IV2018120312000001	HT3260	LoeNe_02_20180524	LoeNe_02	2018-05-24	51.27103476	5.04249155	3260	hoog	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	1	zb	1274	931	931	bedekking invasieve exoten	r	<=	NA	Categorie	TANSLEY (LEYSSEN)	1	Percentage	NA	%	observatie	100	0	-0.00950475237618809
IV2018120312000007	HT3260	DesNe_03_20180717	DesNe_03	2018-07-17	51.26136038	5.11978333	3260	hoog	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	1	zb	1279	2332	2332	grootste vegetatievlek in m²	10	>	m²	Decimaal getal	NA	0.3	Decimaal getal	NA	m²	observatie	30	0	-0.97
IV2018120312000007	HT3260	DesNe_03_20180717	DesNe_03	2018-07-17	51.26136038	5.11978333	3260	hoog	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	1	zb	1278	888	888	bedekking helofyten	30	<=	%	Percentage	NA	10	Percentage	NA	%	observatie	100	1	0.666666666666667
IV2018120312000007	HT3260	DesNe_03_20180717	DesNe_03	2018-07-17	51.26136038	5.11978333	3260	hoog	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	465	aantal sleutelsoorten frequent	2	>=	NA	Geheel getal	NA	0	Geheel getal	NA	NA	berekend	6	0	-1
IV2018120312000007	HT3260	DesNe_03_20180717	DesNe_03	2018-07-17	51.26136038	5.11978333	3260	hoog	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	569	aantal sleutelsoorten laag-abundant	1	>=	NA	Geheel getal	NA	0	Geheel getal	NA	NA	berekend	3	0	-1
IV2018120312000007	HT3260	DesNe_03_20180717	DesNe_03	2018-07-17	51.26136038	5.11978333	3260	hoog	Versie 3	Verstoring	eutrofiëring	<= 30 %	1	zb	1282	833	833	bedekking eutrofiëring	30	<=	%	Percentage	NA	15	Percentage	NA	%	observatie	100	1	0.5
IV2018120312000007	HT3260	DesNe_03_20180717	DesNe_03	2018-07-17	51.26136038	5.11978333	3260	hoog	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	1	zb	1274	931	931	bedekking invasieve exoten	r	<=	NA	Categorie	TANSLEY (LEYSSEN)	1	Percentage	NA	%	observatie	100	0	-0.00950475237618809
IV2018120312000008	HT3260	LoeNe_02_20180717	LoeNe_02	2018-07-17	51.27103476	5.04249155	3260	hoog	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	1	zb	1279	2332	2332	grootste vegetatievlek in m²	10	>	m²	Decimaal getal	NA	0.25	Decimaal getal	NA	m²	observatie	30	0	-0.975
IV2018120312000008	HT3260	LoeNe_02_20180717	LoeNe_02	2018-07-17	51.27103476	5.04249155	3260	hoog	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	1	zb	1278	888	888	bedekking helofyten	30	<=	%	Percentage	NA	10	Percentage	NA	%	observatie	100	1	0.666666666666667
IV2018120312000008	HT3260	LoeNe_02_20180717	LoeNe_02	2018-07-17	51.27103476	5.04249155	3260	hoog	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	465	aantal sleutelsoorten frequent	2	>=	NA	Geheel getal	NA	0	Geheel getal	NA	NA	berekend	6	0	-1
IV2018120312000008	HT3260	LoeNe_02_20180717	LoeNe_02	2018-07-17	51.27103476	5.04249155	3260	hoog	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	569	aantal sleutelsoorten laag-abundant	1	>=	NA	Geheel getal	NA	0	Geheel getal	NA	NA	berekend	3	0	-1
IV2018120312000008	HT3260	LoeNe_02_20180717	LoeNe_02	2018-07-17	51.27103476	5.04249155	3260	hoog	Versie 3	Verstoring	eutrofiëring	<= 30 %	1	zb	1282	833	833	bedekking eutrofiëring	30	<=	%	Percentage	NA	10	Percentage	NA	%	observatie	100	1	0.666666666666667
IV2018120312000008	HT3260	LoeNe_02_20180717	LoeNe_02	2018-07-17	51.27103476	5.04249155	3260	hoog	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	1	zb	1274	931	931	bedekking invasieve exoten	r	<=	NA	Categorie	TANSLEY (LEYSSEN)	0	Percentage	NA	%	observatie	100	1	1
IV2018120312000011	HT3260	BriLo_06_20180718	BriLo_06	2018-07-18	51.15131816	5.24366109	3260	hoog	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	1	zb	1279	2332	2332	grootste vegetatievlek in m²	10	>	m²	Decimaal getal	NA	0.05	Decimaal getal	NA	m²	observatie	30	0	-0.995
IV2018120312000011	HT3260	BriLo_06_20180718	BriLo_06	2018-07-18	51.15131816	5.24366109	3260	hoog	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	1	zb	1278	888	888	bedekking helofyten	30	<=	%	Percentage	NA	95	Percentage	NA	%	observatie	100	0	-0.928571428571428
IV2018120312000011	HT3260	BriLo_06_20180718	BriLo_06	2018-07-18	51.15131816	5.24366109	3260	hoog	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	465	aantal sleutelsoorten frequent	2	>=	NA	Geheel getal	NA	0	Geheel getal	NA	NA	berekend	6	0	-1
IV2018120312000011	HT3260	BriLo_06_20180718	BriLo_06	2018-07-18	51.15131816	5.24366109	3260	hoog	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	569	aantal sleutelsoorten laag-abundant	1	>=	NA	Geheel getal	NA	0	Geheel getal	NA	NA	berekend	3	0	-1
IV2018120312000011	HT3260	BriLo_06_20180718	BriLo_06	2018-07-18	51.15131816	5.24366109	3260	hoog	Versie 3	Verstoring	eutrofiëring	<= 30 %	1	zb	1282	833	833	bedekking eutrofiëring	30	<=	%	Percentage	NA	4	Percentage	NA	%	observatie	100	1	0.866666666666667
IV2018120312000011	HT3260	BriLo_06_20180718	BriLo_06	2018-07-18	51.15131816	5.24366109	3260	hoog	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	1	zb	1274	931	931	bedekking invasieve exoten	r	<=	NA	Categorie	TANSLEY (LEYSSEN)	0	Percentage	NA	%	observatie	100	1	1
IV2018120312000019	HT3260	Berwijn_04_20180806	Berwijn_04	2018-08-06	50.75201875	5.72328435	3260	hoog	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	1	zb	1279	2332	2332	grootste vegetatievlek in m²	10	>	m²	Decimaal getal	NA	12	Decimaal getal	NA	m²	observatie	30	1	0.1
IV2018120312000019	HT3260	Berwijn_04_20180806	Berwijn_04	2018-08-06	50.75201875	5.72328435	3260	hoog	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	1	zb	1278	888	888	bedekking helofyten	30	<=	%	Percentage	NA	1	Percentage	NA	%	observatie	100	1	0.966666666666667
IV2018120312000019	HT3260	Berwijn_04_20180806	Berwijn_04	2018-08-06	50.75201875	5.72328435	3260	hoog	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	465	aantal sleutelsoorten frequent	2	>=	NA	Geheel getal	NA	1	Geheel getal	NA	NA	berekend	6	0	-0.5
IV2018120312000019	HT3260	Berwijn_04_20180806	Berwijn_04	2018-08-06	50.75201875	5.72328435	3260	hoog	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	569	aantal sleutelsoorten laag-abundant	1	>=	NA	Geheel getal	NA	1	Geheel getal	NA	NA	berekend	3	1	0
IV2018120312000019	HT3260	Berwijn_04_20180806	Berwijn_04	2018-08-06	50.75201875	5.72328435	3260	hoog	Versie 3	Verstoring	eutrofiëring	<= 30 %	1	zb	1282	833	833	bedekking eutrofiëring	30	<=	%	Percentage	NA	30	Percentage	NA	%	observatie	100	1	0
IV2018120312000019	HT3260	Berwijn_04_20180806	Berwijn_04	2018-08-06	50.75201875	5.72328435	3260	hoog	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	1	zb	1274	931	931	bedekking invasieve exoten	r	<=	NA	Categorie	TANSLEY (LEYSSEN)	0	Percentage	NA	%	observatie	100	1	1
IV2018120312000021	HT3260	Maas_03_20180808	Maas_03	2018-08-08	51.05758692	5.77225023	3260	hoog	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	1	zb	1279	2332	2332	grootste vegetatievlek in m²	10	>	m²	Decimaal getal	NA	50	Decimaal getal	NA	m²	observatie	30	1	2
IV2018120312000021	HT3260	Maas_03_20180808	Maas_03	2018-08-08	51.05758692	5.77225023	3260	hoog	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	1	zb	1278	888	888	bedekking helofyten	30	<=	%	Percentage	NA	1	Percentage	NA	%	observatie	100	1	0.966666666666667
IV2018120312000021	HT3260	Maas_03_20180808	Maas_03	2018-08-08	51.05758692	5.77225023	3260	hoog	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	465	aantal sleutelsoorten frequent	2	>=	NA	Geheel getal	NA	1	Geheel getal	NA	NA	berekend	6	0	-0.5
IV2018120312000021	HT3260	Maas_03_20180808	Maas_03	2018-08-08	51.05758692	5.77225023	3260	hoog	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	1	b	1275	569 OR 465	569	aantal sleutelsoorten laag-abundant	1	>=	NA	Geheel getal	NA	0	Geheel getal	NA	NA	berekend	3	0	-1
IV2018120312000021	HT3260	Maas_03_20180808	Maas_03	2018-08-08	51.05758692	5.77225023	3260	hoog	Versie 3	Verstoring	eutrofiëring	<= 30 %	1	zb	1282	833	833	bedekking eutrofiëring	30	<=	%	Percentage	NA	30	Percentage	NA	%	observatie	100	1	0
IV2018120312000021	HT3260	Maas_03_20180808	Maas_03	2018-08-08	51.05758692	5.77225023	3260	hoog	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	1	zb	1274	931	931	bedekking invasieve exoten	r	<=	NA	Categorie	TANSLEY (LEYSSEN)	1	Percentage	NA	%	observatie	100	0	-0.00950475237618809
IV2018120312000023	HT3260	Maas_05_20180808	Maas_05	2018-08-08	51.05401277	5.77214809	3260	hoog	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	1	zb	1279	2332	2332	grootste vegetatievlek in m²	10	>	m²	Decimaal getal	NA	18	Decimaal getal	NA	m²	observatie	30	1	0.4
IV2018120312000023	HT3260	Maas_05_20180808	Maas_05	2018-08-08	51.05401277	5.77214809	3260	hoog	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	1	zb	1278	888	888	bedekking helofyten	30	<=	%	Percentage	NA	1	Percentage	NA	%	observatie	100	1	0.966666666666667
