ID	Habitattype	Versie	Criterium	Indicator	Beoordeling	Belang	Kwaliteitsniveau	BeoordelingID	Status_indicator	Verschilscore
IV2017103112000037	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2017103112000037	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.833333333333333
IV2017103112000037	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.0495247623811906
IV2017103112000038	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	0
IV2017103112000038	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.9
IV2017103112000038	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2017103112000038	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0
IV2017103112000038	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.299649824912456
IV2017103112000039	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.95
IV2017103112000039	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0
IV2017103112000039	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2017103112000039	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2017103112000039	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2017103112000040	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	1	0.25
IV2017103112000040	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.933333333333333
IV2017103112000040	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2017103112000040	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.833333333333333
IV2017103112000040	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.0495247623811906
IV2018120312000001	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.95
IV2018120312000001	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.333333333333333
IV2018120312000001	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2018120312000001	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.166666666666667
IV2018120312000001	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2018120312000007	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.97
IV2018120312000007	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.666666666666667
IV2018120312000007	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2018120312000007	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.5
IV2018120312000007	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2018120312000008	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.975
IV2018120312000008	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.666666666666667
IV2018120312000008	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2018120312000008	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.666666666666667
IV2018120312000008	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2018120312000011	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.995
IV2018120312000011	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	0	-0.928571428571428
IV2018120312000011	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2018120312000011	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.866666666666667
IV2018120312000011	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2018120312000019	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	1	0.1
IV2018120312000019	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2018120312000019	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	1	0
IV2018120312000019	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0
IV2018120312000019	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2018120312000021	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	1	2
IV2018120312000021	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2018120312000021	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2018120312000021	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0
IV2018120312000021	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2018120312000023	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	1	0.4
IV2018120312000023	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2018120312000023	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2018120312000023	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	0	-0.5
IV2018120312000023	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2018120312000024	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.999
IV2018120312000024	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2018120312000024	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2018120312000024	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.666666666666667
IV2018120312000024	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2018120312000029	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	1	0.5
IV2018120312000029	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2018120312000029	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2018120312000029	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0
IV2018120312000029	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.249624812406203
IV2018120312000030	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.95
IV2018120312000030	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2018120312000030	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2018120312000030	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	0	-0.571428571428571
IV2018120312000030	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2018120312000031	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	0
IV2018120312000031	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2018120312000031	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2018120312000031	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.833333333333333
IV2018120312000031	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.0195097548774387
IV2018120312000032	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	1	1.75
IV2018120312000032	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.6
IV2018120312000032	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	1	0
IV2018120312000032	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	0	-0.285714285714286
IV2018120312000032	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.349674837418709
IV2019091112000002	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.6
IV2019091112000002	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.333333333333333
IV2019091112000002	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2019091112000002	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2019091112000002	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2019091112000009	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	1	1.5
IV2019091112000009	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.333333333333333
IV2019091112000009	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	1	0
IV2019091112000009	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2019091112000009	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2019091112000011	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.975
IV2019091112000011	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	0	-0.714285714285714
IV2019091112000011	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2019091112000011	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2019091112000011	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2019091112000019	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.4
IV2019091112000019	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.833333333333333
IV2019091112000019	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	1	0
IV2019091112000019	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.333333333333333
IV2019091112000019	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2019091112000021	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.2
IV2019091112000021	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.5
IV2019091112000021	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	1	0
IV2019091112000021	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2019091112000021	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2019091112000023	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.4
IV2019091112000023	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.166666666666667
IV2019091112000023	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	1	0
IV2019091112000023	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2019091112000023	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2019091112000027	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	1	3.5
IV2019091112000027	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	0	-0.142857142857143
IV2019091112000027	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	1	0
IV2019091112000027	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.933333333333333
IV2019091112000027	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2019091112000039	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.9995
IV2019091112000039	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2019091112000039	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2019091112000039	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.5
IV2019091112000039	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2019091112000040	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.85
IV2019091112000040	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2019091112000040	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2019091112000040	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	0	-0.428571428571429
IV2019091112000040	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.0495247623811906
IV2019091112000041	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.975
IV2019091112000041	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.333333333333333
IV2019091112000041	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2019091112000041	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0
IV2019091112000041	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2019091112000042	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.5
IV2019091112000042	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2019091112000042	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2019091112000042	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.833333333333333
IV2019091112000042	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2019091112000043	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	1	2
IV2019091112000043	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2019091112000043	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2019091112000043	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.833333333333333
IV2019091112000043	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2019091112000044	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.85
IV2019091112000044	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2019091112000044	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2019091112000044	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	0	-0.714285714285714
IV2019091112000044	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2019091112000046	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.999
IV2019091112000046	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.966666666666667
IV2019091112000046	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2019091112000046	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.166666666666667
IV2019091112000046	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2020092312000000	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.95
IV2020092312000000	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.166666666666667
IV2020092312000000	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2020092312000000	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2020092312000000	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2020092312000002	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.8
IV2020092312000002	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0
IV2020092312000002	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2020092312000002	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2020092312000002	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	0	-0.00950475237618809
IV2020092312000003	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.2
IV2020092312000003	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.833333333333333
IV2020092312000003	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	1	0
IV2020092312000003	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2020092312000003	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2020092312000004	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.999
IV2020092312000004	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.333333333333333
IV2020092312000004	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2020092312000004	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2020092312000004	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2020092312000009	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	1	0.5
IV2020092312000009	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.166666666666667
IV2020092312000009	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	1	0
IV2020092312000009	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0
IV2020092312000009	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2020092312000013	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.975
IV2020092312000013	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.166666666666667
IV2020092312000013	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2020092312000013	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2020092312000013	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2020092312000014	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.85
IV2020092312000014	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	1	0.166666666666667
IV2020092312000014	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-0.5
IV2020092312000014	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	0.966666666666667
IV2020092312000014	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2020092312000015	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.95
IV2020092312000015	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	0	-0.0714285714285714
IV2020092312000015	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	0	-1
IV2020092312000015	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	1
IV2020092312000015	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2020092312000016	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	1	0.25
IV2020092312000016	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	0	-0.571428571428571
IV2020092312000016	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	1	0
IV2020092312000016	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	0	-0.428571428571429
IV2020092312000016	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
IV2020092312000017	3260	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1279	0	-0.6
IV2020092312000017	3260	Versie 3	Structuur	verticale structuur	<= 30 % helofyten (uitgezonderd sleutelsoorten)	zb	1	1278	0	-0.142857142857143
IV2020092312000017	3260	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig	b	1	1275	1	0
IV2020092312000017	3260	Versie 3	Verstoring	eutrofiëring	<= 30 %	zb	1	1282	1	1
IV2020092312000017	3260	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1274	1	1
