ID	Habitattype	Versie	Criterium	Indicator	Beoordeling	Belang	Kwaliteitsniveau	BeoordelingID	Status_indicator	Verschilscore
IV2018082414303701	3130_na	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1242	1	0.9
IV2018082414303701	3130_na	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1238	1	1
IV2018082414303701	3130_na	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1239	1	0.983333333333333
IV2018082708265940	3130_na	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1234	1	0.25025
IV2018082708265940	3130_na	Versie 3	Structuur	verticale structuur	< 30 % van de vegetatievlek  begroeid met opgaande vegetatie	zb	1	1235	1	0.983333333333333
IV2018082708265940	3130_na	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig	b	1	1231	0	-1
IV2018082708265940	3130_na	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1242	1	0.9
IV2018082708265940	3130_na	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1238	0	-0.01
IV2018082708265940	3130_na	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1239	1	0.983333333333333
IV2018082708404936	3110	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1211	0	-0.45
IV2018082708404936	3110	Versie 3	Structuur	verticale structuur	aandeel isoëtiden > aandeel overige groeivormen	zb	1	1214	1	1
IV2018082708404936	3110	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort is frequent aanwezig	b	1	1210	0	-1
IV2018082708404936	3110	Versie 3	Verstoring	eutrofiëring	<= 10%	zb	1	1218	1	0.9
IV2018082708404936	3110	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1207	0	-0.01
IV2018082708404936	3110	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1215	1	0.983333333333333
IV2018082708514386	3130_aom	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1222	0	-0.45
IV2018082708514386	3130_aom	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1230	1	0.966666666666667
IV2018082708514386	3130_aom	Versie 3	Vegetatie	sleutelsoorten	>= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig	b	1	1219	0	-0.666666666666667
IV2018082708514386	3130_aom	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1227	1	0.9
IV2018082708514386	3130_aom	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1223	0	-0.01
IV2018082708514386	3130_aom	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1226	1	0.983333333333333
IV2018082712222671	3130_aom	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1222	1	0.25025
IV2018082712222671	3130_aom	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1230	1	0.166666666666667
IV2018082712222671	3130_aom	Versie 3	Vegetatie	sleutelsoorten	>= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig	b	1	1219	0	-0.333333333333333
IV2018082712222671	3130_aom	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1227	1	0.6
IV2018082712222671	3130_aom	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1223	1	1
IV2018082712222671	3130_aom	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1226	1	0.833333333333333
IV2018082714371371	3150	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1258	1	0.25025
IV2018082714371371	3150	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1259	0	-0.785714285714286
IV2018082714371371	3150	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig	b	1	1254	1	0
IV2018082714371371	3150	Versie 3	Verstoring	eutrofiëring	<= 30%	zb	1	1262	1	0.833333333333333
IV2018082714371371	3150	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1255	0	-0.00450225112556278
IV2018082714551969	3140	Versie 3	Structuur	horizontale structuur	kranswiervelden > 10 m²	zb	1	1246	1	0.25025
IV2018082714551969	3140	Versie 3	Structuur	verticale structuur	< 30% helofyten	zb	1	1250	0	-0.785714285714286
IV2018082714551969	3140	Versie 3	Vegetatie	sleutelsoorten	kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)	b	1	1247	1	1
IV2018082714551969	3140	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1251	1	0.5
IV2018082714551969	3140	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1243	0	-0.00450225112556278
IV2018082808303101	3130_aom	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1222	0	-0.45
IV2018082808303101	3130_aom	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1230	1	0.9
IV2018082808303101	3130_aom	Versie 3	Vegetatie	sleutelsoorten	>= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig	b	1	1219	0	-0.333333333333333
IV2018082808303101	3130_aom	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1227	1	0.5
IV2018082808303101	3130_aom	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1223	1	1
IV2018082808303101	3130_aom	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1226	1	0.666666666666667
IV2018082808454134	3160	Versie 3	Structuur	horizontale structuur	rechtstreeks in contact met habitattype 7140_oli	zb	1	1267	0	-1
IV2018082808454134	3160	Versie 3	Vegetatie	sleutelsoorten	minstens 2 sleutelsoorten minstens frequent aanwezig	b	1	1263	1	0
IV2018082808454134	3160	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1271	1	0.3
IV2018082808454134	3160	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1266	1	1
IV2018082808454134	3160	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1270	1	0.833333333333333
IV2018082814440090	3150	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1258	0	-0.9505
IV2018082814440090	3150	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1259	1	0.333333333333333
IV2018082814440090	3150	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig	b	1	1254	0	-0.5
IV2018082814440090	3150	Versie 3	Verstoring	eutrofiëring	<= 30%	zb	1	1262	1	0.9
IV2018082814440090	3150	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1255	1	1
IV2018082908092463	3130_na	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1234	0	-0.45
IV2018082908092463	3130_na	Versie 3	Structuur	verticale structuur	< 30 % van de vegetatievlek  begroeid met opgaande vegetatie	zb	1	1235	1	1
IV2018082908092463	3130_na	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig	b	1	1231	0	-1
IV2018082908092463	3130_na	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1242	0	-0.133333333333333
IV2018082908092463	3130_na	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1238	1	1
IV2018082908092463	3130_na	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1239	1	0.933333333333333
IV2018082909343381	3160	Versie 3	Structuur	horizontale structuur	rechtstreeks in contact met habitattype 7140_oli	zb	1	1267	0	-1
IV2018082909343381	3160	Versie 3	Vegetatie	sleutelsoorten	minstens 2 sleutelsoorten minstens frequent aanwezig	b	1	1263	0	-0.5
IV2018082909343381	3160	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1271	0	0
IV2018082909343381	3160	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1266	1	1
IV2018082909343381	3160	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1270	1	1
IV2018082911514477	3130_na	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1234	0	-0.9505
IV2018082911514477	3130_na	Versie 3	Structuur	verticale structuur	< 30 % van de vegetatievlek  begroeid met opgaande vegetatie	zb	1	1235	1	1
IV2018082911514477	3130_na	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig	b	1	1231	0	-1
IV2018082911514477	3130_na	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1242	1	0.9
IV2018082911514477	3130_na	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1238	1	1
IV2018082911514477	3130_na	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1239	1	0.8
IV2018083008425607	3130_aom	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1222	1	0.25025
IV2018083008425607	3130_aom	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1230	1	0.5
IV2018083008425607	3130_aom	Versie 3	Vegetatie	sleutelsoorten	>= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig	b	1	1219	0	-1
IV2018083008425607	3130_aom	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1227	0	-0.277777777777778
IV2018083008425607	3130_aom	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1223	1	1
IV2018083008425607	3130_aom	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1226	1	0
IV2018083009021339	3160	Versie 3	Structuur	horizontale structuur	rechtstreeks in contact met habitattype 7140_oli	zb	1	1267	0	-1
IV2018083009021339	3160	Versie 3	Vegetatie	sleutelsoorten	minstens 2 sleutelsoorten minstens frequent aanwezig	b	1	1263	0	-0.5
IV2018083009021339	3160	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1271	0	-0.111111111111111
IV2018083009021339	3160	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1266	1	1
IV2018083009021339	3160	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1270	1	0.666666666666667
IV2018083009213994	3160	Versie 3	Structuur	horizontale structuur	rechtstreeks in contact met habitattype 7140_oli	zb	1	1267	0	-1
IV2018083009213994	3160	Versie 3	Vegetatie	sleutelsoorten	minstens 2 sleutelsoorten minstens frequent aanwezig	b	1	1263	0	-1
IV2018083009213994	3160	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1271	0	-0.111111111111111
IV2018083009213994	3160	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1266	1	1
IV2018083009213994	3160	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1270	1	1
IV2018083009353126	3130_aom	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1222	1	0.25025
IV2018083009353126	3130_aom	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1230	1	0.666666666666667
IV2018083009353126	3130_aom	Versie 3	Vegetatie	sleutelsoorten	>= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig	b	1	1219	1	0
IV2018083009353126	3130_aom	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1227	1	0.95
IV2018083009353126	3130_aom	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1223	1	1
IV2018083009353126	3130_aom	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1226	0	-0.0714285714285714
IV2018083010065136	3130_aom	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1222	1	0.25025
IV2018083010065136	3130_aom	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1230	0	-0.5
IV2018083010065136	3130_aom	Versie 3	Vegetatie	sleutelsoorten	>= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig	b	1	1219	0	-0.333333333333333
IV2018083010065136	3130_aom	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1227	1	0.5
IV2018083010065136	3130_aom	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1223	1	1
IV2018083010065136	3130_aom	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1226	1	0.333333333333333
IV2018090412381639	3130_na	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1234	1	0.25025
IV2018090412381639	3130_na	Versie 3	Structuur	verticale structuur	< 30 % van de vegetatievlek  begroeid met opgaande vegetatie	zb	1	1235	1	0.166666666666667
IV2018090412381639	3130_na	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig	b	1	1231	0	-1
IV2018090412381639	3130_na	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1242	0	-0.111111111111111
IV2018090412381639	3130_na	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1238	1	1
IV2018090412381639	3130_na	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1239	1	0.983333333333333
IV2018090412483372	3150	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1258	0	-0.9505
IV2018090412483372	3150	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1259	1	0.833333333333333
IV2018090412483372	3150	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig	b	1	1254	0	-0.5
IV2018090412483372	3150	Versie 3	Verstoring	eutrofiëring	<= 30%	zb	1	1262	1	0.933333333333333
IV2018090412483372	3150	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1255	1	1
IV2018090508595162	3130_aom	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1222	0	-0.9505
IV2018090508595162	3130_aom	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1230	0	-0.928571428571428
IV2018090508595162	3130_aom	Versie 3	Vegetatie	sleutelsoorten	>= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig	b	1	1219	0	-0.666666666666667
IV2018090508595162	3130_aom	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1227	0	-0.111111111111111
IV2018090508595162	3130_aom	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1223	1	1
IV2018090508595162	3130_aom	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1226	0	-0.714285714285714
IV2018090509082763	3160	Versie 3	Structuur	horizontale structuur	rechtstreeks in contact met habitattype 7140_oli	zb	1	1267	0	-1
IV2018090509082763	3160	Versie 3	Vegetatie	sleutelsoorten	minstens 2 sleutelsoorten minstens frequent aanwezig	b	1	1263	0	-0.5
IV2018090509082763	3160	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1271	0	-0.122222222222222
IV2018090509082763	3160	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1266	1	1
IV2018090509082763	3160	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1270	0	-0.642857142857143
IV2018090509480277	3130_na	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1234	0	-0.9505
IV2018090509480277	3130_na	Versie 3	Structuur	verticale structuur	< 30 % van de vegetatievlek  begroeid met opgaande vegetatie	zb	1	1235	1	1
IV2018090509480277	3130_na	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig	b	1	1231	0	-1
IV2018090509480277	3130_na	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1242	0	0
IV2018090509480277	3130_na	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1238	1	1
IV2018090509480277	3130_na	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1239	1	0.983333333333333
IV2018090510080311	3130_aom	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1222	1	0.25025
IV2018090510080311	3130_aom	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1230	1	0.5
IV2018090510080311	3130_aom	Versie 3	Vegetatie	sleutelsoorten	>= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig	b	1	1219	1	0
IV2018090510080311	3130_aom	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1227	0	-0.0555555555555555
IV2018090510080311	3130_aom	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1223	1	1
IV2018090510080311	3130_aom	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1226	1	0.666666666666667
IV2018090510164322	3130_na	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1234	0	-0.9505
IV2018090510164322	3130_na	Versie 3	Structuur	verticale structuur	< 30 % van de vegetatievlek  begroeid met opgaande vegetatie	zb	1	1235	1	0.833333333333333
IV2018090510164322	3130_na	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig	b	1	1231	0	-1
IV2018090510164322	3130_na	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1242	1	0.5
IV2018090510164322	3130_na	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1238	1	1
IV2018090510164322	3130_na	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1239	1	0.866666666666667
IV2018090510175155	3130_aom	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1222	0	-0.9505
IV2018090510175155	3130_aom	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1230	1	0.666666666666667
IV2018090510175155	3130_aom	Versie 3	Vegetatie	sleutelsoorten	>= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig	b	1	1219	0	-0.666666666666667
IV2018090510175155	3130_aom	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1227	1	0.5
IV2018090510175155	3130_aom	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1223	1	1
IV2018090510175155	3130_aom	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1226	1	0.866666666666667
IV2018090510275856	3130_aom	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1222	0	-0.9505
IV2018090510275856	3130_aom	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1230	1	0.166666666666667
IV2018090510275856	3130_aom	Versie 3	Vegetatie	sleutelsoorten	>= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig	b	1	1219	0	-1
IV2018090510275856	3130_aom	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1227	1	0.5
IV2018090510275856	3130_aom	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1223	1	1
IV2018090510275856	3130_aom	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1226	1	0.983333333333333
IV2018090514203660	3130_aom	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1222	0	-0.45
IV2018090514203660	3130_aom	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1230	0	-0.857142857142857
IV2018090514203660	3130_aom	Versie 3	Vegetatie	sleutelsoorten	>= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig	b	1	1219	0	-1
IV2018090514203660	3130_aom	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1227	0	0
IV2018090514203660	3130_aom	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1223	0	-0.01
IV2018090514203660	3130_aom	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1226	1	0.333333333333333
IV2018090514382356	3150	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1258	0	-0.9505
IV2018090514382356	3150	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1259	1	0.833333333333333
IV2018090514382356	3150	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig	b	1	1254	0	-0.5
IV2018090514382356	3150	Versie 3	Verstoring	eutrofiëring	<= 30%	zb	1	1262	0	-0.428571428571429
IV2018090514382356	3150	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1255	0	-0.00450225112556278
IV2018090608472872	3130_aom	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1222	1	0.25025
IV2018090608472872	3130_aom	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1230	1	0.766666666666667
IV2018090608472872	3130_aom	Versie 3	Vegetatie	sleutelsoorten	>= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig	b	1	1219	0	-0.666666666666667
IV2018090608472872	3130_aom	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1227	1	0.7
IV2018090608472872	3130_aom	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1223	1	1
IV2018090608472872	3130_aom	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1226	1	0.966666666666667
IV2018090609025511	3130_na	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1234	0	-0.9505
IV2018090609025511	3130_na	Versie 3	Structuur	verticale structuur	< 30 % van de vegetatievlek  begroeid met opgaande vegetatie	zb	1	1235	1	0.833333333333333
IV2018090609025511	3130_na	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig	b	1	1231	0	-1
IV2018090609025511	3130_na	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1242	1	0.95
IV2018090609025511	3130_na	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1238	1	1
IV2018090609025511	3130_na	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1239	1	0.983333333333333
IV2018090609212270	3150	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1258	0	-0.45
IV2018090609212270	3150	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1259	1	0.833333333333333
IV2018090609212270	3150	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Puntkroos) minstens abundant aanwezig of minstens 2 sleutelsoorten (uitgezonderd Puntkroos) frequent aanwezig	b	1	1254	0	-0.5
IV2018090609212270	3150	Versie 3	Verstoring	eutrofiëring	<= 30%	zb	1	1262	1	0.983333333333333
IV2018090609212270	3150	Versie 3	Verstoring	invasieve exoten	hoogstens zeldzaam	zb	1	1255	1	1
IV2018090613583635	3130_na	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1234	0	-0.45
IV2018090613583635	3130_na	Versie 3	Structuur	verticale structuur	< 30 % van de vegetatievlek  begroeid met opgaande vegetatie	zb	1	1235	0	0
IV2018090613583635	3130_na	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig	b	1	1231	0	-1
IV2018090613583635	3130_na	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1242	0	-0.444444444444444
IV2018090613583635	3130_na	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1238	1	1
IV2018090613583635	3130_na	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1239	1	1
IV2018091011515161	3130_na	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1234	1	0.25025
IV2018091011515161	3130_na	Versie 3	Structuur	verticale structuur	< 30 % van de vegetatievlek  begroeid met opgaande vegetatie	zb	1	1235	1	0.666666666666667
IV2018091011515161	3130_na	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig	b	1	1231	0	-1
IV2018091011515161	3130_na	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1242	1	0.9
IV2018091011515161	3130_na	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1238	0	-0.005
IV2018091011515161	3130_na	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1239	1	1
IV2018091014594933	3130_aom	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1222	0	-0.45
IV2018091014594933	3130_aom	Versie 3	Structuur	verticale structuur	< 30% helofyten (uitgezonderd sleutelsoorten)	zb	1	1230	0	-0.142857142857143
IV2018091014594933	3130_aom	Versie 3	Vegetatie	sleutelsoorten	>= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig	b	1	1219	0	-1
IV2018091014594933	3130_aom	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1227	0	-0.222222222222222
IV2018091014594933	3130_aom	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1223	1	1
IV2018091014594933	3130_aom	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1226	0	-0.285714285714286
IV2018091015012343	3160	Versie 3	Structuur	horizontale structuur	rechtstreeks in contact met habitattype 7140_oli	zb	1	1267	0	-1
IV2018091015012343	3160	Versie 3	Vegetatie	sleutelsoorten	minstens 2 sleutelsoorten minstens frequent aanwezig	b	1	1263	0	-1
IV2018091015012343	3160	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1271	0	-0.244444444444444
IV2018091015012343	3160	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1266	1	1
IV2018091015012343	3160	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1270	1	0.983333333333333
IV2018091107504655	3160	Versie 3	Structuur	horizontale structuur	rechtstreeks in contact met habitattype 7140_oli	zb	1	1267	0	-1
IV2018091107504655	3160	Versie 3	Vegetatie	sleutelsoorten	minstens 2 sleutelsoorten minstens frequent aanwezig	b	1	1263	0	-1
IV2018091107504655	3160	Versie 3	Verstoring	eutrofiëring	< 10%	zb	1	1271	0	-0.5
IV2018091107504655	3160	Versie 3	Verstoring	invasieve exoten	afwezig	zb	1	1266	1	1
IV2018091107504655	3160	Versie 3	Verstoring	verzuring	<= 30%	zb	1	1270	1	0.9
IV2018091108383153	3130_na	Versie 3	Structuur	horizontale structuur	grootste vegetatievlek > 10 m²	zb	1	1234	0	-0.9505
IV2018091108383153	3130_na	Versie 3	Structuur	verticale structuur	< 30 % van de vegetatievlek  begroeid met opgaande vegetatie	zb	1	1235	1	0.933333333333333
IV2018091108383153	3130_na	Versie 3	Vegetatie	sleutelsoorten	minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig	b	1	1231	0	-1
