ID	Habitattype	Versie	Criterium	Kwaliteitsniveau	Status_criterium	Aggregatiemethode	Index_min_criterium	Index_harm_criterium
IV2018022808000208	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.5	0.79547359597653
IV2018022808192220	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2018022808192220	3160	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2018022808192220	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.277777777777778	0.258064516129032
IV2018022808283147	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2018022808283147	3160	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2018022808283147	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.222222222222222	0.302673796791444
IV2018022808380131	3150	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.905029464163355
IV2018022808380131	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018022808380131	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.285714285714286	-0.168234064785789
IV2018022808440555	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.290455762345579
IV2018022808440555	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018022808440555	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.555555555555556	-0.201070592171295
IV2018022808530677	3150	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.309178743961353
IV2018022808530677	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018022808530677	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.00450225112556278	0.114829502734738
IV2018022808561819	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.905669366364936
IV2018022808561819	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018022808561819	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.142857142857143	0.100719424460432
IV2018022809110643	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2018022809110643	3160	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2018022809110643	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.0666666666666667	0.442374854481956
IV2018022809172113	3140	Versie 3	Structuur	1	0	RapportageHR	-0.214285714285714	-0.0350132439875805
IV2018022809172113	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2018022809172113	3140	Versie 3	Verstoring	1	0	RapportageHR	-0.111111111111111	-0.0608223703616306
IV2018022809230402	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.9068673565381
IV2018022809230402	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018022809230402	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.255555555555556	0.0501321597664732
IV2018022811012850	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2018022811012850	3160	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2018022811012850	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.0888888888888889	0.324955116696589
IV2018022811445956	3160	Versie 3	Structuur	1	1	RapportageHR	1	1
IV2018022811445956	3160	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018022811445956	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.111111111111111	0.408978786383818
IV2018030107523816	3150	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.403666345057451
IV2018030107523816	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018030107523816	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.571428571428571	-0.294117647058823
IV2018030108093775	3150	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.908892212124698
IV2018030108093775	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018030108093775	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.857142857142857	-0.733333333333334
IV2018030108203323	3150	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.290455762345579
IV2018030108203323	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018030108203323	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.742857142857143	-0.591710485617074
IV2018030109245054	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2018030109245054	3160	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018030109245054	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.833333333333333	-0.57819225251076
IV2018030109342549	3130_aom	Versie 3	Structuur	1	0	RapportageHR	0	0.111209865570492
IV2018030109342549	3130_aom	Versie 3	Vegetatie	1	1	RapportageHR	0.166666666666667	0.166666666666667
IV2018030109342549	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.005	0.335930007571297
IV2018030109571495	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.164963503649635
IV2018030109571495	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018030109571495	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.428571428571429	0.0569948186528497
IV2018030110052976	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.214285714285714	-0.0350132439875805
IV2018030110052976	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.333333333333333	-0.333333333333333
IV2018030110052976	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.8	0.862068965517241
IV2018030110125920	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.153846153846154
IV2018030110125920	3130_aom	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018030110125920	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	0	0.365079365079365
IV2018030110195394	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.904162633107454
IV2018030110195394	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018030110195394	3130_na	Versie 3	Verstoring	1	0	RapportageHR	0	0.365079365079365
IV2018030110233140	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.143624161073826
IV2018030110233140	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.333333333333333	-0.333333333333333
IV2018030110233140	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.7	0.878863565407431
IV2018030111095449	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.153846153846154
IV2018030111095449	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018030111095449	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.03	0.266269917450566
IV2018030111155389	3130_na	Versie 3	Structuur	1	0	RapportageHR	0	0.111209865570492
IV2018030111155389	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018030111155389	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.03	0.266269917450566
IV2018030115153464	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2018030115153464	3160	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018030115153464	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.0555555555555555	0.454175152749491
IV2018030208224229	3150	Versie 3	Structuur	1	0	RapportageHR	-0.142857142857143	0.0170318775738472
IV2018030208224229	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018030208224229	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.299649824912456	-0.176228302441895
IV2018030208294109	3150	Versie 3	Structuur	1	0	RapportageHR	-0.142857142857143	0.0170318775738472
IV2018030208294109	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018030208294109	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.00450225112556278	0.321879521056513
IV2018030607315791	3140	Versie 3	Structuur	1	0	RapportageHR	-0.0714285714285714	0.065664595866048
IV2018030607315791	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2018030607315791	3140	Versie 3	Verstoring	1	1	RapportageHR	0.95	0.974683544303798
IV2018030607421066	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.309178743961353
IV2018030607421066	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018030607421066	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.4	0.732574679943101
IV2018031512094752	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2018031512094752	3160	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018031512094752	3160	Versie 3	Verstoring	1	1	RapportageHR	0.6	0.826771653543307
IV2018031611034923	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903602726387537
IV2018031611034923	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018031611034923	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.005	0.483644804763639
IV2018031612035132	3140	Versie 3	Structuur	1	0	RapportageHR	-0.857142857142857	-0.743584484836055
IV2018031612035132	3140	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018031612035132	3140	Versie 3	Verstoring	1	0	RapportageHR	-0.00450225112556278	-0.00225620456254705
IV2018031612111040	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.926476049015967
IV2018031612111040	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018031612111040	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.0555555555555555	0.0661554219082385
IV2018082008201439	3160	Versie 3	Structuur	1	1	RapportageHR	1	1
IV2018082008201439	3160	Versie 3	Vegetatie	1	1	RapportageHR	0.25	0.25
IV2018082008201439	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.111111111111111	0.408978786383818
IV2018082010271159	3150	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.221238938053097
IV2018082010271159	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018082010271159	3150	Versie 3	Verstoring	1	1	RapportageHR	0.966666666666667	0.983193277310924
IV2018082011540115	3150	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.32994923857868
IV2018082011540115	3150	Versie 3	Vegetatie	1	1	RapportageHR	0.25	0.25
IV2018082011540115	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.428571428571429	-0.316445516686771
IV2018082012290419	3150	Versie 3	Structuur	1	0	RapportageHR	-0.785714285714286	-0.691588785046729
IV2018082012290419	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018082012290419	3150	Versie 3	Verstoring	1	1	RapportageHR	0.983333333333333	0.99163179916318
IV2018082012413631	3160	Versie 3	Structuur	1	1	RapportageHR	1	1
IV2018082012413631	3160	Versie 3	Vegetatie	1	1	RapportageHR	0.25	0.25
IV2018082012413631	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.111111111111111	0.406156901688183
IV2018082012595751	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.5	-0.285673475217826
IV2018082012595751	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018082012595751	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.214285714285714	0.0402802101576183
IV2018082014281713	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.571428571428571	-0.518248175182482
IV2018082014281713	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018082014281713	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.555555555555556	-0.203039647328752
IV2018082014440693	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.905669366364936
IV2018082014440693	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018082014440693	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.111111111111111	0.411764705882353
IV2018082015012770	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.905669366364936
IV2018082015012770	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018082015012770	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.888888888888889	-0.7
IV2018082107552331	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.905669366364936
IV2018082107552331	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018082107552331	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.5	0.79547359597653
IV2018082108175259	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.290322580645161
IV2018082108175259	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018082108175259	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.5	0.79547359597653
IV2018082108515790	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.919577579203899
IV2018082108515790	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018082108515790	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.714285714285714	-0.432432432432432
IV2018082109012829	3150	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.428734679884581
IV2018082109012829	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018082109012829	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.149574787393697	0.126200728718119
IV2018082109180907	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903430602628751
IV2018082109180907	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018082109180907	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.95	0.977558412044599
IV2018082110485943	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.47558396852717
IV2018082110485943	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018082110485943	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.266666666666667	0.264696329977265
IV2018082215075182	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.5	-0.476190476190476
IV2018082215075182	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018082215075182	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.122222222222222	0.104499014160244
IV2018082308241033	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.971428571428571	-0.945679012345679
IV2018082308241033	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.333333333333333	-0.333333333333333
IV2018082308241033	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.642857142857143	-0.221902017291066
IV2018082311251393	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.5	-0.476190476190476
IV2018082311251393	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018082311251393	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.0555555555555555	0.348017621145374
IV2018082315010378	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2018082315010378	3160	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018082315010378	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.277777777777778	0.094188376753507
IV2018082408132366	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2018082408132366	3160	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018082408132366	3160	Versie 3	Verstoring	1	1	RapportageHR	0.9	0.960121369744257
IV2018082409480563	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2018082409480563	3160	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018082409480563	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.0142857142857143	0.402201524132091
IV2018082412023259	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.905029464163355
IV2018082412023259	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018082412023259	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.285714285714286	-0.0866510538641685
IV2018082412304466	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2018082412304466	3160	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2018082412304466	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.142857142857143	0.231578947368421
IV2018082413550581	3110	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2018082413550581	3110	Versie 3	Vegetatie	1	1	RapportageHR	0.5	0.5
IV2018082413550581	3110	Versie 3	Verstoring	1	1	RapportageHR	0.9	0.960121369744257
IV2018082414191907	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.290455762345579
IV2018082414191907	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.333333333333333	-0.333333333333333
IV2018082414191907	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.9	0.960121369744257
IV2018082414303701	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.428734679884581
IV2018082414303701	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018082414303701	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.9	0.960121369744257
IV2018082708265940	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.53369327113883
IV2018082708265940	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018082708265940	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.01	0.47014252249491
IV2018082708404936	3110	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.137254901960784
IV2018082708404936	3110	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018082708404936	3110	Versie 3	Verstoring	1	0	RapportageHR	-0.01	0.47014252249491
IV2018082708514386	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.140397350993377
IV2018082708514386	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018082708514386	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.01	0.47014252249491
IV2018082712222671	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.166666666666667	0.207013067613695
IV2018082712222671	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.333333333333333	-0.333333333333333
IV2018082712222671	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.6	0.795918367346939
IV2018082714371371	3150	Versie 3	Structuur	1	0	RapportageHR	-0.785714285714286	-0.634135635379326
IV2018082714371371	3150	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018082714371371	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.00450225112556278	0.290341595685107
IV2018082714551969	3140	Versie 3	Structuur	1	0	RapportageHR	-0.785714285714286	-0.634135635379326
IV2018082714551969	3140	Versie 3	Vegetatie	1	1	RapportageHR	1	1
IV2018082714551969	3140	Versie 3	Verstoring	1	0	RapportageHR	-0.00450225112556278	0.196752530820888
IV2018082808303101	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.146938775510204
IV2018082808303101	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.333333333333333	-0.333333333333333
IV2018082808303101	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.5	0.69811320754717
IV2018082808454134	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2018082808454134	3160	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018082808454134	3160	Versie 3	Verstoring	1	1	RapportageHR	0.3	0.653179190751445
IV2018082814440090	3150	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.90454381101603
IV2018082814440090	3150	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2018082814440090	3150	Versie 3	Verstoring	1	1	RapportageHR	0.9	0.948717948717949
IV2018082908092463	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.137254901960784
IV2018082908092463	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018082908092463	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.133333333333333	0.381795968234576
IV2018082909343381	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2018082909343381	3160	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2018082909343381	3160	Versie 3	Verstoring	1	0	RapportageHR	0	0.5
IV2018082911514477	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903391070992925
IV2018082911514477	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018082911514477	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.8	0.896487985212569
IV2018083008425607	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.363785110444505
IV2018083008425607	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018083008425607	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.277777777777778	0.04
IV2018083009021339	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2018083009021339	3160	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2018083009021339	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.111111111111111	0.348314606741573
IV2018083009213994	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2018083009213994	3160	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018083009213994	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.111111111111111	0.411764705882353
IV2018083009353126	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.428734679884581
IV2018083009353126	3130_aom	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018083009353126	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.0714285714285714	0.43558282208589
IV2018083010065136	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.5	-0.285673475217826
IV2018083010065136	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.333333333333333	-0.333333333333333
IV2018083010065136	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.333333333333333	0.565217391304348
IV2018090412381639	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.166666666666667	0.207013067613695
IV2018090412381639	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018090412381639	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.111111111111111	0.408978786383818
IV2018090412483372	3150	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903602726387537
IV2018090412483372	3150	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2018090412483372	3150	Versie 3	Verstoring	1	1	RapportageHR	0.933333333333333	0.966101694915254
IV2018090508595162	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.941523922031896
IV2018090508595162	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018090508595162	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.714285714285714	-0.414634146341463
IV2018090509082763	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2018090509082763	3160	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2018090509082763	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.642857142857143	-0.32420872540633
IV2018090509480277	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903391070992925
IV2018090509480277	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018090509480277	3130_na	Versie 3	Verstoring	1	0	RapportageHR	0	0.49685534591195
IV2018090510080311	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.363785110444505
IV2018090510080311	3130_aom	Versie 3	Vegetatie	1	1	RapportageHR	0	0
IV2018090510080311	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.0555555555555555	0.389645776566758
IV2018090510164322	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903602726387537
IV2018090510164322	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018090510164322	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.5	0.762237762237762
IV2018090510175155	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903855491890842
IV2018090510175155	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018090510175155	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.5	0.762237762237762
IV2018090510275856	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.905029464163355
IV2018090510275856	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018090510275856	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.5	0.79547359597653
IV2018090514203660	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.857142857142857	-0.77319587628866
IV2018090514203660	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018090514203660	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.01	0.0869167429094235
IV2018090514382356	3150	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903602726387537
IV2018090514382356	3150	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2018090514382356	3150	Versie 3	Verstoring	1	0	RapportageHR	-0.428571428571429	-0.273921371887257
IV2018090608472872	3130_aom	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.464259867966743
IV2018090608472872	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-0.666666666666667	-0.666666666666667
IV2018090608472872	3130_aom	Versie 3	Verstoring	1	1	RapportageHR	0.7	0.878863565407431
IV2018090609025511	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903602726387537
IV2018090609025511	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018090609025511	3130_na	Versie 3	Verstoring	1	1	RapportageHR	0.95	0.977558412044599
IV2018090609212270	3150	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.153846153846154
IV2018090609212270	3150	Versie 3	Vegetatie	1	0	RapportageHR	-0.5	-0.5
IV2018090609212270	3150	Versie 3	Verstoring	1	1	RapportageHR	0.983333333333333	0.99163179916318
IV2018090613583635	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.290322580645161
IV2018090613583635	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018090613583635	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.444444444444444	0.0714285714285716
IV2018091011515161	3130_na	Versie 3	Structuur	1	1	RapportageHR	0.25025	0.428734679884581
IV2018091011515161	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018091011515161	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.005	0.476856975457327
IV2018091014594933	3130_aom	Versie 3	Structuur	1	0	RapportageHR	-0.45	-0.32994923857868
IV2018091014594933	3130_aom	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018091014594933	3130_aom	Versie 3	Verstoring	1	0	RapportageHR	-0.285714285714286	-0.0582959641255606
IV2018091015012343	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2018091015012343	3160	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018091015012343	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.244444444444444	0.288808664259928
IV2018091107504655	3160	Versie 3	Structuur	1	0	RapportageHR	-1	-1
IV2018091107504655	3160	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018091107504655	3160	Versie 3	Verstoring	1	0	RapportageHR	-0.5	-0.00869565217391333
IV2018091108383153	3130_na	Versie 3	Structuur	1	0	RapportageHR	-0.9505	-0.903471463394133
IV2018091108383153	3130_na	Versie 3	Vegetatie	1	0	RapportageHR	-1	-1
IV2018091108383153	3130_na	Versie 3	Verstoring	1	0	RapportageHR	-0.03	0.415653169265989
