"";"ID";"Habitattype";"Versie";"Criterium";"Kwaliteitsniveau";"Status_criterium";"Aggregatiemethode";"Index_min_criterium";"Index_harm_criterium"
"520";"IV2018090509082763";"3160";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-1;-1
"521";"IV2018090509082763";"3160";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"522";"IV2018090509082763";"3160";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,642857142857143;-0,32420872540633
"523";"IV2018090509480277";"3130_na";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,9505;-0,903391070992925
"524";"IV2018090509480277";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"525";"IV2018090509480277";"3130_na";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";0;0,49685534591195
"526";"IV2018090510080311";"3130_aom";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,363785110444505
"527";"IV2018090510080311";"3130_aom";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"528";"IV2018090510080311";"3130_aom";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,0555555555555555;0,389645776566758
"529";"IV2018090510164322";"3130_na";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,9505;-0,903602726387537
"530";"IV2018090510164322";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"531";"IV2018090510164322";"3130_na";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,5;0,762237762237762
"532";"IV2018090510175155";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,9505;-0,903855491890842
"533";"IV2018090510175155";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,666666666666667;-0,666666666666667
"534";"IV2018090510175155";"3130_aom";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,5;0,762237762237762
"535";"IV2018090510275856";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,9505;-0,905029464163355
"536";"IV2018090510275856";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"537";"IV2018090510275856";"3130_aom";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,5;0,79547359597653
"538";"IV2018090514203660";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,857142857142857;-0,77319587628866
"539";"IV2018090514203660";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"540";"IV2018090514203660";"3130_aom";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,01;0,0869167429094235
"541";"IV2018090514382356";"3150";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,9505;-0,903602726387537
"542";"IV2018090514382356";"3150";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"543";"IV2018090514382356";"3150";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,428571428571429;-0,273921371887257
"544";"IV2018090608472872";"3130_aom";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,464259867966743
"545";"IV2018090608472872";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,666666666666667;-0,666666666666667
"546";"IV2018090608472872";"3130_aom";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,7;0,878863565407431
"547";"IV2018090609025511";"3130_na";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,9505;-0,903602726387537
"548";"IV2018090609025511";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"549";"IV2018090609025511";"3130_na";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,95;0,977558412044599
"550";"IV2018090609212270";"3150";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,45;-0,153846153846154
"551";"IV2018090609212270";"3150";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"552";"IV2018090609212270";"3150";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,983333333333333;0,99163179916318
"553";"IV2018090613583635";"3130_na";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,45;-0,290322580645161
"554";"IV2018090613583635";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"555";"IV2018090613583635";"3130_na";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,444444444444444;0,0714285714285716
"556";"IV2018091011515161";"3130_na";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,428734679884581
"557";"IV2018091011515161";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"558";"IV2018091011515161";"3130_na";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,005;0,476856975457327
"559";"IV2018091014594933";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,45;-0,32994923857868
"560";"IV2018091014594933";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"561";"IV2018091014594933";"3130_aom";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,285714285714286;-0,0582959641255606
"562";"IV2018091015012343";"3160";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-1;-1
"563";"IV2018091015012343";"3160";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"564";"IV2018091015012343";"3160";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,244444444444444;0,288808664259928
"565";"IV2018091107504655";"3160";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-1;-1
"566";"IV2018091107504655";"3160";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"567";"IV2018091107504655";"3160";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,5;-0,00869565217391333
"568";"IV2018091108383153";"3130_na";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,9505;-0,903471463394133
"569";"IV2018091108383153";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"570";"IV2018091108383153";"3130_na";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,03;0,415653169265989
"571";"IV2018091112013619";"3150";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,508118403301325
"572";"IV2018091112013619";"3150";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"573";"IV2018091112013619";"3150";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00450225112556278;0,196752530820888
"574";"IV2018091310241016";"3130_na";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,9505;-0,903391070992925
"575";"IV2018091310241016";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"576";"IV2018091310241016";"3130_na";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";0;0,493670886075949
"577";"IV2018091311180061";"3150";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,9505;-0,908892212124698
"578";"IV2018091311180061";"3150";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"579";"IV2018091311180061";"3150";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,149574787393697;0,0384850335980453
"580";"IV2018091413035960";"3140";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,452682736083568
"581";"IV2018091413035960";"3140";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"582";"IV2018091413035960";"3140";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,722222222222222;-0,51219512195122
"583";"IV2018101005532264";"3130_aom";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,528684299147735
"584";"IV2018101005532264";"3130_aom";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0,166666666666667;0,166666666666667
"585";"IV2018101005532264";"3130_aom";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,15;0,341544885177453
"586";"IV2018101006000237";"3130_na";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,45;-0,138815789473684
"587";"IV2018101006000237";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"588";"IV2018101006000237";"3130_na";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,15;0,367681728880157
"589";"IV2018101206332344";"3160";"Versie 3";"Structuur";1;TRUE;"RapportageHR";1;1
"590";"IV2018101206332344";"3160";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"591";"IV2018101206332344";"3160";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,357142857142857;0,148936170212766
"592";"IV2018101206401783";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,9505;-0,903430602628751
"593";"IV2018101206401783";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"594";"IV2018101206401783";"3130_aom";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,005;0,473808509941367
"595";"IV2018101206470581";"3130_na";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,53369327113883
"596";"IV2018101206470581";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"597";"IV2018101206470581";"3130_na";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,005;0,483644804763639
"598";"IV2018101514360810";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,45;-0,143624161073826
"599";"IV2018101514360810";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,333333333333333;-0,333333333333333
"600";"IV2018101514360810";"3130_aom";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,005;0,483644804763639
"601";"IV2018101514410150";"3150";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,518509017616418
"602";"IV2018101514410150";"3150";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"603";"IV2018101514410150";"3150";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00450225112556278;0,325623248927315
"604";"IV2018101514471402";"3130_na";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,9505;-0,903430602628751
"605";"IV2018101514471402";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"606";"IV2018101514471402";"3130_na";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,03;0,46487949324251
"607";"IV2018101514513628";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,45;-0,153846153846154
"608";"IV2018101514513628";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"609";"IV2018101514513628";"3130_aom";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,111111111111111;0,138854100499149
"610";"IV2018101514541455";"3130_na";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,45;-0,195121951219512
"611";"IV2018101514541455";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"612";"IV2018101514541455";"3130_na";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,005;0,483644804763639
"613";"IV2018101515184939";"3150";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,528684299147735
"614";"IV2018101515184939";"3150";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"615";"IV2018101515184939";"3150";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,266666666666667;0,551020408163265
"616";"IV2018101515220639";"3150";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,45;-0,221238938053097
"617";"IV2018101515220639";"3150";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"618";"IV2018101515220639";"3150";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,00950475237618809;0,309897229414516
"619";"IV2018101515285131";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,45;-0,221238938053097
"620";"IV2018101515285131";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,666666666666667;-0,666666666666667
"621";"IV2018101515285131";"3130_aom";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,01;0,411995878716515
"622";"IV2018101611291989";"3130_na";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,538650873009769
"623";"IV2018101611291989";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"624";"IV2018101611291989";"3130_na";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,95;0,977558412044599
"625";"IV2018101611385572";"3130_aom";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,53369327113883
"626";"IV2018101611385572";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,333333333333333;-0,333333333333333
"627";"IV2018101611385572";"3130_aom";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,9;0,949145111793073
"628";"IV2018101611434662";"3130_na";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,528684299147735
"629";"IV2018101611434662";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"630";"IV2018101611434662";"3130_na";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,95;0,977558412044599
"631";"IV2018101612012319";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,45;-0,140397350993377
"632";"IV2018101612012319";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,666666666666667;-0,666666666666667
"633";"IV2018101612012319";"3130_aom";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,2;0,315490909090909
"634";"IV2018101612080606";"3130_na";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,45;-0,140397350993377
"635";"IV2018101612080606";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"636";"IV2018101612080606";"3130_na";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,2;0,315490909090909
"637";"IV2018101612141219";"3140";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,45;-0,140397350993377
"638";"IV2018101612141219";"3140";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"639";"IV2018101612141219";"3140";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,19959979989995;0,134947845145097
"640";"IV2018101612410860";"3130_na";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,45;-0,172932330827068
"641";"IV2018101612410860";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"642";"IV2018101612410860";"3130_na";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";0;0,49685534591195
"643";"IV2018101612451289";"3130_na";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,508118403301325
"644";"IV2018101612451289";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"645";"IV2018101612451289";"3130_na";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,95;0,983050847457627
"646";"IV2018101612554328";"3130_na";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,9505;-0,90454381101603
"647";"IV2018101612554328";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"648";"IV2018101612554328";"3130_na";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,5;0,752212389380531
"649";"IV2018101613004118";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,45;-0,309178743961353
"650";"IV2018101613004118";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,666666666666667;-0,666666666666667
"651";"IV2018101613004118";"3130_aom";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,5;0,752212389380531
"652";"IV2018101613064311";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,9505;-0,903855491890842
"653";"IV2018101613064311";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"654";"IV2018101613064311";"3130_aom";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,005;0,176249328318109
"655";"IV2018101613204036";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,45;-0,143624161073826
"656";"IV2018101613204036";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"657";"IV2018101613204036";"3130_aom";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,005;0,473808509941367
"658";"IV2018101613254663";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,285714285714286;-0,0908429836202667
"659";"IV2018101613254663";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,333333333333333;-0,333333333333333
"660";"IV2018101613254663";"3130_aom";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,277777777777778;-0,0200507614213198
"661";"IV2018101715281848";"3130_na";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,528684299147735
"662";"IV2018101715281848";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"663";"IV2018101715281848";"3130_na";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,3;0,219964028776978
"664";"IV2018101715313167";"3140";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,486663243520796
"665";"IV2018101715313167";"3140";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";1;1
"666";"IV2018101715313167";"3140";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,299649824912456;0,0305678504355376
"667";"IV2018101719542365";"3150";"Versie 3";"Structuur";1;FALSE;"RapportageHR";0;0,111209865570492
"668";"IV2018101719542365";"3150";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"669";"IV2018101719542365";"3150";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,966666666666667;0,983193277310924
"670";"IV2018101721571240";"3150";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,363785110444505
"671";"IV2018101721571240";"3150";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"672";"IV2018101721571240";"3150";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,571428571428571;-0,294117647058823
"673";"IV2018101722034851";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,142857142857143;0,0170318775738472
"674";"IV2018101722034851";"3130_aom";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"675";"IV2018101722034851";"3130_aom";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,166666666666667;0,111111111111111
"676";"IV2018101722193842";"3130_aom";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,486663243520796
"677";"IV2018101722193842";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"678";"IV2018101722193842";"3130_aom";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,02;0,369065010956903
"679";"IV2018101722342586";"3130_na";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,45;-0,153846153846154
"680";"IV2018101722342586";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"681";"IV2018101722342586";"3130_na";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,01;0,191149479980967
"682";"IV2018102513241287";"3130_na";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,528684299147735
"683";"IV2018102513241287";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"684";"IV2018102513241287";"3130_na";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,15;0,359318637274549
"685";"IV2018102513330797";"3140";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,528684299147735
"686";"IV2018102513330797";"3140";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";1;1
"687";"IV2018102513330797";"3140";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,149574787393697;0,174951346828905
"688";"IV2018102513371536";"3150";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,9505;-0,903430602628751
"689";"IV2018102513371536";"3150";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"690";"IV2018102513371536";"3150";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,149574787393697;0,181248577350217
"691";"IV2018102513452791";"3150";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,9505;-0,903430602628751
"692";"IV2018102513452791";"3150";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"693";"IV2018102513452791";"3150";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,0695347673836919;0,263259679638082
"694";"IV2018102513502132";"3140";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,528684299147735
"695";"IV2018102513502132";"3140";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";1;1
"696";"IV2018102513502132";"3140";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,0995497748874437;-0,0780772185649942
"697";"IV2018102606574456";"3130_na";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,528684299147735
"698";"IV2018102606574456";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"699";"IV2018102606574456";"3130_na";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,9;0,960121369744257
"700";"IV2018102607035926";"3130_na";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,528684299147735
"701";"IV2018102607035926";"3130_na";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"702";"IV2018102607035926";"3130_na";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,5;0,772020725388601
"703";"IV2018102912371643";"3160";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-1;-1
"704";"IV2018102912371643";"3160";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"705";"IV2018102912371643";"3160";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,4;0,110132158590309
"706";"IV2018102912480864";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,45;-0,439490445859873
"707";"IV2018102912480864";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,666666666666667;-0,666666666666667
"708";"IV2018102912480864";"3130_aom";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,7;0,878863565407431
"709";"IV2018102912582617";"3150";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,9505;-0,905029464163355
"710";"IV2018102912582617";"3150";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"711";"IV2018102912582617";"3150";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,142857142857143;0,2
"712";"IV2018102913022668";"3150";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,363785110444505
"713";"IV2018102913022668";"3150";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"714";"IV2018102913022668";"3150";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,833333333333333;0,91304347826087
"715";"IV2018110808573020";"3130_aom";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,518509017616418
"716";"IV2018110808573020";"3130_aom";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0,166666666666667;0,166666666666667
"717";"IV2018110808573020";"3130_aom";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,2;0,260927152317881
"718";"IV2018110812564810";"3130_na";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,53369327113883
"719";"IV2018110812564810";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"720";"IV2018110812564810";"3130_na";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,2;0,323321848639658
"721";"IV2018110813004302";"3140";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,518509017616418
"722";"IV2018110813004302";"3140";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";1;1
"723";"IV2018110813004302";"3140";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,19959979989995;0,0883700458155774
"724";"IV2018120608194378";"3150";"Versie 3";"Structuur";1;TRUE;"RapportageHR";0,25025;0,486663243520796
"725";"IV2018120608194378";"3150";"Versie 3";"Vegetatie";1;TRUE;"RapportageHR";0;0
"726";"IV2018120608194378";"3150";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,928571428571428;-0,867642192727674
"727";"IV2018120608354839";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,45;-0,195121951219512
"728";"IV2018120608354839";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,666666666666667;-0,666666666666667
"729";"IV2018120608354839";"3130_aom";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,111111111111111;0,411764705882353
"730";"IV2018120608511578";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,0714285714285714;0,065664595866048
"731";"IV2018120608511578";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,666666666666667;-0,666666666666667
"732";"IV2018120608511578";"3130_aom";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,0555555555555555;0,241739130434783
"733";"IV2018120609024241";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,45;-0,138815789473684
"734";"IV2018120609024241";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,666666666666667;-0,666666666666667
"735";"IV2018120609024241";"3130_aom";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,5;0,762237762237762
"736";"IV2018120609152559";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,285714285714286;-0,0908429836202667
"737";"IV2018120609152559";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,666666666666667;-0,666666666666667
"738";"IV2018120609152559";"3130_aom";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,111111111111111;0,309090909090909
"739";"IV2018120609235071";"3160";"Versie 3";"Structuur";1;TRUE;"RapportageHR";1;1
"740";"IV2018120609235071";"3160";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,5;-0,5
"741";"IV2018120609235071";"3160";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,111111111111111;0,348314606741573
"742";"IV2018120609394889";"3130_na";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,5;-0,476190476190476
"743";"IV2018120609394889";"3130_na";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"744";"IV2018120609394889";"3130_na";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,277777777777778;0,244332493702771
"745";"IV2018120610032739";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,45;-0,153846153846154
"746";"IV2018120610032739";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-0,666666666666667;-0,666666666666667
"747";"IV2018120610032739";"3130_aom";"Versie 3";"Verstoring";1;TRUE;"RapportageHR";0,5;0,636363636363636
"748";"IV2018120610203136";"3130_aom";"Versie 3";"Structuur";1;FALSE;"RapportageHR";-0,9505;-0,911250560286867
"749";"IV2018120610203136";"3130_aom";"Versie 3";"Vegetatie";1;FALSE;"RapportageHR";-1;-1
"750";"IV2018120610203136";"3130_aom";"Versie 3";"Verstoring";1;FALSE;"RapportageHR";-0,277777777777778;-0,0498338870431893
"751";"IV2018120610423940";"3160";"Versie 3";"Structuur";1;TRUE;"RapportageHR";1;1
