"";"ID";"survey";"user_reference";"location";"date";"latitude";"longitude";"Habitattype";"reliability";"Versie";"Criterium";"Indicator";"Beoordeling";"Kwaliteitsniveau";"Belang";"BeoordelingID";"Combinatie";"VoorwaardeID";"Voorwaarde";"Referentiewaarde";"Operator";"EenheidRefwaarde";"TypeRefwaarde";"InvoertypeRevwaarde";"Waarde";"TypeWaarde";"InvoertypeWaarde";"EenheidWaarde";"AfkomstWaarde";"TheoretischMaximum";"Status_voorwaarde";"Verschilscore"
"268";"IV2018120312000007";"HT3260";"DesNe_03_20180717";"DesNe_03";"2018-07-17";51,26136038;5,11978333;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";6;FALSE;-1
"269";"IV2018120312000007";"HT3260";"DesNe_03_20180717";"DesNe_03";"2018-07-17";51,26136038;5,11978333;"3260";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"15";"Percentage";NA;"%";"observatie";100;TRUE;0,5
"270";"IV2018120312000007";"HT3260";"DesNe_03_20180717";"DesNe_03";"2018-07-17";51,26136038;5,11978333;"3260";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"1";"Percentage";NA;"%";"observatie";100;FALSE;-0,00950475237618809
"271";"IV2018120312000008";"HT3260";"LoeNe_02_20180717";"LoeNe_02";"2018-07-17";51,27103476;5,04249155;"3260";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0.25";"Decimaal getal";NA;"m²";"observatie";30;FALSE;-0,975
"272";"IV2018120312000008";"HT3260";"LoeNe_02_20180717";"LoeNe_02";"2018-07-17";51,27103476;5,04249155;"3260";"hoog";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"10";"Percentage";NA;"%";"observatie";100;TRUE;0,666666666666667
"273";"IV2018120312000008";"HT3260";"LoeNe_02_20180717";"LoeNe_02";"2018-07-17";51,27103476;5,04249155;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"274";"IV2018120312000008";"HT3260";"LoeNe_02_20180717";"LoeNe_02";"2018-07-17";51,27103476;5,04249155;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";6;FALSE;-1
"275";"IV2018120312000008";"HT3260";"LoeNe_02_20180717";"LoeNe_02";"2018-07-17";51,27103476;5,04249155;"3260";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"10";"Percentage";NA;"%";"observatie";100;TRUE;0,666666666666667
"276";"IV2018120312000008";"HT3260";"LoeNe_02_20180717";"LoeNe_02";"2018-07-17";51,27103476;5,04249155;"3260";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"277";"IV2018120312000011";"HT3260";"BriLo_06_20180718";"BriLo_06";"2018-07-18";51,15131816;5,24366109;"3260";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0.05";"Decimaal getal";NA;"m²";"observatie";30;FALSE;-0,995
"278";"IV2018120312000011";"HT3260";"BriLo_06_20180718";"BriLo_06";"2018-07-18";51,15131816;5,24366109;"3260";"hoog";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"95";"Percentage";NA;"%";"observatie";100;FALSE;-0,928571428571428
"279";"IV2018120312000011";"HT3260";"BriLo_06_20180718";"BriLo_06";"2018-07-18";51,15131816;5,24366109;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"280";"IV2018120312000011";"HT3260";"BriLo_06_20180718";"BriLo_06";"2018-07-18";51,15131816;5,24366109;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";6;FALSE;-1
"281";"IV2018120312000011";"HT3260";"BriLo_06_20180718";"BriLo_06";"2018-07-18";51,15131816;5,24366109;"3260";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"4";"Percentage";NA;"%";"observatie";100;TRUE;0,866666666666667
"282";"IV2018120312000011";"HT3260";"BriLo_06_20180718";"BriLo_06";"2018-07-18";51,15131816;5,24366109;"3260";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"283";"IV2018120312000019";"HT3260";"Berwijn_04_20180806";"Berwijn_04";"2018-08-06";50,75201875;5,72328435;"3260";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"12";"Decimaal getal";NA;"m²";"observatie";30;TRUE;0,1
"284";"IV2018120312000019";"HT3260";"Berwijn_04_20180806";"Berwijn_04";"2018-08-06";50,75201875;5,72328435;"3260";"hoog";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,966666666666667
"285";"IV2018120312000019";"HT3260";"Berwijn_04_20180806";"Berwijn_04";"2018-08-06";50,75201875;5,72328435;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";3;TRUE;0
"286";"IV2018120312000019";"HT3260";"Berwijn_04_20180806";"Berwijn_04";"2018-08-06";50,75201875;5,72328435;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";6;FALSE;-0,5
"287";"IV2018120312000019";"HT3260";"Berwijn_04_20180806";"Berwijn_04";"2018-08-06";50,75201875;5,72328435;"3260";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"30";"Percentage";NA;"%";"observatie";100;TRUE;0
"288";"IV2018120312000019";"HT3260";"Berwijn_04_20180806";"Berwijn_04";"2018-08-06";50,75201875;5,72328435;"3260";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"289";"IV2018120312000021";"HT3260";"Maas_03_20180808";"Maas_03";"2018-08-08";51,05758692;5,77225023;"3260";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"50";"Decimaal getal";NA;"m²";"observatie";30;TRUE;2
"290";"IV2018120312000021";"HT3260";"Maas_03_20180808";"Maas_03";"2018-08-08";51,05758692;5,77225023;"3260";"hoog";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,966666666666667
"291";"IV2018120312000021";"HT3260";"Maas_03_20180808";"Maas_03";"2018-08-08";51,05758692;5,77225023;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"292";"IV2018120312000021";"HT3260";"Maas_03_20180808";"Maas_03";"2018-08-08";51,05758692;5,77225023;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";6;FALSE;-0,5
"293";"IV2018120312000021";"HT3260";"Maas_03_20180808";"Maas_03";"2018-08-08";51,05758692;5,77225023;"3260";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"30";"Percentage";NA;"%";"observatie";100;TRUE;0
"294";"IV2018120312000021";"HT3260";"Maas_03_20180808";"Maas_03";"2018-08-08";51,05758692;5,77225023;"3260";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"1";"Percentage";NA;"%";"observatie";100;FALSE;-0,00950475237618809
"295";"IV2018120312000023";"HT3260";"Maas_05_20180808";"Maas_05";"2018-08-08";51,05401277;5,77214809;"3260";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"18";"Decimaal getal";NA;"m²";"observatie";30;TRUE;0,4
"296";"IV2018120312000023";"HT3260";"Maas_05_20180808";"Maas_05";"2018-08-08";51,05401277;5,77214809;"3260";"hoog";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,966666666666667
"297";"IV2018120312000023";"HT3260";"Maas_05_20180808";"Maas_05";"2018-08-08";51,05401277;5,77214809;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"298";"IV2018120312000023";"HT3260";"Maas_05_20180808";"Maas_05";"2018-08-08";51,05401277;5,77214809;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";6;FALSE;-1
"299";"IV2018120312000023";"HT3260";"Maas_05_20180808";"Maas_05";"2018-08-08";51,05401277;5,77214809;"3260";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"65";"Percentage";NA;"%";"observatie";100;FALSE;-0,5
"300";"IV2018120312000023";"HT3260";"Maas_05_20180808";"Maas_05";"2018-08-08";51,05401277;5,77214809;"3260";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"301";"IV2018120312000024";"HT3260";"Maas_12_20180808";"Maas_12";"2018-08-08";50,99252301;5,75868526;"3260";"matig";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0.01";"Decimaal getal";NA;"m²";"observatie";30;FALSE;-0,999
"302";"IV2018120312000024";"HT3260";"Maas_12_20180808";"Maas_12";"2018-08-08";50,99252301;5,75868526;"3260";"matig";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,966666666666667
"303";"IV2018120312000024";"HT3260";"Maas_12_20180808";"Maas_12";"2018-08-08";50,99252301;5,75868526;"3260";"matig";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"304";"IV2018120312000024";"HT3260";"Maas_12_20180808";"Maas_12";"2018-08-08";50,99252301;5,75868526;"3260";"matig";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";6;FALSE;-1
"305";"IV2018120312000024";"HT3260";"Maas_12_20180808";"Maas_12";"2018-08-08";50,99252301;5,75868526;"3260";"matig";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"10";"Percentage";NA;"%";"observatie";100;TRUE;0,666666666666667
"306";"IV2018120312000024";"HT3260";"Maas_12_20180808";"Maas_12";"2018-08-08";50,99252301;5,75868526;"3260";"matig";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"307";"IV2018120312000029";"HT3260";"Maas_20_20181004";"Maas_20";"2018-10-04";50,9612352;5,74585611;"3260";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"20";"Decimaal getal";NA;"m²";"observatie";30;TRUE;0,5
"308";"IV2018120312000029";"HT3260";"Maas_20_20181004";"Maas_20";"2018-10-04";50,9612352;5,74585611;"3260";"hoog";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,966666666666667
"309";"IV2018120312000029";"HT3260";"Maas_20_20181004";"Maas_20";"2018-10-04";50,9612352;5,74585611;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"310";"IV2018120312000029";"HT3260";"Maas_20_20181004";"Maas_20";"2018-10-04";50,9612352;5,74585611;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";6;FALSE;-0,5
"311";"IV2018120312000029";"HT3260";"Maas_20_20181004";"Maas_20";"2018-10-04";50,9612352;5,74585611;"3260";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"30";"Percentage";NA;"%";"observatie";100;TRUE;0
"312";"IV2018120312000029";"HT3260";"Maas_20_20181004";"Maas_20";"2018-10-04";50,9612352;5,74585611;"3260";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"25";"Percentage";NA;"%";"observatie";100;FALSE;-0,249624812406203
"313";"IV2018120312000030";"HT3260";"Maas_21_20181004";"Maas_21";"2018-10-04";50,91629688;5,72667786;"3260";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0.5";"Decimaal getal";NA;"m²";"observatie";30;FALSE;-0,95
"314";"IV2018120312000030";"HT3260";"Maas_21_20181004";"Maas_21";"2018-10-04";50,91629688;5,72667786;"3260";"hoog";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,966666666666667
"315";"IV2018120312000030";"HT3260";"Maas_21_20181004";"Maas_21";"2018-10-04";50,91629688;5,72667786;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"316";"IV2018120312000030";"HT3260";"Maas_21_20181004";"Maas_21";"2018-10-04";50,91629688;5,72667786;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";6;FALSE;-1
"317";"IV2018120312000030";"HT3260";"Maas_21_20181004";"Maas_21";"2018-10-04";50,91629688;5,72667786;"3260";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"70";"Percentage";NA;"%";"observatie";100;FALSE;-0,571428571428571
"318";"IV2018120312000030";"HT3260";"Maas_21_20181004";"Maas_21";"2018-10-04";50,91629688;5,72667786;"3260";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"1";"Percentage";NA;"%";"observatie";100;FALSE;-0,00950475237618809
"319";"IV2018120312000031";"HT3260";"Maas_22_20181004";"Maas_22";"2018-10-04";50,94866063;5,75077931;"3260";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"10";"Decimaal getal";NA;"m²";"observatie";30;FALSE;0
"320";"IV2018120312000031";"HT3260";"Maas_22_20181004";"Maas_22";"2018-10-04";50,94866063;5,75077931;"3260";"hoog";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,966666666666667
"321";"IV2018120312000031";"HT3260";"Maas_22_20181004";"Maas_22";"2018-10-04";50,94866063;5,75077931;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"322";"IV2018120312000031";"HT3260";"Maas_22_20181004";"Maas_22";"2018-10-04";50,94866063;5,75077931;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";6;FALSE;-0,5
"323";"IV2018120312000031";"HT3260";"Maas_22_20181004";"Maas_22";"2018-10-04";50,94866063;5,75077931;"3260";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"5";"Percentage";NA;"%";"observatie";100;TRUE;0,833333333333333
"324";"IV2018120312000031";"HT3260";"Maas_22_20181004";"Maas_22";"2018-10-04";50,94866063;5,75077931;"3260";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"2";"Percentage";NA;"%";"observatie";100;FALSE;-0,0195097548774387
"325";"IV2018120312000032";"HT3260";"Maas_23_20181004";"Maas_23";"2018-10-04";50,89575772;5,69412108;"3260";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"45";"Decimaal getal";NA;"m²";"observatie";30;TRUE;1,75
"326";"IV2018120312000032";"HT3260";"Maas_23_20181004";"Maas_23";"2018-10-04";50,89575772;5,69412108;"3260";"hoog";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"12";"Percentage";NA;"%";"observatie";100;TRUE;0,6
"327";"IV2018120312000032";"HT3260";"Maas_23_20181004";"Maas_23";"2018-10-04";50,89575772;5,69412108;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"328";"IV2018120312000032";"HT3260";"Maas_23_20181004";"Maas_23";"2018-10-04";50,89575772;5,69412108;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"2";"Geheel getal";NA;NA;"berekend";6;TRUE;0
"329";"IV2018120312000032";"HT3260";"Maas_23_20181004";"Maas_23";"2018-10-04";50,89575772;5,69412108;"3260";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"<= 30 %";1;"zb";1282;"833";833;"bedekking eutrofiëring";"30";"<=";"%";"Percentage";NA;"50";"Percentage";NA;"%";"observatie";100;FALSE;-0,285714285714286
"330";"IV2018120312000032";"HT3260";"Maas_23_20181004";"Maas_23";"2018-10-04";50,89575772;5,69412108;"3260";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1274;"931";931;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"35";"Percentage";NA;"%";"observatie";100;FALSE;-0,349674837418709
"331";"IV2019091112000002";"HT3260";"GroNe_07_20190524";"GroNe_07";"2019-05-24";51,1585362;5,19040952;"3260";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1279;"2332";2332;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"4";"Decimaal getal";NA;"m²";"observatie";30;FALSE;-0,6
"332";"IV2019091112000002";"HT3260";"GroNe_07_20190524";"GroNe_07";"2019-05-24";51,1585362;5,19040952;"3260";"hoog";"Versie 3";"Structuur";"verticale structuur";"<= 30 % helofyten (uitgezonderd sleutelsoorten)";1;"zb";1278;"888";888;"bedekking helofyten";"30";"<=";"%";"Percentage";NA;"20";"Percentage";NA;"%";"observatie";100;TRUE;0,333333333333333
"333";"IV2019091112000002";"HT3260";"GroNe_07_20190524";"GroNe_07";"2019-05-24";51,1585362;5,19040952;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";569;"aantal sleutelsoorten laag-abundant";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"334";"IV2019091112000002";"HT3260";"GroNe_07_20190524";"GroNe_07";"2019-05-24";51,1585362;5,19040952;"3260";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort minstens laag-abundant aanwezig of minstens 2 sleutelsoorten frequent aanwezig";1;"b";1275;"569 OR 465";465;"aantal sleutelsoorten frequent";"2";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";6;FALSE;-0,5
